key_title,key_rdate,key_cont
"FTX·클레이스왑 등 CDN 접속 장애 해결…""서비스 정상화""",2022.06.21 16:47,클라우드 플레어(Cloudflare) CDN 다운로드로 인해 발생한 가상자산 플랫폼들의 접속 장애 사태가 차차 해결되고 있는 상황이다. 21일 접속 장애...
신작모멘텀 회복 기대감…게임주 일제히 강세,2022.06.21 10:12,"모처럼 반등을 시도중인 국내 증시에서 게임주 전반에 매수세가 유입되며 상승세를 보이고 있다. 카카오게임즈가 신작 우마무스메 출시 효과로 급등하자, 게임주..."
"코스피, 기관 매수에 상승 출발…2400선 놓고 공방",2022.06.21 09:18,"코스피가 기관의 매수세에 힘입어 상승 출발했다. 개장 직후 2400선을 회복했지만, 이내 다시 내주고 공방을 벌이고 있다. 21일 오전 9시8분 현재 코..."
크레버스·리드코프·HD현대…'여름 보너스' 주는 기업 사볼까,2022.06.20 17:39,‘여름 보너스’로 불리는 중간배당을 앞두고 관련주에 대한 기대가 높아지고 있다. 스태그플레이션(경기 침체 속 물가 상승) 공포로 글...
"아이엘사이언스 ""미래차 산업의 게임 체인저될 것""",2022.06.20 13:49,스마트 광학솔루션 기업 아이엘사이언스가 디자인·경량화·고효율·안전으로 대표되는 미래차 산업에서의 게임 체인저 역할을...
"비플라이소프트, 코스닥 이전 상장 첫날 강세…공모가 웃돌아",2022.06.20 09:17,비플라이소프트가 코넥스시장에서 코스닥시장으로 이전 상장한 첫날인 20일 강세다. 20일 오전 9시14분 현재 코스닥시장에서 비플라이소프트는 시초가(1만5...
코스피 '산 넘어 산'… 긴축 불확실성 해소에도 물가 변수 여전 [주간전망],2022.06.19 08:00,이번 주(6월 20일~6월 24일) 국내 증시는 호·악재가 공존하는 가운데 최악의 경우 2380선까지 밀릴 것으로 전망된다. 미국 중앙은행(...
"코스피, 간신히 지킨 2440선…삼전, '5만전자'로 털썩",2022.06.17 16:08,"코스피가 장 초반 한때 2,400선이 무너졌지만 낙폭을 서서히 회복해 2,440선에 마감했다. 삼성전자는 1년 7개월 여 만에 ‘5만 전자&r..."
"코스피 2400 붕괴…외국인, 공매도 쏟아내며 '불난집 부채질'",2022.06.17 10:42,국내 증시가 급락하는 가운데 외국인은 공매도를 이용해 이익을 챙긴 것으로 나타났다. 17일 한국거래소에 따르면 전날 기준 유가증권시장에서 공매도 거래 비...
"신규 상장 범한퓨얼셀, 공모가 상회 출발",2022.06.17 09:18,17일 코스닥시장에 신규상장한 범한퓨얼셀이 41000원에 시초가를 형성한 뒤 상승거래되고 있다. 이날 오전 9시 15분 현재 범한퓨얼셀은 45000원에 ...
"실적 오르는 낙폭과대주, 지금 담아볼까",2022.06.16 17:07,코스피지수가 8거래일 만에 상승 마감했다. 불확실성 해소에 따른 기술적 반등에 대한 기대도 커지고 있다. 전문가들은 밸류에이션(실적 대비 주가 수준) 매...
"윌링스, 새 주인 찾기 '산 넘어 산'…인수자 자금력 우려",2022.06.16 14:34,코스닥 상장사 윌링스의 매각 과정이 순탄치 않을 것이란 전망이 나온다. 최대주주인 안강순 대표가 과거 매각 과정에서 자본시장법 위반을 했다는 의혹이 불거...
제2의 노터스?…무상증자 소식에 연일 강세,2022.06.16 09:22,"공구우먼이 초강세를 이어가고 있다. 16일 오전 9시13분 현재 공구우먼은 전 거래일보다 1만4,700원(14.23%) 오른 11만8,000원에 거래 중..."
"조광ILI, 주당 5.0주 무상증자 결정",2022.06.15 17:05,코스닥 상장사 조광ILI는 보통주식 1주당 5.0주를 배정하는 무상증자를 결정했다고 15일 공시했다. 신주 배정기준일은 다음 달 15일이고 상장 예정일은 올해 8월 5일이다. ※ ...
"""셀시우스, 뱅크런 가능성 매우 높아...ETH 추가하락 전망""",2022.06.15 12:35,셀시우스의 뱅크런 가능성이 매우 높다는 지적이 나왔다. 15일 코빗 리서치센터는 'stETH 디페깅 및 ETH 가격 하락 현상 보고서 번외편' 보고서를 ...
"""BTS 활동 잠정중단""…하이브 '52주 신저가'",2022.06.15 09:15,방탄소년단(BTS)의 활동 잠정 중단 소식에 하이브의 주가가 장 초반 큰 폭으로 떨어지고 있다. 오전 9시 6분 현재 하이브의 주가는 전거래일대비 무려 ...
반대매매 몰린 계좌 6배 급증…폭락장에 빚투 개미들 '피눈물',2022.06.14 17:22,증권사로부터 자금을 빌려 투자에 나선 개인투자자들이 담보 부족 사태에 직면하고 있다. 인플레이션 심화와 미국 중앙은행(Fed)의 긴축 강화 우려로 주가가...
"지더블유바이텍, '코리아랩 2022' 전시 참가",2022.06.14 14:00,지더블유바이텍이 14일 '코리아랩 2022'(국제연구·실험 및 첨단분석 장비전) 전시에 참가한다고 밝혔다. 코리아랩 행사는 국...
"""비트코인 3천만원 붕괴""…암호화폐 관련주 하락",2022.06.14 09:35,간밤 비트코인 가격이 15% 넘게 폭락해 3천만 원(약 2만3천 달러)이 붕괴되면서 암호화폐 관련주도 일제히 하락하고 있다. 14일 오전 9시 23분 비...
"""대한항공, 진에어 지분 인수, 모두에게 최선의 선택""-한국",2022.06.14 08:29,"한국투자증권은 대한항공에 대해 진에어 지분 인수 결정은 대한항공, 진에어, 한진칼 모두에게 최선의 선택이라며 투자의견 '매수', 목표주가 ..."
"국내 5대 거래소, 공동협의체 출범...""루나 사태 재발 방지""",2022.06.13 15:29,"국내 5대 가상자산(암호화폐) 거래소들이 공동협의체를 출범하고 루나 사태 재발 방지에 나선다. 13일 이데일리에 따르면 업비트, 빗썸, 코인원, 코빗, ..."
글로벌 약세에 기관·외인 줄매도…은행주 약세 행진,2022.06.13 09:42,"장 초반 은행주가 동반 하락 중이다. 글로벌 금리 상승 추세에도 불구하고 경기침체 우려가 확산한 탓이다. 오전 9시 18분 현재 KB금융(-1.26%),..."
 하나금투 김대현 독주 속 2~3위 경쟁 치열,2022.06.13 08:00,‘2022 제28회 한경 스타워즈’ 상반기 대회 종료를 2주 남겨둔 가운데 2~3위 순위 다툼이 치열하다. 선두는 여전히 김대현 하...
"커브 내 stETH/ETH 디페깅…""대규모 stETH 청산 가능성 논란""",2022.06.10 18:03,"탈중앙화 금융(DeFi) 플랫폼 커브(Curve) 내 stETH/ETH 풀 유동성이 빠르게 고갈되고 있으며, stETH에서 이더리움(ETH)으로 대규모 ..."
"신한운용, TDF 라인업 확장… 2055년형·장기성장시리즈 추가",2022.06.10 11:03,신한자산운용은 2055년형 타깃데이트펀드(TDF) 상품인 '신한마음편한TDF2055'를 출시했다고 10일 밝혔다. 이 상품은 자산형성이 필...
" 영풍제지, 매각 훈풍 기대감에 3거래일째 상승",2022.06.10 09:27,대양그룹이 계열사인 신대양제지를 통해 영풍제지를 인수한다는 소식에 영풍제지 주가가 3거래일째 오르고 있다. 10일 오전 9시24분 기준 영풍제지는 전 거...
"자메이카, CBDC 법적화폐로 인정…""세계 최초""",2022.06.09 16:57,자메이카의 중앙은행이 자국 '중앙은행 디지털통화(CBDC)'인 'Jam-Dex(Jamaica Digital Exchange)'를 법정화폐로 공식 승인했다...
"위니아에이드 ""2025년 매출 1조 목표""…9~10일 수요예측",2022.06.09 13:57,코스닥시장 상장을 준비 중인 위니아에이드가 오는 2025년 매출 1조 원를 달성하겠다고 밝혔다. 백성식 위니아에이드 대표는 9일 오후 온라인 IPO 기자...
" 롯데칠성, 호텔롯데의 블록딜 여파에 하락",2022.06.09 09:27,호텔롯데가 자사의 롯데칠성음료 보유 지분 블록딜(시간외대량매매)에 나서면서 롯데칠성 주가가 9일 하락세다. 이날 오전 9시 18분 유가증권시장에서 롯데칠...
(마감)코스피 기관 748억 매도 우위,2022.06.08 15:38,한경닷컴
"모비데이즈, 스팩 합병상장 첫날 급락",2022.06.08 09:25,"모비데이즈가 스팩 합병 상장 첫날 급락하고 있다. 8일 오전 9시 11분 모비데이즈는 전 거래일 대비 350원(12.37%) 내린 2,480원에 거래되고..."
"증권가 ""크래프톤 신작 기대감 크다""",2022.06.07 17:38,크래프톤의 주가가 신작 기대감으로 급등했다. 증권가에선 강력 매수 추천이 나왔다. 7일 크래프톤 주가는 전일 대비 6.13% 오른 26만8500원에 거래를 마쳤다. 지난 4월 말 ...
