key_title,key_rdate,key_cont
롯데케미칼 2분기 영업이익 5천940억원…작년 대비 1천704.5%↑,2021.08.06 15:13,코스피 상장사 롯데케미칼은 연결 기준 올해 2분기 영업이익이 5천940억원으로 지난해 동기보다 1천704.5% 증가한 것으로 잠정 집계됐다고 6일 공시했다. 매출은 4조3천520억...
저평가 중소형주 투자해볼까…'2차전지 장비·부품업체' 주목,2021.08.06 09:12,코스닥 지수가 사상 최고 수준을 유지하면서 코스닥 중·소형주에 대한 관심이 뜨겁다. 더욱이 올 하반기는 장기금리가 안정세를 보이며 성장주에 ...
하이브 2분기 영업이익 280억원…작년 동기 대비 6.2%↓(종합),2021.08.05 17:10,이타카 인수 관련 영업비용 발생…매출은 작년 동기 대비 79% 증가 방탄소년단(BTS) 소속사인 하이브는 연결 기준 올해 2분기 영업이익이 280억원으로...
알서포트 2분기 영업이익 101억원…작년 동기 대비 2.2%↓,2021.08.05 14:16,코스닥 상장사 알서포트는 연결 기준 올해 2분기 영업이익이 101억원으로 지난해 동기보다 2.2% 감소한 것으로 잠정 집계됐다고 5일 공시했다. 매출은 189억원으로 작년 동기 대...
"“GS리테일, 홈쇼핑 흡수합병 효과로 손익 개선될 것”-대신",2021.08.05 08:01,대신증권은 5일 GS리테일에 대해 2분기 실적이 부진했지만 3분기부터 GS홈쇼핑의 연결 실적이 편입되면 손익이 개선될 것이라며 투자의견 ‘매수...
(마감)코스피 기관 8721억 매수 우위,2021.08.04 15:37,한경닷컴
"TYM, 자회사 지분 72.9% 취득 결정[주목 e공시]",2021.08.04 11:33,TYM은 자회사 국제종합기계 주식 889만1525주(72.9%)를 취득하기로 결정했다고 4일 공시했다. 취득금액은 558억2723만원으로 이는 자기자본대...
"""넷마블, 소셜카지노 확보로 글로벌 시너지 기대""-삼성",2021.08.04 07:54,"삼성증권은 넷마블에 대해 고성장 소셜카지노 확보로 글로벌 시너지가 기대된다며 투자의견 '매수', 목표주가 18만원을 유지했다. 오동환 삼성..."
(마감)코스피 외국인 6664억 순매수,2021.08.03 15:37,한경닷컴
"코오롱인더, 2분기 1천36억원 흑자…""연속 어닝 서프라이즈""(종합)",2021.08.03 09:17,2011년 이후 10년 만에 분기 영업이익 1천억 넘겨 코오롱인더스트리가 올해 2분기 1억원이 넘는 흑자를 내며 지난 분기에 이어 연속 어닝 서프라이즈를...
"강스템바이오텍, 5백억원 주주배정 유상증자 결정",2021.08.02 16:27,코스닥 상장사 강스템바이오텍은 운영자금 등 약 500억원을 조달하고자 주주배정후 실권주 일반공모 유상증자를 결정했다고 2일 공시했다. 주당 4천40원에 신주 1천237만6천237주...
"롯데렌탈 IPO 출격…""미래 모빌리티 플랫폼 리더 도약""",2021.08.02 11:30,"""코스피 상장을 기반으로 미래 모빌리티 플랫폼 리더로서 시장을 선도해 나가겠습니다."" 김현수 롯데렌탈 대표이사는 2일 온라인으로 기업공개(IPO) 기자간..."
 8월 2일(월) ~ 8월 4일(수),2021.08.02 00:53,"[8월 2일(월)] ◇공모주청약 = 크래프톤(미래,NH) [8월 3일(화)] ◇공모주청약 = 크래프톤(미래,NH) ◇보통주추가상장 = 대호에이엘(전환) [8월 4일(수)] ◇보통주..."
"삼성중공업, 2Q 영업손실 4379억…적자 축소[주목 e공시]",2021.07.30 15:45,삼성중공업은 연결 기준 올해 2분기 영업손실이 4379억원으로 지난해 동기(7077억원)와 비교해 적자 폭이 감소한 것으로 잠정 집계됐다고 30일 공시했...
"윤석열, 국민의힘 입당 소식에…덕성·동양 등 관련주 '들썩'",2021.07.30 13:21,윤석열 전 검찰총장이 국민의힘에 입당한다는 소식에 관련주가 강세를 보이고 있다. 30일 오후 1시18분 기준 덕성은 전날보다 2750원(12.97%) 오...
"58조 쏟아진 카뱅 청약, 100억 이상 넣은 큰손들 몇 명일까?",2021.07.30 07:26,올 하반기 기업공개(IPO) 대어로 꼽히는 카카오뱅크의 일반 공모주 청약에서 약 150명의 큰손 투자자들이 100억원이 넘는 청약 증거금을 낸 것으로 나...
LG화학 2분기 영업이익 2조2천308억원…작년 동기 대비 290%↑,2021.07.29 15:52,시장 전망치 116.3% 상회 코스피 상장사 LG화학은 연결 기준 2분기 영업이익이 2조2천308억원으로 지난해 동기보다 290.2% 증가한 것으로 잠정 집계됐다고 29일 공시했다...
대웅 2분기 영업이익 433억원…작년 동기 대비 124%↑,2021.07.29 15:01,코스피 상장사 대웅은 연결 기준 올해 2분기 영업이익이 433억원으로 지난해 동기보다 124% 증가한 것으로 잠정 집계됐다고 29일 공시했다. 매출은 3천815억원으로 작년 동기 ...
"안랩, 2분기 영업이익 46억원…전년比 16.6%↓ [주목 e공시]",2021.07.29 10:11,안랩은 2분기 연결 기준 영업이익 잠정치가 전년 동기 대비 16.6% 감소한 45억5600만원이라고 29일 공시했다. 매출액은 473억8600만원으로 1...
삼성전자 2분기 영업이익 12조5667억원…작년 대비 54.3% 증가,2021.07.29 08:39,"상반기 매출 128조원 돌파 '사상 최대' 삼성전자가 반도체 호황을 등에 업고 2분기에 영업이익 12조5천700억원, 매출 63조6천700..."
혼자 12배 뛴 알트코인 '엑시 인피니티'…숨은 보석? 과대평가? [임현우의 비트코인 나우],2021.07.28 16:27,한국경제신문의 암호화폐 투자 뉴스레터 '코알라'를 만나보세요! ▶무료 구독하기 hankyung.com/newsletter '뭘 사도...
HDC현산 2분기 영업이익 1천49억원…작년 대비 28.8%↓(종합),2021.07.28 14:14,HDC현대산업개발은 2분기 연결 기준 영업이익이 1천49억원으로 작년 같은 기간보다 28.8% 감소한 것으로 잠정 집계됐다고 28일 공시했다. 이번 영업...
LG디스플레이 2분기 영업이익 7천11억원…4년 만에 최대(종합),2021.07.28 09:27,상반기 영업이익 1조2천억원 돌파…OLED 사업 8년 만에 흑자전환 전망 LG디스플레이가 올해 2분기 디스플레이 호황에 힘입어 영업이익이 7천억원을 넘어...
두산인프라코어 2분기 영업이익 1천92억원…작년 대비 19.4%↑,2021.07.27 17:07,시장 전망치 55.6% 하회 두산인프라코어는 연결 기준 올해 2분기 영업이익이 1천92억원으로 지난해 동기보다 19.4% 증가한 것으로 잠정 집계됐다고 27일 공시했다. 이는 연합...
"현대제철, 2Q 영업익 5453억…전년比 3795% 급증[주목 e공시]",2021.07.27 14:08,현대제철은 연결 기준 올해 2분기 영업이익이 5453억원으로 전년 동기 대비 3795% 증가했다고 27일 공시했다. 같은 기간 매출은 5조6219억원으로...
에쓰오일 2분기 영업이익 5천710억원…흑자 전환,2021.07.27 10:07,코스피 상장사 S-OIL은 연결 기준 올해 2분기 영업이익이 5천710억원으로 지난해 동기(영업손실 1천643억원)와 비교해 흑자전환한 것으로 잠정 집계됐다고 27일 공시했다. 매...
" ""NFT 가격이 거품이라고? 과소평가됐을 수도""",2021.07.27 06:00,"▶ 7월 27일 한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 칼럼입니다. 구독신청 hankyung.com/newsletter ""..."
제일기획 2분기 영업이익 721억원…작년 동기 대비 34%↑,2021.07.26 15:39,코스피 상장사 제일기획은 연결 기준 올해 2분기 721억원의 영업이익을 올려 지난해 동기보다 34.03% 증가한 것으로 잠정 집계됐다고 26일 공시했다. 매출은 7천901억원으로 ...
비트코인 국내가격 오전 한때 4천500만원대로 급등(종합),2021.07.26 10:24,26일 오전 한때 국내에서 가상화폐 비트코인이 4천500만원대까지 급등했다. 가상화폐 거래소 빗썸에 따르면 이날 오전 10시16분 현재 1비트코인은 4천...
"'레드 카드' 받으면 바로 퇴출?…상장폐지, 자세히 뜯어보니[류은혁의 기업분석실]",2021.07.25 06:39,스포츠 경기에서 파울에 따른 경고와 퇴장이 있듯이 주식시장에서도 파울(위반) 범위에 따라 한국거래소로부터 여러 제재를 받는다. 이 중 상장사들이 가장 두...
"현대중공업지주, 2분기 영업익 1846억…전년 동기比 77% 늘어 [주목 e공시]",2021.07.23 15:03,현대중공업지주는 23일 공시를 통해 연결 기준 올해 2분기 영업이익이 1846억원으로 전년 동기 보다 77% 증가한 것으로 잠정 집계됐다고 밝혔다. 같은...
"SK증권 ""네이버, 본격적인 수익성 개선 내년부터 가능""",2021.07.23 08:33,SK증권은 23일 네이버에 대해 본격적인 수익성 개선은 내년부터 가능할 전망이라며 투자의견 '매수'와 목표주가 52만원을 유지했다. 최관순...
KB증권 상반기 영업이익 4천934억원…136% 증가(종합),2021.07.22 16:13,KB금융은 자회사 KB증권의 올해 상반기 연결 영업이익이 4천934억원으로 작년 동기보다 135.58% 증가한 것으로 잠정 집계됐다고 22일 공시했다. ...
"앱클론 ""대규모 항체 개발 프로젝트 순항""",2021.07.22 14:03,앱클론은 스웨덴 왕립공과대학(KTH)과 공동으로 추진 중인 '인체 분비형 단백질에 대한 대규모 단클론 항체 개발 프로젝트'가 성공적으로 진...
"천랩, CJ제일제당으로 피인수 소식에 '上'",2021.07.22 09:36,천랩이 최대주주가 CJ제일제당으로 바뀐다는 소식에 22일 장 초반 상한가로 치솟았다. 이날 오전 9시25분 현채 천랩은 전일 대비 1만4800원(29.9...
비트코인 '3만 달러' 회복…금융권은 코인 상품 쏟아내 [코인 시세],2021.07.21 19:16,비트코인(BTC)이 3만 달러를 회복한 가운데 금융권에서는 가상자산(암호화폐) 관련 상품이 쏟아져 나오고 있다. 이에 가상자산 시장도 전반적 상승세를 보였다. 20일(현지시간) 스...
"코로나 재확산에 원/달러 환율 1,154원…9개월 만에 최고치",2021.07.21 15:41,"21일 원/달러 환율이 종가 기준 9개월여 만에 최고치를 기록했다. 이날 서울 외환시장에서 원/달러 환율은 전날 종가보다 3.6원 오른 달러당 1,154..."
"제이스텍, 신사업 투자 위해 사모 CB 발행 소식에 주가 '꿈틀'",2021.07.21 11:00,디스플레이 장비제조 업체 제이스텍 주가가 장 초반 소폭 오르다 주춤하고 있다. 신기술투자조합에 사모 전환사채(CB)를 발행해 신사업 투자에 나선다는 소식...
"'3만 달러' 무너진 비트코인, 추가 하락 우려도 높아 [코인 시세]",2021.07.20 19:02,비트코인(BTC)의 '3만 달러' 지지선이 무너지면서 추가 하락에 대한 우려가 커지고 있다. 이에 가상자산(암호화폐) 시장도 전반적 약세를...
"우진, 소형모듈원전 사업 투자 확대…신기사 펀드 출자",2021.07.20 14:05,우진이 글로벌 소형모듈원전(SMR) 기업에 투자하는 펀드에 출자하며 SMR 관련 사업 확장 의지를 내비쳤다. 우진은 20일 신기술사업투자조합인 넥스텍 제...
 국내를 넘어 세계로 확장하는 지불결제 코인 '페이코인(PCI)',2021.07.20 06:00,▶코인원 제공으로 한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 콘텐츠입니다. 7월 14일은 BBQ 치킨을 페이코인(PCI)으로 ...
" 원/달러 환율 8.3원 오른 1,147.8원(마감)",2021.07.19 15:31,/연합뉴스
"에이루트, 무상증자 권리락 등 호재 잇따르자 상한가 '직행'",2021.07.19 09:37,코스닥 상장사 에이루트가 19일 장 초반 상한가로 치솟았다. 최근 관계사 상반기 수주 랠리 호재에 이어 이날 무상증자 권리락이 발생하면서 투자심리에 긍정...
말발 누가 셀까…일론 머스크 vs 잭 도시 '비트코인 토론' 코앞 [임현우의 비트코인 나우],2021.07.17 19:08,한국경제신문의 암호화폐 투자 뉴스레터 '코알라'를 만나보세요! ▶무료 구독하기 hankyung.com/newsletter 비트코인 등에 칼...
"LG화학 '매도 보고서' 냈던 CS, 목표주가 90만원으로 상향",2021.07.16 14:57,지난 5월 LG화학 투자의견을 '매도(Underperform)'로 하향했던 외국계 투자은행(IB) 크레디트스위스(CS)가 16일 투자 의견...
" 유안타證 홍광직, 누적 수익률 100% 돌파",2021.07.16 08:00,'2021 제27회 한경 스타워즈' 대회에서 독보적 1위를 기록하고 있는 홍광직 유안타증권 W Prestige 강북센터 과장이 누적 수익률...
" 원/달러 환율 7.0원 내린 1,141.5원(마감)",2021.07.15 15:31,/연합뉴스
" 코스닥, 장중 연중 최고가 경신…1052.20",2021.07.15 09:30,코스닥지수가 15일 개장 직후 장중 기준 연중 최고가를 경신했다. 이날 오전 9시29분 현재 코스닥은 직전 거래일 대비 7.22포인트(0.69%) 오른 ...
"ECB, 디지털 유로화 도입 준비 첫걸음 뗐다",2021.07.15 01:39,디지털 유로화 설계 위한 2년간의 조사작업 착수 ECB 디지털 지갑에 디지털 유로화 보관하는 형태 유럽중앙은행(ECB)이 디지털 유로화 도입을 위한 준비...
"코스모신소재, 5G 실증사업 대상 선정 소식에 13%대 급등",2021.07.14 14:09,코스모신소재 주가가 강세를 보이고 있다. 14일 오후 2시7분 기준 코스모신소재는 전 거래일 대비 4500원(13.85%) 오른 3만7000원에 거래되고...
 (13일) DL건설 등,2021.07.14 00:25,▲DL건설=1121억원 규모 서울 양천구 목동 651의 1 일원 가로주택 정비사업 수주. ▲신흥=보통주 1주당 100원 중간 현금배당 결정.
(마감)코스피 외국인 2595억 순매수,2021.07.13 15:39,한경닷컴
"“한화솔루션, 태양광 수익성 회복 기대 하향…목표가 22%↓”-현대차",2021.07.13 08:41,현대차증권은 13일 한화솔루션에 대해 태양광 부문의 수익성 전망치를 조정했다며 목표주가를 기존 6만5000원에서 5만1000원으로 내렸다. 다만 태양광 ...
"두달새 20% 뛴 코스맥스…""중국발 최대실적 기대""",2021.07.12 16:05,2분기 실적에 대한 기대감이 높아지면서 코스맥스 주가가 크게 오르고 있다. 12일 코스맥스는 4.55% 오른 13만8000원에 거래를 마쳤다. 5월 이후...
"은행주, 美 국채금리 반등에 일제히 오름세",2021.07.12 10:01,은행 관련주가 일제히 오르고 있다. 미국 10년물 국채금리가 반등하며 1.3%선을 회복했다는 소식이 주가에 영향을 미치고 있다. 12일 오전 9시55분 ...
 (9일) 디에스케이 등,2021.07.10 02:10,▲디에스케이=30억원 규모 자사주 취득 결정. ▲브이티지엠피=70억원에 큐브엔터테인먼트 주식 25만5009주 추가 취득 결정. ▲신원종합개발=190억원 규모 서울 방학동 주택정비사...
"""실적도 소용 없었나""…삼성전자 장중 '7만전자'로 '털썩'",2021.07.09 10:27,삼성전자가 2분기 시장 기대치를 넘어선 '깜짝 실적'(어닝 서프라이즈)을 내놓고도 7만전자로 주저앉았다. 이달 들어 기관과 외국인투자자들이...
[코스피·코스닥 전 거래일(8일) 주요공시],2021.07.09 06:05,"▲ 카카오게임즈 ""세나테크놀로지 주식 952억원에 취득"" ▲ 제이콘텐트리 종속회사, 미국 자회사 주식 961억원에 취득 ▲ 제이티비씨스튜디오, 미국 자회사 주식 1천119억원에 취..."
동양피스톤 “현대차에 수소전기차 연료전지부품 공급키로” [주목 e공시],2021.07.08 14:31,동양피스톤은 2023년 10월1일부터 2027년 12월31일까지 수소전기차 연료전지부품 269억원어치를 공급하기로 하는 계약을 8일 맺었다고 공시했다. ...
" 유안타證 홍광직, 누적수익률 70% 넘기며 1위 굳히기",2021.07.08 08:00,'2021 제27회 한경 스타워즈' 대회에서 홍광직 유안타증권 W Prestige 강북센터 과장이 누적 수익률 70%를 돌파하며 1위 굳히...
(마감)코스피 기관 8342억 매도 우위,2021.07.07 15:35,한경닷컴
바이오株 코로나 약발 끝났나…“다시 신약 개발 주목할 때”,2021.07.07 09:15,신종 코로나바이러스 감염증(코로나19) 치료제·백신 테마주들이 힘을 잃고 있다. 변이 바이러스로 인해 코로나19 확산세가 가팔라지고 있지만 ...
펄펄 끓는 뉴욕 호수…주범은 코인 채굴장?,2021.07.06 17:59,미국 뉴욕주 북부 세네카호수의 수온이 치솟고 있다. 그 배경에 암호화폐 채굴기업이 자리잡고 있다고 NBC가 5일(현지시간) 보도했다. 뜨거운 욕조를 연상케 할 만큼 수온이 높다 보...
"세화아이엠씨, 최대주주 이브이첨단소재로 변경[주목 e공시]",2021.07.06 13:38,세화아이엠씨는 주식양수도 계약으로 최대주주가 기존 우성코퍼레이션에서 이브이첨단소재로 변경됐다고 6일 공시했다. 변경된 최대주주의 소유비율은 19.67%다...
 (5일) 뉴인텍 등,2021.07.06 01:45,▲뉴인텍=200억원 규모 전환사채 발행 결정. ▲비츠로시스=국가철도공단과 13억원 규모 전철제어반 제조·설치 계약 체결. ▲유비케어=전자차트 작성방법 등에 관한 특허권...
(마감)코스피 기관 2633억 매수 우위,2021.07.05 15:40,한경닷컴
코스피 장 초반 상승…3290대 회복,2021.07.05 09:05,"코스피가 5일 상승세로 출발했다. 이날 오전 9시 1분 현재 코스피는 전 거래일보다 13.42포인트(0.41%) 오른 3,295.20이다. 지수는 전장보..."
도지코인 아들 '베이비 도지' 탄생…혁신인가 쓰레기인가 [임현우의 비트코인 나우],2021.07.03 15:11,"한국경제신문의 암호화폐 투자 뉴스레터 '코알라'를 만나보세요! ▶무료 구독하기 hankyung.com/newsletter ""베이비 도지, ..."
"코스피, 코로나19 델타 우려로 상승폭 반납…코스닥 연중 최고치 경신",2021.07.02 16:03,코스피지수가 미국의 주간 실업 지표 개선 등 경제 재개 기대감에 소폭 오름세를 보였지만 외국인과 기관의 매도 물량에 상승폭을 반납하며 결국 약보합세로 마...
"SG, 아스콘연합회와 '친환경 설비 보급' 업무협약 체결",2021.07.02 08:55,아스콘 제조업체인 에스지이(SG)가 한국아스콘공업협동조합연합회(아스콘연합회)와 '아스콘업계 적합 대기유해물질 방지기술 개발사업' 관련 업무...
"스탯, 카카오톡 클립서 '트레이더 카드' 서비스 개시…블루밍비트에 첫 적용",2021.07.01 15:47,카카오 클레이튼 기반 트레이더 대체불가능토큰(NFT) 플랫폼 '스탯(STAT)'이 MVP(Minimum Viable Product&midd...
"옵티팜 ""세계 최고 수준 돼지 췌도 분리 수율 확보""",2021.07.01 11:17,옵티팜은 세계 최고 수준의 돼지 췌도 분리 수율을 확보했다고 1일 밝혔다. 관련 연구는 이종장기 전문 학술지(Xenotransplantation)에 온라...
"한컴라이프케어, 증권신고서 제출…공모가 최대 1만3700원",2021.07.01 08:02,한컴라이프케어는 전날 금융위원회에 증권신고서를 제출하고 유가증권시장 상장을 위한 공모 절차에 들어갔다고 1일 밝혔다. 올해로 50주년을 맞은 한컴라이프케...
"엔젠바이오, 암유전자 변이 분석 알고리즘 국내 특허 등록",2021.06.30 13:37,엔젠바이오는 암 변이 검출 정확도 향상 기술에 대한 국내 특허등록을 마쳤다고 30일 밝혔다. 특허명은 '리드 깊이 기반한 유전자 복제수 변이 검출...
"""삼성SDI, 미·중 전기차 패권경쟁 수혜 기대…목표가 5.5%↑""-신한",2021.06.30 08:20,신한금융투자는 30일 삼성SDI에 대해 미국과 중국이 벌이는 전기차 패권경쟁의 수혜가 기대된다며 목표주가를 기존 90만원에서 95만원으로 올렸다. 투자의...
"신한은행, 국내 금융사 첫 '카카오 클레이튼 GC' 참여",2021.06.29 15:11,신한은행은 카카오의 블록체인 기술회사 그라운드X가 개발한 퍼블릭 블록체인 플랫폼 클레이튼(Klaytn)의 거버넌스카운슬(GC)에 참여한다고 29일 발표했다. 클레이튼은 카카오 자회...
 (28일) 동방 등,2021.06.29 02:55,▲동방=삼성엔지니어링과 477억원 규모 멕시코 도스보카스지역 중량 기자재 해상운송 용역계약 체결. ▲신도리코=자산 운용 효율화를 위해 충남 아산 배방읍 22개 필지를 1200억원에...
"코스피, 외국인·기관 팔자에 '약보합' 마감…3300선은 사수",2021.06.28 15:42,코스피가 외국인과 기관의 '팔자'에 밀려 소폭 하락 마감했다. 개인이 '매수'에 나서면서 3300선 방어에는 성공했다. 23...
"피에이치씨, 관계사 코로나19 키트 수출허가 획득에 급등",2021.06.28 09:37,피에이치씨가 급등세를 보이고 있다. 관계사 필로시스의 신종 코로나바이러스 감염증(코로나19) 중화항체 키트가 식품의약품안전처(식약처)로부터 수출 허가 획...
"은행들, 코인거래소 사고 '면책기준' 요구",2021.06.27 17:54,금융위원회가 암호화폐거래소에서 자금세탁 등 사고가 발생하더라도 은행에는 책임을 묻지 않는 면책 기준을 제시할지를 놓고 고심 중인 것으로 알려졌다. 27일 금융권에 따르면 금융당국은...
중국 비트코인 규제에 시장 요동…나머지 채굴업체 '어부지리',2021.06.25 15:29,"중국이 암호화폐(가상화폐) 채굴을 규제하면서 비트코인 채굴 시장이 요동치고 있다. 중국 내에서 폐쇄하는 채굴업체가 급증하면서 다른 채굴업체들의 수익성이 높아지는 한편, 미국에서는 ..."
" 코스피, 사상 첫 3300선 돌파…美 인프라 투자 합의 영향",2021.06.25 09:01,코스피가 미국 여야의 인프라 투자 예산안 합의 소식이 전해진 영향으로 25일 개장 직후 3300선을 돌파했다. 오전 9시 현재 코스피는 전일 대비 14....
" 코스피, 사상 최고치 경신…3286.10 마감",2021.06.24 15:33,코스피가 기관의 순매수에 힘입어 6거래일 만에 종가 기준 사상 최고치 기록을 갈아치웠다. 24일 코스피지수는 전 거래일 대비 9.91포인트(0.30%) ...
"""지금이라도 '서학개미' 합류하려면…OO주 투자해야""",2021.06.24 09:01,제롬 파월 미국 중앙은행(Fed) 의장이 6월 연방공개시장위원회(FOMC)에서 테이퍼링(자산매입 규모 축소)에 대한 논의가 시작됐음을 알린 가운데 성장주에 주목해야 한다는 조언이 ...
변이 확산에…진단키트·백신株 급등,2021.06.23 17:27,"코로나19 델타 변이 바이러스에 대한 확산 우려가 커지면서 씨젠 셀트리온 등 코로나19 진단키트와 백신, 치료제 관련 종목이 급등했다. 23일 국내 진단..."
