key_title,key_rdate,key_cont
"HK이노엔, 중국서 품목허가 획득에 강세",2022.04.14 09:22,"HK이노엔이 14일 장 초반 강세다. 14일 오전 9시 13분 현재 코스닥 시장에서 HK이노엔은 전 거래일보다 2,900원(+6.93%) 오른 4만4,7..."
"아스트라 프로토콜, 트럼프 정권 비서실장 대행 믹 멀베이니 영입",2022.04.14 06:57,탈중앙 규정 준수 플랫폼 아스트라 프로토콜(Astra Protocol)이 트럼프 정권의 비서실장 대행 믹 멀베이니(Mick Mulbaney)를 영입했다....
"""블랙록 CEO, 가상자산 연구하고 있다""",2022.04.13 22:19,"해외 경제 전문 미디어 월터 블룸버그는 13일 트위터를 통해 ""래리 핑크 블랙록 최고경영자(CEO)는 가상자산(암호화폐)를 포함한 디지털자산을 연구하고 ..."
"국민의힘, 가상자산특위→디지털자산특위로 확대 개편 전망",2022.04.13 16:31,국민의힘이 당내 가상자산특별위원회(가상자산특위)를 디지털자산특위로 확대 개편할 방침이라고 뉴스핌이 13일 보도했다. 이날 대통령직인수위원회(인수위)와 정...
"키움증권, 부동산 수익증권 거래 플랫폼 펀블과 MOU",2022.04.13 14:13,키움증권은 블록체인 기반 부동산 수익증권 거래 플랫폼 펀블과 업무협약(MOU)을 체결했다고 13일 밝혔다. 펀블은 부동산 유동화 수익증권을 디지털 증권으...
"에코프로비엠, '화재' 오창공장 가동 재개에 강세",2022.04.13 10:07,에코프로비엠이 13일 장 초반 강세다. 지난 1월 화재가 발생했던 충북 오창 공장이 생산을 재개했다는 소식이 알려지면서다. 13일 오전 10시3분 현재 ...
"코스피, 기관 매수세에 상승 출발…삼성전자 '반등'",2022.04.13 09:15,하락 기조를 유지했던 전 거래일과 달리 오늘 코스피시장은 기관의 매수세에 힘입어 상승세로 출발했다. 13일 오전 9시 3분 현재 코스피지수는 13.61포인트(0.51%) 상승한 2...
[코스피·코스닥 전 거래일(12일) 주요공시],2022.04.13 06:05,"▲ 신세계, 신세계까사에 200억원 출자 ▲ 코스모화학, 410억원 주주배정 유상증자 ▲ ""올해 주총 주주환원정책 늘어…10대그룹 여성이사 선임 증가"" /연합뉴스"
"소프트뱅크, 디파이 인프라 개발사 블록스루트에 투자",2022.04.12 22:26,소프트뱅크가 탈중앙화 금융(디파이) 인프라 개발사 블록스루트(BloXroute)에 7000만달러 규모의 투자를 주도했다고 12일(현지시간) 밝혔다. 더블...
"NH투자증권, QV대여풀 서비스 가입 이벤트 진행",2022.04.12 16:01,NH투자증권은 QV 대여풀서비스 ‘대여풀 약정하고 대여수익 채굴하자!’ 가입 이벤트를 실시한다고 12일 밝혔다. 이번 이벤트는 QV...
"금감원, 외부감사 대상회사 외부감사인 선임 관련 온라인 설명회 개최",2022.04.12 12:00,"금융감독원은 중소기업중앙회, 외국인투자옴부즈만과 함께 '최초 외부감사 대상회사의 외부감사인 선임 관련 온라인 설명회'를 개최한다고 12일 ..."
"GS글로벌, EU 러시아 석탄 수입 금지에 이틀 연속 상승",2022.04.12 09:19,유럽연합(EU)의 러시아산 석탄 수입 금지 소식에 GS글로벌의 주가가 연일 오르고 있다. 12일 오전 9시18분 기준 GS글로벌은 전 거래일 대비 370...
"""21개 비트코인 채굴 상장사, 시총 150억달러 넘어""",2022.04.12 05:51,11일(현지시간) 글로벌 가상자산(암호화폐) 마진 거래소 비트멕스 산하 리서치 기관 비트멕스 리서치 보고서에 따르면 21개 상장 비트코인(BTC) 채굴 ...
"아발란체(AVAX) 기반 샤프넬, 토큰 세일로 700만달러 조달",2022.04.11 22:29,아발란체(AVAX) 기반의 블록체인 게임 샤프넬(Shrapnel)이 최근 프라이빗 토큰 세일을 통해 약 700만달러를 조달했다고 밝혔다. 11일(현지시간...
"코스피, 외국인 '팔자'에 하락 마감…LG엔솔 3%↓",2022.04.11 15:42,코스피가 외국인의 '팔자'에 하락 마감했다. 11일 코스피지수는 전 거래일 대비 7.29포인트(0.27%) 하락한 2693.10에 거래를 ...
"두빛나래소프트, 주관사로 IBK證 선정…""내년 코스닥 상장 추진""",2022.04.11 09:42,핀테크 전문업체인 두빛나래소프트가 내년 상반기 코스닥시장 기업공개(IPO)를 목표로 IBK투자증권과 대표 주관사 계약을 체결했다고 11일 밝혔다. 두빛나...
"""LG화학, 하반기 차별화된 실적 개선에 주가 재평가 기대""-신한",2022.04.11 08:04,"신한금융투자는 LG화학에 대해 하반기에도 차별화된 실적이 기대된다며 투자의견 '매수', 목표주가 75만원을 모두 유지했다. 이진명 신한금융..."
"""역대급 실적에도 이틀째 신저가""…맥 못추는 '삼성전자'",2022.04.08 14:38,삼성전자가 이틀 연속 52주 신저가를 기록했다. 올해 1분기 역대급 실적을 냈다는 발표에도 외국계 창구를 통해 매도 물량이 쏟아진 것이 주가를 끌어내리고...
"원/달러 환율, 안전자산 선호에 상승…장 초반 1,222원대",2022.04.08 09:19,"원/달러 환율이 8일 상승하며 1,220원대에서 출발했다. 이날 서울 외환시장에서 오전 9시 10분 현재 달러 대비 원화 환율은 전날 종가보다 2.9원 ..."
"2,700선 깨지자 1.3조 순매수...'6만전자' 연저점",2022.04.07 16:00,"코스피가 7일 미국 연방준비제도(연준·Fed)의 공격적인 긴축 우려에 하락 마감했다. 7일 코스피는 전 거래일보다 39.17포인트(1.43%) 내린 2,..."
"NH투자증권, 해외부동산 투자 및 해외자산 상속·증여 컨설팅 MOU 체결",2022.04.07 13:15,"NH투자증권은 글로벌 부동산 투자 컨설팅사인 나이트프랭크, 해외보유자산 승계 전문기업인 에스테이트앤트러스트자문과 해외부동산 투자 및 해외자산 상속&mid..."
" '상생·성장' 나선 카카오, 2거래일째 '약세'",2022.04.07 09:23,"카카오가 공동체 상생안과 글로벌 사업 청사진을 제시했지만 주가는 이틀 연속 약세다. 7일 오전 9시 6분 현재 카카오는 전 거래일보다 2,500원(2.3..."
송치형 두나무 회장 '가상자산 부자 세계 8위',2022.04.06 17:42,국내 최대 암호화폐거래소 업비트 운영사인 두나무의 송치형 회장(사진)이 미국 경제 전문지 포브스가 선정한 ‘2022 세계 가상자산 억만장자&r...
"디엑스앤브이엑스, 지아이비타와 건강관리 서비스 개발 MOU",2022.04.06 13:52,정밀의료 유전체 분석 및 분자진단 전문기업 디엑스앤브이엑스(Dx&Vx)는 헬스케어 테크기업 지아이비타와(GIVITA) 유전체 분석 공동연구를 위한 업무협...
"""생산 정상화 가시성 높아져야…현대차 목표가 12.5%↓""-하이",2022.04.06 08:23,"하이투자증권은 6일 현대차에 대해 도요타, 제너럴 모터스 등 주요 경쟁사들의 선행 주가수익비율(포워드 PE) 축소로 타깃 멀티플을 하향 조정한다며 목표주..."
"""쌍용차 인수 어려워""…주가는 상한가 반등",2022.04.05 15:30,쌍용차 인수를 추진하는 것으로 알려진 쌍방울이 자금 부족으로 인수에 어려움을 겪을 것이라는 소식에 유앤아이 주가가 상한가를 기록했다. 5일 코스닥시장에서...
"환율, 투자심리 회복 속 보합…장 초반 1,214원대 등락",2022.04.05 09:32,원/달러 환율이 5일 장 초반 보합권에서 움직이고 있다. 이날 서울 외환시장에서 오전 9시 23분 현재 달러 대비 원화 환율은 전날 종가보다 0.2원 내...
"적립식 투자 vs 저점서 매수…비트코인 수익률, 누가 더 높을까",2022.04.04 17:42,비트코인 같은 주류 암호화폐도 ‘장기·적립식’으로 투자하는 것이 일반 투자자가 가장 높은 수익률을 낼 수 있는 전략이라는 분석이 나왔다. 매수 타...
美 셰일 탐사·생산기업 ETF 주목할 만,2022.04.04 15:22,"국제 유가가 배럴당 100달러(WTI 기준)를 가뿐히 넘으며 강세 국면이 지속되고 있다. 유가에 대한 시장의 전망치도 올해 말 93달러, 내년 84달러 ..."
"GC 자회사 진스랩, 장평주 대표이사 신규 선임",2022.04.04 09:47,GC(녹십자홀딩스)의 자회사인 유전자 진단시약 전문기업 진스랩은 최근 주주총회와 이사회를 열고 장평주 GC CR혁신부문장을 대표이사로 신규 선임했다고 4...
" '1위 약속' 지킨 김남귀, 누적수익률 20% 돌파",2022.04.04 07:54,김남귀 유안타증권 메가센터잠실 부장이 '2022 제28회 한경 스타워즈' 상반기 대회에서 누적 수익률 1위 자리에 올랐다. 지난주 2위에서...
"코스피, 유가 부담·인플레 우려에 하락…외인·기관 '팔자'",2022.04.01 15:55,코스피지수가 인플레 속에서 미 중앙은행(Fed)의 금리 인상 우려에 소폭 내렸다. 러시아와 우크라이나 간의 지정학적 리스크가 여전하다는 점도 증시 하락을...
노랑풍선 '포스트 코로나' 채비…김진국 대표 신규 선임,2022.04.01 10:17,노랑풍선은 지난달 31일 서울 중구 본사에서 정기주주총회와 이사회를 열고 김진국 신임 대표를 선임했다고 1일 밝혔다. 노랑풍선에 따르면 김진국 신임 대표...
"""하이트진로, 가격 인상·거리두기 완화 효과…목표가 5%↑-하이",2022.04.01 08:26,하이투자증권은 1일 하이트진로에 대해 가격 인상 효과와 사회적 거리두기 조치 완화로 실적이 개선될 것으로 봤다. 이에 투자의견 '매수'를 ...
"대신정보통신, 유승민 경기지사 출마 기대감에 급등",2022.03.31 14:37,유승민 전 국민의힘 의원의 경기도지사 출마 선언 소식에 대신정보통신의 주가가 오르고 있다. 31일 오후 2시35분 기준 대신정보통신은 전 거래일 대비 2...
"원/달러 환율 보합세…1,210원선 등락",2022.03.31 09:48,"31일 오전 원/달러 환율이 보합세다. 이날 서울 외환시장에서 오전 9시 37분 현재 달러화 대비 원화 환율은 전날 종가 대비 0.4원 오른 1,210.0원이다. 환율은 2.4원 ..."
"엑셈, 한전 스마트계량기 사업 수주…""파트너십 강화 기대""",2022.03.30 17:59,코스닥 상장사 엑셈이 한국전력공사로부터 77억원 규모의 스마트계량기 사업을 수주했다. 30일 엑셈은 공시를 통해 한전의 ‘MDMS 수용기반 마...
"가상자산 금융서비스 '하이퍼리즘', 보라 GC 합류",2022.03.30 14:30,가상자산(암호화폐) 금융서비스 '하이퍼리즘'이 보라(BORA) 거버넌스 카운슬(Governance Council·GC)에 합류...
 마이크론 호실적 발표에 반도체주 '강세',2022.03.30 09:18,"마이크론테크놀로지의 호실적 발표에 반도체주가 강세를 보이고 있다. 30일 오전 9시8분 현재 SK하이닉스는 전 거래일보다 2,500원 (2.08%)오른 12만2,500원에 거래되고..."
"코스피, 미국 증시따라 강세 마감…시멘트·2차전지株 부각",2022.03.29 15:49,29일 코스피지수가 상승 마감했다. 개인과 외국인이 2900억원 가까이 순매도했지만 기관의 순매수세가 강했다. 이날 코스피지수는 전일 대비 11.51포인...
"""블록체인·반도체 집중 투자""…SK스퀘어 연이틀 강세",2022.03.29 10:18,SK스퀘어가 반도체와 블록체인에 대한 집중 투자 계획을 언급하자 주가가 이틀째 강세를 나타내고 있다. 29일 오전 10시15분 현재 SK스퀘어는 전일 대...
"LG에너지솔루션, 美 전기차 시장 개화에 따른 수혜주 '부각'-대신",2022.03.29 08:48,"대신증권은 29일 LG에너지솔루션에 대해 미국 전기차(EV) 시장 개화의 최대 수혜주라고 판단했다. 이에 투자의견 '매수', 목표주가 50..."
(마감)코스피 기관 761억 매수 우위,2022.03.28 15:36,한경닷컴
에디슨EV·유앤아이 급락… 쌍용차 인수 최종 불발,2022.03.28 09:40,에디슨모터스 컨소시엄의 쌍용자동차 인수가 끝내 무산됐다는 소식에 에디슨EV와 유앤아이의 주가가 급락했다. 28일 오전9시39분 현재 에디슨모터스 컨소시엄...
[코스피·코스닥 전 거래일(25일) 주요공시],2022.03.28 06:05,"▲ 이부진·이서현, 삼성SDS 주식 301만8천860주 처분 ▲ 하나투어, 1천300억원 주주배정 유상증자 결정 ▲ 삼양사, 최낙현 대표 신규선임…강호성·최낙현 각자대표 체제로 ▲..."
(마감)프로그램 3003억 매도 우위,2022.03.25 15:39,한경닷컴
" 한솔케미칼, 올해 사상최대 실적 전망에 '강세'",2022.03.25 09:43,"올해 실적이 사상 최대치를 기록할 것이란 전망에 한솔케미칼의 주가가 강세다. 9시 15분 현재 한솔케미칼은 전 거래일보다 3,000원(1.32%) 오른 23만500원에 거래되고 있..."
NFT로 가져보는 '기아 EV',2022.03.24 17:49,기아가 국내 자동차 브랜드 최초로 대체불가능토큰(NFT)을 발행한다고 24일 발표했다. 기아는 자사 전기차 모델을 활용해 디자인센터에서 자체 제작한 &l...
"한송네오텍, 감사의견 거절…""이의신청 통해 해소할 예정”",2022.03.24 15:25,한송네오텍이 24일 작년 사업연도 감사보고서의 의견거절과 관련해 한국거래소에 이의신청을 제기해 상장폐지사유를 해소하고 주식거래가 재개될 수 있도록 총력을...
"코스피, 물가 상승 우려에 하락…2,716.61 출발",2022.03.24 09:15,국내증시는 국제유가가 5% 넘게 급등하는 등 시장에 인플레이션 우려가 다시 커짐에 따라 일제히 하락 출발했다. 현지시간 23일 국제유가는 러시아의 석유 ...
패키지기판 업체 앞다퉈 증설…소·부·장 신났다,2022.03.23 17:56,패키지기판 호황에 기판 업체들이 앞다퉈 설비투자 계획을 발표하고 있다. 증권가에서는 기판 업체에 소재·부품·장비(소부장)를 공급하는 기업의 수혜가 기대된다...
"'반토막' 메지온, 전환사채에 발목 잡히나…'무증'까지 나서",2022.03.23 12:45,메지온이 주가부양에 안간힘을 쓰고 있다. 미국 식품의약국(FDA) 신약허가를 조건으로 발행했던 전환사채(CB)가 발목을 잡으면서다. 이행의무인 FDA 신...
곡물가 급등에 사료주 고공행진…현대사료 상한가,2022.03.23 09:34,러시아의 우크라이나 침공이 장기화되면서 국제 곡물 가격이 오르자 사료주가 급등세를 보이고 있다. 23일 오전 9시31분 기준 현대사료는 전 거래일 대비 ...
" 8위서 1위로…김남귀, 한일사료 업고 '역전 드라마'",2022.03.23 07:00,8등의 반란이다. '2022 제28회 한경 스타워즈' 상반기 대회에서 김남귀 유안타증권 메가센터잠실 부장이 무려 9% 넘는 일일 수익률을 ...
(마감)코스피 기관 2844억 매수 우위,2022.03.22 15:36,한경닷컴
안철수 국무총리설에…4거래일만에 36% 넘게 뛴 '이 종목',2022.03.22 09:37,안철수 정치테마주로 불리는 안랩이 4거래일 연속 오르고 있다. 안철수 대통령직인수위원회 위원장이 차기 정부 국무총리 후보군으로 거론되면서 주가를 끌어올리...
"""LG엔솔 목표가 52만원…글로벌 업계 평균 수준으로 회복할 것""-신한",2022.03.22 08:12,신한금융투자는 22일 LG에너지솔루션에 대해 밸류에이션 눈높이가 글로벌 경쟁그룹의 평균 수준까지 회복할 수 있을 것이라며 투자의견 ‘매수&rs...
(마감)코스피 외국인 4871억 순매도,2022.03.21 15:35,한경닷컴
"""다 오르고 후회하지 말고…"" 삼성전자에 베팅하는 개미들",2022.03.21 09:49,"삼성전자 주가가 내리면 사고, 오르면 파는 개인 투자자의 매매패턴이 이달에는 수익으로 이어질지 주목된다. 앞서 1~2월에는 월간 평균 매수가와 종가를 비..."
"""러시아발 전쟁 여파에 해상풍력 확대 붐…수혜기업은?""-유진",2022.03.21 08:06,"러시아의 우크라이나 침공으로 글로벌 에너지 시장의 수급 불안이 커지면서 주요 국가들의 풍력 확대 발표가 지속되고 있다. 이로 인해 씨에스윈드, 삼강엠앤티..."
"코스피, 2,700선 회복…원·달러환율 1,207.60원 마감",2022.03.18 15:49,국내증시는 사흘째 상승 행진을 이어갔다. 18일 코스피는 연이은 상승에 따른 차익실현 움직임에 하락 출발했지만 오후 들어 개인 매수세에 힘입어 9거래일 ...
" SK하이닉스, 소폭 약세…시총 2위는 유지",2022.03.18 09:09,"전날 시총 2위 자리를 탈환했던 SK하이닉스가 18일 약세를 보이고 있다. 이날 오전 9시2분 현재 SK하이닉스는 전 거래일보다 1,000원 (0.81%)내린 12만3,000원에 ..."
" 원/달러 환율 21.4원 내린 1,214.3원(마감)",2022.03.17 15:31,/연합뉴스
"FOMC 예상 부합 평가 속 환율 10원 넘게 떨어져 1,220원대",2022.03.17 09:22,"17일 원/달러 환율이 10원 넘게 떨어지며 1,220원대에서 출발했다. 이날 서울 외환시장에서 오전 9시 10분 현재 달러 대비 원화 환율은 전날 종가..."
"환율, 7.1원 내린 1,235.7원 마감…나흘만에 하락",2022.03.16 16:11,"16일 원/달러 환율이 4거래일만에 떨어져 1,230원대 중반에서 마감했다. 이날 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 7.1원 내린 ..."
"한국철강, 자사주 소각 공시에 강세",2022.03.16 10:34,한국철강이 16일 이사회를 열고 오는 25일 자사주 360만주를 소각하기로 결정했다고 공시한 영향으로 강세를 보이고 있다. 이날 오전 10시29분 현재 ...
"""LG이노텍, 구조적 이익 성장의 초입 국면""-KB",2022.03.16 08:32,"KB증권은 16일 LG이노텍에 대해 1분기는 실적 비수기이지만 올해는 사상 최대치를 기록할 것이라며 투자의견 ‘매수’, 목표주가 5..."
"딥노이드, 노코딩 AI 개발 플랫폼 '딥파이' 내달 정식 서비스",2022.03.15 13:55,딥노이드는 코딩(컴퓨터용 언어로 프로그램을 만드는 것) 없이 앱(응용 프로그램)을 개발할 수 있는 '노코딩(로우코드)' 플랫폼 '딥...
"우크라 긴장 완화 기대감에 환율 하락…장 초반 1,240원선 공방",2022.03.15 09:29,"15일 원/달러 환율이 하락하며 장 초반 1,240원선에서 공방을 벌이고 있다. 이날 서울 외환시장에서 오전 9시 11분 현재 달러 대비 원화 환율은 전..."
공매도 빗장 풀리니 '와르르'…LG엔솔 '또' 신저가 [증시프리즘],2022.03.14 19:10,"증시프리즘 시간입니다. 박해린 증권부 기자 나왔습니다. 박 기자, 오늘 우리 증시부터 정리해 주시죠. 네, 오늘 외국인의 매도세에 코스피는 지난 금요일보..."
"영우디에스피, AI 서빙 로봇 '서빙고' 선보여…출하식 개최",2022.03.14 14:42,디스플레이 장비 전문 기업 영우디에스피는 14일 인공지능(AI) 서빙로봇 '서빙고' 출하식을 개최했다. 서빙고는 실내 자율주행 기술 기반의...
"현대차증권, 자산관리 컨설팅 지원 시스템 구축",2022.03.14 09:53,"현대차증권은 고객 자산을 맞춤형으로 설계하고 통합관리 할 수 있는 ‘자산관리 컨설팅 지원 시스템(WMS, Wealth Management Sy..."
"""코오롱인더, 올 하반기부터 내년까지 증설 모멘텀 기대""-키움",2022.03.14 08:09,"키움증권은 코오롱인더에 대해 올해 하반기부터 내년까지 증설 모멘텀이 기대된다며 투자의견 '매수', 목표주가 9만4000원을 모두 유지했다...."
외인·기관 1조 순매도…코스피 2660선으로 미끌,2022.03.11 15:44,11일 코스피지수는 1% 가까이 하락하며 장을 끝냈다. 개인이 1조원 넘게 순매수했지만 기관과 외국인의 매도세를 막지는 못했다. 이날 코스피지수는 전일 ...
" 여행 관련주, 해외입국자 격리 면제 기대감에 강세",2022.03.11 09:40,정부가 이르면 오늘 코로나19 백신 접종을 마친 해외입국자의 격리 면제를 발표한다는 기대감에 여행 관련주가 강세를 보이고 있다. 11일 오전 9시 30분 현재 노랑풍선은 전 거래일...
"하이브, 사외이사 후보로 이미경·조백규 씨 추천",2022.03.10 20:41,하이브는 사외이사 후보로 이미경 재단법인 환경재단 대표와 조백규 국민대 기계공학부 교수를 추천했다고 10일 밝혔다. 하이브는 이들을 사외이사로 선임하는 ...
"""윤석열 당선으로 추경 적자국채 부담 완화 예상""",2022.03.10 15:14,"삼성증권은 국민의힘 윤석열 후보의 대통령 당선으로 추가경정예산(추경)에 따른 적자국채 부담은 완화할 것으로 10일 전망했다. 김지만 연구원은 ""윤 당선인..."
