title,link,author,pubDate,description,isbn,isbn13,itemId,priceSales,priceStandard,mallType,stockStatus,mileage,cover,categoryId,categoryName,publisher,salesPoint,adult,fixedPrice,customerReviewRank,bestRank,seriesInfo.seriesId,seriesInfo.seriesLink,seriesInfo.seriesName
"주술회전 27 트리플 특장판 - 양면 커버 + 티켓풍 책갈피 + 일러스트 카드 세트(PET), 바보 서바이버!!",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345848982&amp;partner=openAPI&amp;start=api,"아쿠타미 게게 (지은이), 이정운 (옮긴이)",2024-08-29,,K042933479,9791136791047,345848982,5400,6000,BOOK,,300,https://image.aladin.co.kr/product/34584/89/coversum/k042933479_1.jpg,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,서울미디어코믹스(서울문화사),165890,False,True,10,1,,,
괴수 8호 13 (트리플 특장판) - 초판한정 일러스트 카드 + 한국한정 양면 일러스트 커버 + 한정 아크릴 포토 카드,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345738951&amp;partner=openAPI&amp;start=api,"마츠모토 나오야 (지은이), 유유리 (옮긴이)",2024-09-03,타치카와에 발생한 괴수 9호의  수중에 떨어진 아시로 미나. 미나를 구출하러 가려는 카프카를 도쿄 곳곳에서 나타난 대괴수들이 가로막는다.,K382933360,9791136790835,345738951,5400,6000,BOOK,예약판매,300,https://image.aladin.co.kr/product/34573/89/coversum/k382933360_1.jpg,3724,국내도서>만화>소년만화>액션,서울미디어코믹스(서울문화사),119160,False,True,10,2,,,
열혈강호 91,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345846667&amp;partner=openAPI&amp;start=api,"전극진 (지은이), 양재현 (그림)",2024-08-29,,K462933377,9791172882686,345846667,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/34584/66/coversum/k462933377_1.jpg,2558,국내도서>만화>소년만화>무협,대원씨아이(만화),43380,False,True,0,3,,,
던전밥 월드 가이드 모험자 바이블 완전판 - S코믹스,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345854194&amp;partner=openAPI&amp;start=api,"쿠이 료코 (지은이), 김민재 (옮긴이)",2024-09-04,"인기 판타지 만화《던전밥》, 그 모든 것이 담긴 공식 설정집, 완전판. 2021년 발매된《던전밥 월드 가이드 모험자 바이블》에 오리지널 만화와 비장의 설정 자료를 추가하고, 만화 100페이지, 일러스트 100점 이상을 수록했다.",K562933470,9791138484183,345854194,18000,20000,BOOK,예약판매,1000,https://image.aladin.co.kr/product/34585/41/coversum/k562933470_1.jpg,2553,국내도서>만화>본격장르만화>SF/가상사회,㈜소미미디어,38910,False,True,7,4,957703.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=957703&amp;partner=openAPI,S코믹스 
반딧불이의 혼례 3,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345740722&amp;partner=openAPI&amp;start=api,"타치바나 오레코 (지은이), 유유리 (옮긴이)",2024-08-26,"살날이 얼마 남지 않은 화족 영애 사토코는 어느 날 납치되어 ‘유녀도’에 갇혀버린다. 그곳에서 살인 청부업자 신페이의 도움을 받아 목숨을 건진 뒤로 이질적일 정도로 사랑받게 되는데――. 유곽에서 위기를 벗어난 사토코와 신페이는, 비밀리에 수배해 둔 배를 타고 섬 탈출을 시도한다.",K552933360,9791136790620,345740722,7650,8500,BOOK,,420,https://image.aladin.co.kr/product/34574/7/coversum/k552933360_1.jpg,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,서울미디어코믹스(서울문화사),26910,False,True,10,5,,,
사피엔스 : 그래픽 히스토리 Vol.1 - 인류의 탄생,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=256860565&amp;partner=openAPI&amp;start=api,"유발 하라리 (원작), 다니엘 카사나브 (그림), 김명주 (옮긴이), 다비드 반데르묄렝 (각색)",2020-11-23,《사피엔스: 그래픽 히스토리》 시리즈는 교양 논픽션인 원작의 핵심이 기발한 각색과 세련된 그림을 통해 흡인력 강한 스토리텔링으로 재탄생한 그래픽노블의 걸작이다. 그중 첫 권은 원작의 ‘1부 인지혁명’을 다룬다.,8934991321,9788934991328,256860565,16020,17800,BOOK,,890,https://image.aladin.co.kr/product/25686/5/coversum/8934991321_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,76601,False,True,9,6,937633.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=937633&amp;partner=openAPI,사피엔스 : 그래픽 히스토리 1
반딧불이의 혼례 3 (한정판) - 양면 책갈피 (지류) + 아크릴 메모 스탠드 세트,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345740593&amp;partner=openAPI&amp;start=api,"타치바나 오레코 (지은이), 유유리 (옮긴이)",2024-08-26,살날이 얼마 남지 않은 화족 영애 사토코는 어느 날 납치되어 ‘유녀도’에 갇혀버린다. 그곳에서 살인 청부업자 신페이의 도움을 받아 목숨을 건진 뒤로 이질적일 정도로 사랑받게 되는데.,K482933360,9791136791191,345740593,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/34574/5/coversum/k482933360_1.jpg,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,서울미디어코믹스(서울문화사),17930,False,True,10,7,,,
"일이어도, 일이 아니어도 - 만화와 요시나가 후미: 요시나가 후미 인터뷰집",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345728977&amp;partner=openAPI&amp;start=api,"요시나가 후미 (지은이), 김솜이 (옮긴이), 야마모토 후미코 (인터뷰이)",2024-08-30,"30년이 넘는 세월 동안 유수의 명작들을 그려온 요시나가 후미는 작품마다 삶의 아이러니, 인간관계의 역설을 날카롭게 그려왔다. 인터뷰집 『일이어도, 일이 아니어도 : 만화와 요시나가 후미』는 그런 그가 만화를 처음 만난 어린 시절부터 데뷔작을 그리고 대표작을 완결하며, 현재 연재중인 최신작에 이르기까지의 만화 일생을 담고 있다.",K932933368,9791141606954,345728977,16200,18000,BOOK,,900,https://image.aladin.co.kr/product/34572/89/coversum/k932933368_1.jpg,3748,국내도서>만화>논픽션/휴먼만화,문학동네,15790,False,True,0,8,,,
원펀맨 One Punch Man 30 - 최대의 벽,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344817051&amp;partner=openAPI&amp;start=api,"ONE (지은이), 무라타 유스케 (그림)",2024-08-16,,K802932546,9791172455521,344817051,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/34481/70/coversum/k802932546_1.jpg,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,대원씨아이(만화),30510,False,True,10,9,,,
주술회전 26 쿼드러플 특장판 - 최강 캐릭터 책갈피(초판 부록) + 스탠딩 POP 3종(선착순 부록),http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341524439&amp;partner=openAPI&amp;start=api,"아쿠타미 게게 (지은이), 이정운 (옮긴이)",2024-06-25,"급이 다른 규모로 펼쳐지는 고죠 VS. 스쿠나의 최강 결전…! 영역의 동시 전개와 타서 끊어진 술식의 회복을 반복하던 전투는, 마허라가 소환되고 고죠의 영역 전개가 불가능해지면서 균형이 무너진 것처럼 보이는데――?!",K242931499,9791136788429,341524439,5400,6000,BOOK,,300,https://image.aladin.co.kr/product/34152/44/coversum/k242931499_1.jpg,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,서울미디어코믹스(서울문화사),67130,False,True,8,10,,,
불안 세대 - 디지털 세계는 우리 아이들을 어떻게 병들게 하는가,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343729075&amp;partner=openAPI&amp;start=api,"조너선 하이트 (지은이), 이충호 (옮긴이)",2024-07-31,"세계적인 사회심리학자 조너선 하이트의 신작 『불안 세대』가 전 세계를 뜨겁게 달구고 있다. 베스트셀러 『바른 마음』으로 ‘영미권에서 가장 논쟁적인 학자’으로 부상한 그는 스마트폰과 소셜 미디어, 인터넷이 청소년 정신 건강 위기를 초래하고 있다는 충격적인 주장을 내놓는다.",8901285894,9788901285894,343729075,22320,24800,BOOK,,1240,https://image.aladin.co.kr/product/34372/90/coversum/8901285894_1.jpg,51378,국내도서>인문학>교양 인문학,웅진지식하우스,62400,False,True,10,1,,,
일생에 한번은 헌법을 읽어라 - 흔들릴 때마다 삶의 중심을 잡아주는 기준에 관하여,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343611289&amp;partner=openAPI&amp;start=api,이효원 (지은이),2024-08-05,"서울대 법학전문대학원 이효원 교수는 헌법이야말로 인간 삶의 투명한 거울이라고 말하며 살면서 누구나 한번쯤은 헌법을 읽을 것을 강력히 권한다. 대한민국이 어떠한 나라가 되어야 한다고 축약해놓은 규범이자, 다양한 사고방식과 생활양식을 지닌 사람들이 더불어 살아가기 위해 만든 기반인 헌법을 공부함으로써 내가 어떤 사람이 되어야 하는지, 어떻게 살아야 하는지를 성찰할 수 있기 때문이다.",K922932902,9791139717013,343611289,16650,18500,BOOK,,920,https://image.aladin.co.kr/product/34361/12/coversum/k922932902_1.jpg,51381,국내도서>인문학>인문 에세이,현대지성,21575,False,True,10,2,,,
동아시아반일무장전선 - 1974-75년 일제전범기업 연쇄폭파사건,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342965127&amp;partner=openAPI&amp;start=api,"마쓰시타 류이치 (지은이), 송태욱 (옮긴이)",2024-08-30,"동아시아반일무장전선은 과거의 식민 지배와 침략전쟁에 대한 책임을 망각한 일본과 아시아 곳곳에서 노동력과 자원을 착취해 온 전범 기업을 막기 위해 격렬한 폭탄 투쟁으로 문제를 제기했다. 이 책은 동아시아반일무장전선의 주요 멤버인 다이도지 마사시에 주목하여 투쟁을 시작한 계기와 과정, 체포 이후의 회고와 반성을 따라가며 잊혀진 기억들을 다시 복원한다.",K922932275,9791198135834,342965127,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/34296/51/coversum/k922932275_2.jpg,51136,국내도서>사회과학>사회운동>사회운동 일반,힐데와소피,4370,False,True,10,3,,,
"사피엔스 - 유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314240466&amp;partner=openAPI&amp;start=api,"유발 하라리 (지은이), 조현욱 (옮긴이), 이태수 (감수)",2023-04-01,2011년 원서 출간 이후 10년을 돌아보고 위기 상황을 맞은 인류에게 건네는 제언이 특별 서문으로 수록되었다. 현재 인류는 그 어느 때보다 어려운 상황을 맞고 있다. 난국을 헤쳐나가기 위해 무엇을 해야 할까? 저자는 더 나은 세상을 위한 키워드로 ‘인간 이해’를 강조한다.,8934972467,9788934972464,314240466,24120,26800,BOOK,,1340,https://image.aladin.co.kr/product/31424/4/coversum/k482832219_1.jpg,51545,국내도서>인문학>인류학/고고학>인류학,김영사,138979,False,True,9,4,643800.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=643800&amp;partner=openAPI,인류 3부작 시리즈 
"지도로 보아야 보인다 - 지도를 펼치지 않고는 지금의 세상을, 다가올 세계를 제대로 볼 수 없다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343364894&amp;partner=openAPI&amp;start=api,"에밀리 오브리, 프랭크 테타르, 토마 앙사르 (지은이), 이수진 (옮긴이)",2024-07-30,"아시아, 유럽, 아메리카, 중동, 아프리카 등 5대륙 28개국의 21세기 지정학적 현황을 120개의 생생하고 스펙터클한 지도와 함께 설명하는 책으로, 저자는 프랑스에서 7년째 매주 토요일 저녁 아르테(Arte) TV에서 방영되는 지정학 프로그램인 「Le Dessous des cartes(지도의 이면)」의 진행과 총괄 책임을 맡고 있는 저널리스트다.",8993178305,9788993178302,343364894,26820,29800,BOOK,,1490,https://image.aladin.co.kr/product/34336/48/coversum/8993178305_1.jpg,51164,국내도서>사회과학>지리학/지정학>지정학,사이,25300,False,True,9,5,,,
그의 운명에 대한 아주 개인적인 생각,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341211658&amp;partner=openAPI&amp;start=api,유시민 (지은이),2024-06-19,"우리가 묻고 싶었던 것, 그리고 유시민의 답. 우리가 겪어낸 지난 2년을 정리하고 다시 해체해 냉철하게 원인과 결과를 분석하며 개인과 사회가 겪어야 했던 변화들을 일목요연하게 보여준다.",896513806X,9788965138068,341211658,15120,16800,BOOK,,840,https://image.aladin.co.kr/product/34121/16/coversum/s812931190_1.jpg,51064,국내도서>사회과학>비평/칼럼>정치비평/칼럼,생각의길,183580,False,True,9,6,,,
자본주의 + 사회주의 세상을 탐험하는 지적인 여성을 위한 안내서 - 버나드 쇼에게 쓰게 한 메리의 책,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342965829&amp;partner=openAPI&amp;start=api,"조지 버나드 쇼 (지은이), 김일기, 김지연 (옮긴이)",2024-08-08,버나드 쇼는 자신의 처제는 물론이고 세상의 모든 지적인 여성을 위해 남자들이 독점하다시피 한 경제와 정치의 세계를 친절하게 안내한다. “노벨문학상과 오스카상을 모두 수상한 작가”라는 명성에 걸맞게 딱딱한 경제 이야기를 유쾌하게 풀어내며 경제의 핵심을 꿰뚫는다.,K472932275,9791196112035,342965829,34200,38000,BOOK,,1900,https://image.aladin.co.kr/product/34296/58/coversum/k472932275_1.jpg,51154,국내도서>사회과학>사회사상/사회사상사>사회사상/사회사상사 일반,TENDEDERO(뗀데데로),2140,False,True,10,7,,,
"도둑맞은 집중력 (아이스 에디션) - 집중력 위기의 시대, 삶의 주도권을 되찾는 법",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341962567&amp;partner=openAPI&amp;start=api,"요한 하리 (지은이), 김하현 (옮긴이)",2024-06-28,"집중력 부족을 개인 탓, 도파민 탓이라고 생각했던 통념에서 깨어나 사회 시스템의 문제를 인식하자는 제안을 던진 책 《도둑맞은 집중력》이 30만 부 기념 특별 한정판 ‘아이스 에디션’으로 돌아왔다. 집중력 문제를 새롭게 진단하고, 개인을 넘어선 사회적 해결책을 강구하기 위해 폭넓은 탐사를 시작한다.
",K022931412,9791167740984,341962567,16920,18800,BOOK,,940,https://image.aladin.co.kr/product/34196/25/coversum/k022931412_2.jpg,51514,국내도서>인문학>심리학/정신분석학>교양 심리학,어크로스,184857,False,True,8,8,,,
총 균 쇠 - 인간 사회의 운명을 바꾼 힘,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316294397&amp;partner=openAPI&amp;start=api,"재레드 다이아몬드 (지은이), 강주헌 (옮긴이)",2023-05-10,"학문의 경계를 넘나드는 세계적 석학 재레드 다이아몬드. 인류 문명에 대한 예리한 통찰을 전해온 그의 대표작이자 1998년 퓰리처상 수상작 《총, 균, 쇠》를 새 번역, 새 편집으로 만난다. 출간 25년 기념 뉴에디션에는 2023년 저자 특별서문과 서울대 인류학과 박한선 교수의 해제, 새 서문과 후기를 수록해 풍성한 읽을거리를 더했다.",8934942460,9788934942467,316294397,26820,29800,BOOK,,1490,https://image.aladin.co.kr/product/31629/43/coversum/8934942460_1.jpg,51378,국내도서>인문학>교양 인문학,김영사,60445,False,True,10,9,,,
어떻게 극단적 소수가 다수를 지배하는가 - 우리의 민주주의가 한계에 도달한 이유,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339347250&amp;partner=openAPI&amp;start=api,"스티븐 레비츠키, 대니얼 지블랫 (지은이), 박세연 (옮긴이)",2024-05-21,정치 분야 최장기 스테디셀러 《어떻게 민주주의는 무너지는가》 후속작. 하버드대 정치학자 스티븐 레비츠키와 대니얼 지블랫이 극단적 사상을 가진 소수가 상식적 다수를 지배하게 되는 현대 민주주의 체제의 한계를 분석한다.,K402930238,9791167741509,339347250,19800,22000,BOOK,,1100,https://image.aladin.co.kr/product/33934/72/coversum/k402930238_1.jpg,51233,국내도서>사회과학>정치학/외교학/행정학>정치학 일반,어크로스,29075,False,True,10,10,,,
언젠가 우리가 같은 별을 바라본다면,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285132160&amp;partner=openAPI&amp;start=api,"차인표 (지은이), 제딧 (그림)",2021-12-15,"고국을 떠나 70년 만에 필리핀의 한 작은 섬에서 발견된 쑤니 할머니의 젊은 시절을 담은 이야기이다. 작가는 우리나라가 일본에 주권을 빼앗긴 채 가난하고 핍박받던 시절을 맨몸으로 버텨 낸 우리 어머니의 어머니, 아버지의 아버지들의 이야기를 남기고자 집필을 시작했다.",K882835835,9791191061048,285132160,10800,12000,BOOK,예약판매,600,https://image.aladin.co.kr/product/28513/21/coversum/k882835835_1.jpg,50759,국내도서>청소년>청소년 문학>청소년 소설,해결책,142549,False,True,10,1,,,
이중 하나는 거짓말,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344747677&amp;partner=openAPI&amp;start=api,김애란 (지은이),2024-08-27,한국문학의 결정적 순간을 만들어온 젊은 거장 김애란의 장편소설. 몇 년 전 진행된 한 인터뷰에서 차기작에 대해 묻는 질문에 작가가 “빛과 거짓말 그리고 그림에 관한 이야기”라고 설명한 것 외에는 모든 것이 베일에 가려져 있던 바로 그 작품이 오랜 기다림 끝에 마침내 공개된다.,K292932634,9791141601300,344747677,14400,16000,BOOK,,800,https://image.aladin.co.kr/product/34474/76/coversum/k292932634_3.jpg,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,문학동네,157680,False,True,9,2,,,
영원한 천국,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344998179&amp;partner=openAPI&amp;start=api,정유정 (지은이),2024-08-28,"출간된 작품마다 독자들을 ‘정유정 월드’로 이끌어온 소설가 정유정의 신작이 출간된다. 《28》에서는 전염병을, 《진이, 지니》에서는 호미노이드를 다루며, 세계의 변화를 선험적으로 감지하여 그 안에서 가장 인간다운 것이 무엇인지 탐구해온 작가의 이번 신작은 《완전한 행복》에 이은 욕망 3부작의 두 번째 책, 《영원한 천국》이다.",K712932751,9791167374561,344998179,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/34499/81/coversum/k712932751_1.jpg,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,은행나무,109580,False,True,10,3,,,
푸른 들판을 걷다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344996894&amp;partner=openAPI&amp;start=api,"클레어 키건 (지은이), 허진 (옮긴이)",2024-08-21,"초역작 『맡겨진 소녀』와 대표작 『이처럼 사소한 것들』로 독서가들의 열렬한 사랑을 받은 아일랜드 소설가 클레어 키건의 신간이 다산책방에서 출간되었다. 『푸른 들판을 걷다』는 국내에 세 번째로 소개하는 작가의 작품이자, 처음으로 선보이는 소설집이다.",K502932751,9791130654621,344996894,15120,16800,BOOK,,840,https://image.aladin.co.kr/product/34499/68/coversum/k502932751_1.jpg,52652,국내도서>소설/시/희곡>세계의 소설>아일랜드소설,다산책방,57590,False,True,10,4,,,
당신이 누군가를 죽였다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342922559&amp;partner=openAPI&amp;start=api,"히가시노 게이고 (지은이), 최고은 (옮긴이)",2024-07-23,일본 최고의 베스트셀러 작가 히가시노 게이고의 장편소설『당신이 누군가를 죽였다』가 출간되었다. 작품은 장르문학계의 거장인 작가가 101번째 작품을 맞아 추리소설의 원점으로 돌아가 ‘황금시대 미스터리’의 매력을 유감없이 발휘한 걸작으로 평단과 독자의 호평을 받고 있다.,K692932177,9791170611561,342922559,17820,19800,BOOK,,990,https://image.aladin.co.kr/product/34292/25/coversum/k692932177_1.jpg,51058,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,북다,102980,False,True,9,5,,,
모순 - 개정판,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25843736&amp;partner=openAPI&amp;start=api,양귀자 (지은이),2013-04-01,"작가 양귀자가 1998년 펴낸 세 번째 장편소설로, 책이 나온 지 한 달 만에 무서운 속도로 베스트셀러 1위에 진입, 출판계를 놀라게 하고 그해 최고의 베스트셀러로 자리 잡으면서 ‘양귀자 소설의 힘’을 다시 한 번 유감없이 보여준 소설이다.",8998441012,9788998441012,25843736,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/2584/37/coversum/8998441012_3.jpg,50994,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설,쓰다,145466,False,True,9,6,,,
면도날,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4213854&amp;partner=openAPI&amp;start=api,"서머싯 몸 (지은이), 안진환 (옮긴이)",2009-06-30,"&lt;인간의 굴레에서&gt; &lt;달과 6펜스&gt;와 함께 서머싯 몸의 대표적인 장편소설로, 1930년대 유럽을 배경으로 꿋꿋이 자신만의 길을 개척하는 한 젊은이의 구도적 여정을 그린다. 날카로운 면도날을 넘어서는 것처럼 고되고 험난한 구도의 길을 선택한 한 젊은이를 통해 삶이 무엇인지에 대한 본원적인 질문을 던진다.",8937462141,9788937462146,4213854,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/421/38/coversum/8937462141_2.jpg,50919,국내도서>소설/시/희곡>영미소설,민음사,28307,False,True,9,7,13679.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=13679&amp;partner=openAPI,민음사 세계문학전집 214
백설공주에게 죽음을 (특별판),http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339766541&amp;partner=openAPI&amp;start=api,"넬레 노이하우스 (지은이), 김진아 (옮긴이)",2024-05-24,전 세계에 독일 미스터리를 각인시킨 작가 넬레 노이하우스의 대표작이자 유럽 최고 인기 시리즈인 '타우누스 시리즈'의 네 번째 작품이다. 이 책은 2010년 출간 사흘 만에 베스트셀러 순위에 올라 무려 32주 동안 1위를 지키는 기염을 토했다.,K622930548,9791158792152,339766541,16020,17800,BOOK,,890,https://image.aladin.co.kr/product/33976/65/coversum/k622930548_2.jpg,51067,국내도서>소설/시/희곡>추리/미스터리소설>기타국가 추리/미스터리소설,북로드,27445,False,True,10,8,22173.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=22173&amp;partner=openAPI,스토리콜렉터 2
하늘과 땅 식료품점,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=344555106&amp;partner=openAPI&amp;start=api,"제임스 맥브라이드 (지은이), 박지민 (옮긴이)",2024-08-20,"아프리카계 흑인 아버지와 유대인 백인 어머니 사이에 태어난 제임스 맥브라이드가 자기 뿌리와 경험을 바탕으로 집필한 소설로, 실존하는 펜실베이니아 포츠타운에 ‘치킨힐’이라는 가상의 마을을 세워 우리를 이렇게 또 다른 세계로 안내하고자 한다.",K712932432,9791185851303,344555106,16200,18000,BOOK,,900,https://image.aladin.co.kr/product/34455/51/coversum/k712932432_2.jpg,50919,국내도서>소설/시/희곡>영미소설,미래지향,20930,False,True,10,9,,,
가연물,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345451457&amp;partner=openAPI&amp;start=api,"요네자와 호노부 (지은이), 김선영 (옮긴이)",2024-08-28,"요네자와 호노부의 최신작 《가연물》이 드디어 국내에 소개된다. 2023년 7월에 발간된 《가연물》은 주요 미스터리 랭킹에서 《야경》, 《왕과 서커스》, 《흑뢰성》에 이어 작가 통산 네 번째 3관왕을 달성했다.",K492933965,9791192738406,345451457,15030,16700,BOOK,,830,https://image.aladin.co.kr/product/34545/14/coversum/k492933965_1.jpg,51058,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,리드비,19730,False,True,10,10,,,
"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상 - 한국사능력검정시험 심화(1, 2, 3급)에 대비한 맞춤 기본서",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329745037&amp;partner=openAPI&amp;start=api,최태성 (지은이),2023-12-01,"오랜 연구와 검증으로 한국사에 기초가 전혀 없는 사람도 단기간에 한능검에 합격할 수 있는 최적의 구성을 완성하였다. 판서의 장인 큰별쌤 최태성이 핵심만을 모아 만든 아트 판서를 수록하고, 시험에 자주 등장하는 사료, 사진, 지도 등을 모아 해설하여 합격을 위한 필수 개념을 익히기 쉽게 하였다.",K422936456,9791138919999,329745037,14400,16000,BOOK,,800,https://image.aladin.co.kr/product/32974/50/coversum/k422936456_1.jpg,166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",이투스북,119187,False,True,10,1,120416.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=120416&amp;partner=openAPI,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈 
"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하 - 한국사능력검정시험 심화(1, 2, 3급)에 대비한 맞춤 기본서",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329745341&amp;partner=openAPI&amp;start=api,최태성 (지은이),2023-12-01,"한국사에 기초가 전혀 없는 사람도 단기간에 한능검에 합격할 수 있는 수험서다. 판서의 장인 큰별쌤 최태성이 핵심만을 모아 만든 아트 판서를 수록하고, 시험에 자주 등장하는 사료, 사진, 지도 등을 모아 해설하여 합격을 위한 필수 개념을 익히기 쉽게 하였다.",K762936456,9791138920001,329745341,13950,15500,BOOK,,770,https://image.aladin.co.kr/product/32974/53/coversum/k762936456_1.jpg,166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",이투스북,108717,False,True,9,2,120416.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=120416&amp;partner=openAPI,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈 
2025 유휘운 행정법총론 요약노트 + 기출문제 (요플) - 9·7급 공무원·소방·군무원 시험 대비,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345957776&amp;partner=openAPI&amp;start=api,유휘운 (지은이),2024-09-10,,K402933671,9791167227379,345957776,18900,21000,BOOK,예약판매,210,https://image.aladin.co.kr/product/34595/77/coversum/k402933671_1.jpg,34632,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>7/9급 교재,메가스터디교육(공무원),9410,False,True,0,3,1198122.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=1198122&amp;partner=openAPI,2025 유휘운 행정법총론 
"2024 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1, 2, 3급) - 2024 시험 대비, 68~59회 수록",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332133818&amp;partner=openAPI&amp;start=api,최태성 (지은이),2024-01-17,"2023년 68회 시험부터 2022년 59회 시험까지 최신 기출문제 10회분, 총 500문항으로 구성되었다. '기출 BOOK'은 실제 시험지를 그대로 구현하여 실전과 같은 문제풀이가 가능하며, '해설 BOOK'은 모든 선택지의 자세한 해설뿐만 아니라 기출 선택지와 핵심 내용도 수록하였다.",K392937055,9791138920162,332133818,17550,19500,BOOK,,970,https://image.aladin.co.kr/product/33213/38/coversum/k392937055_1.jpg,166525,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",이투스북,67518,False,True,6,4,120416.0,http://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=120416&amp;partner=openAPI,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈 
2025 써니 행정법총론 (기출지문 암기 App 이용쿠폰 제공) - 전2권 - 공무원 전 직렬 시험대비,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342510347&amp;partner=openAPI&amp;start=api,박준철 (지은이),2024-07-15,"공무원 행정법 교재 기본서다. 개정판에서는 전년 대비 20% 압축하는 것과 동시에 최신 트렌드를 완벽 반영하였고, 시험에 필요한 내용 위주로 전면 구성하였다. 내용 및 구성적 측면에서 '개념 정리, 문제 적용, 심화 학습'이 한번에 가능하도록 하였다.",K752931654,9791160183948,342510347,37800,42000,BOOK,,2100,https://image.aladin.co.kr/product/34251/3/coversum/k752931654_2.jpg,34632,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>7/9급 교재,지금(도서출판),24690,False,True,10,5,,,
