key_title,key_rdate,key_cont
"우크라 사태 속 원/달러 환율 0.7원 오른 1,202.3원 마감",2022.02.28 16:08,"28일 원/달러 환율이 상승했다. 이날 서울 외환시장에서 달러 대비 원화 환율은 전 거래일 종가보다 0.7원 오른 달러당 1,202.3원에 거래를 마쳤다..."
삼성액티브자산운용 새 대표에 민수아 운용총괄,2022.02.28 10:28,삼성액티브자산운용은 28일 임시 이사회를 열고 민수아 삼성액티브자산운용 운용총괄을 신임 대표이사로 선임했다고 밝혔다. 민 신임 대표는 2006년 삼성자산...
" 풍원정밀, 코스닥 상장 첫날 강세…공모가 상회",2022.02.28 09:11,"풍원정밀이 코스닥 상장 첫날 강세다. 28일 오전9시7분 현재 풍원정밀은 시초가(2만200원) 대비 1,100원(5.45%) 오른 2만1,300원에 거래 중이다. 이는 공모가 1만..."
" 원/달러 환율 0.8원 내린 1,201.6원(마감)",2022.02.25 15:31,/연합뉴스
"개미들 '줍줍' 잘했나…증권가 ""관망보단 매수하라""",2022.02.25 09:57,러시아가 우크라이나 침공에 나서면서 국내 금융시장이 휘청이고 있다. 외국인과 기관이 국내 주식을 던지는 가운데 개인은 오히려 매수 행렬에 나섰다. 외교적인 해법을 모색하는 과정에서...
"현대重지주, 한국조선해양 290만주 매입…지분율 35.05%로 확대",2022.02.24 17:13,현대중공업지주는 현대중공업그룹의 조선 중간 지주사인 한국조선해양 주식 290만주(4.1%)를 시간외대량매매(블록딜) 방식으로 매입했다고 24일 공시했다....
천연가스 가격 오르나…러시아군 우크라이나 진입 명령에 가스주 급등,2022.02.24 13:53,블라디미르 푸틴 러시아 대통령이 러시아군의 우크라이나 진입을 지시했다는 소식에 가스주가 급등하고 있다. 24일 오후 1시50분 기준 대성에너지는 전 거래...
우크라 위기 수혜주?...'안전자산·실적기대감' 급등,2022.02.24 09:44,아이티센이 자회사 한국금거래소의 지분 가치가 부각되면서 장 초반 급등세를 나타내고 있다. 우크라이나 분쟁 사태가 악화되는 가운데 안전자산인 금값이 오르면...
"LG전자, 태양광 패널 사업 철수로 영업익 개선 전망-키움",2022.02.24 08:24,키움증권은 24일 LG전자에 대해 대규모 적자 상태였던 태양광 패널 사업 철수로 향후 영업이익 개선이 기대된다고 분석했다. 이에 투자의견 매수와 목표주가...
" 원/달러 환율 0.9원 오른 1,193.6원(마감)",2022.02.23 15:31,/연합뉴스
유가증권시장 상승률 상위 15개 중 9개가 조선株,2022.02.23 09:37,조선 관련 기업들의 주가가 강하게 상승하고 있다. 23일 장 초반 유가증권시장 상승률 상위 10개 종목 중 6개가 조선 관련 기업이다. 상승률 상위 15...
"""덕산네오룩스, 중국 수요 부진 이미 주가에 반영돼…목표가↓""-삼성",2022.02.23 07:52,삼성증권은 23일 덕산네오룩스에 대해 작년에 이어 올해도 중국 고객사들로의 매출이 부진하고 대면적 QD-OLED 물량도 크게 늘지 못할 것이라며 목표주가...
"블랙록, 아태지역 기관사업 대표에 히로유키 시미즈 선임",2022.02.22 15:06,글로벌 자산운용사인 블랙록자산운용은 아시아 태평양 지역 기관사업 대표로 히로유키 시미즈(Hiroyuki Shimizu)를 선임했다고 22일 밝혔다. 시미...
"그라운드X, 서울리빙디자인페어 참가…""디지털 아트 전시·판매""",2022.02.22 10:46,카카오 블록체인 기술 계열사 그라운드X가 오는 23일부터 27일까지 삼성동 코엑스에서 열리는 '2022 서울리빙디자인페어'에 참가한다고 2...
러시아-우크라 긴장 '최고조'…국내증시 1%대 하락 출발,2022.02.22 09:14,국내증시는 러시아-우크라이나 전쟁 가능성에 투자 심리가 위축되며 하락 출발했다. 둘러싼 긴장이 고조되면서 일제히 하락하고 있다. 전날 미국과 러시아의 정...
 우크라이나 긴장 고조에 에너지주 강세(종합),2022.02.21 15:42,"러시아와 우크라이나 간 긴장이 고조되면서 21일 석유, 가스 등 에너지 관련주가 강세를 이어갔다. 이날 코스닥시장에서 도시가스 공급업체 지에스이는 전 거..."
카지노株 리오프닝 기대감에 강세…파라다이스 6% 상승,2022.02.21 10:11,카지노 관련주가 경기 재개(리오프닝) 기대감에 힘입어 21일 상승하고 있다. 오전10시 6분 현재 강원랜드는 전일 대비 600원(2.28%) 오른 2만6...
"""한화솔루션, 단기 실적 부진 심화 전망…목표가↓""-DB",2022.02.21 08:37,DB금융투자는 한화솔루션에 대해 단기 실적 부진이 심화될 것이라며 투자의견은 '매수'를 유지했으나 목표주가는 5만4000원으로 하향했다. ...
주가 500배 뛴 두올물산...회사측 “펀더멘털만 봐달라”,2022.02.18 16:16,주가가 5개월 만에 500배 급등한 두올물산(카나리아바이오)이 과거 주가조작으로 실형을 받은 신모씨가 대주주로 있는 회사로 나타났다. 신씨는 2014년 ...
"'리오프닝株 '클리오, 색조 화장품 수요 폭증 전망에 4%대 강세",2022.02.18 09:55,색조 화장품 업체 클리오가 4%대 강세다. 색조 화장품에 대한 억눌린 수요가 폭발할 시기에 가까워졌다는 전망이 주가를 끌어올리고 있다. 18일 오전 9시...
"""유진테크, 1분기 사상 최대 분기 매출 기록 예상""-하이",2022.02.18 08:07,"하이투자증권은 유진테크에 대해 올해 1분기 사상 최대 분기 매출을 기록할 것으로 예상된다며 투자의견 '매수', 목표주가 5만6000원을 모..."
"中 위안화, 국제결제 비중 3.2%로 최고…엔화 넘어 4위",2022.02.17 15:52,미 제재 대비 '위안화 독자 지대' 박차 디지털 위안화 도입도 위안화 국제화 포석 관측 중국 위안화를 이용한 국제 결제 비중이 3%를 넘어 역대 최고 수...
바이오플러스 “창사 이래 최대 실적…中 하이난 판매허가 1분기 기대”,2022.02.17 11:28,바이오플러스가 2003년 창사 이래 약 20년 만에 사상 최대 실적을 거뒀다. 국내외 매출이 모두 늘어난 덕이다. 기존 사업의 성장을 바탕으로 신성장동력...
" 인터파크, 자사주 355만주 소각·흑자전환 소식에 '강세'",2022.02.17 09:07,"인터파크가 자사주소각과 흑자전환 소식에 강세다. 17일 오전9시3분 현재 인터파크는 전 거래일 대비 360원(5.99%) 오른 6,370원에 거래 중이다. 인터파크는 전일 주주가치..."
코웨이 작년 영업이익 6천402억원…전년 대비 5.6%↑,2022.02.16 15:48,코스피 상장사 코웨이는 연결 기준 작년 한 해 영업이익이 6천402억원으로 전년보다 5.6% 증가한 것으로 잠정 집계됐다고 16일 공시했다. 매출은 3조6천643억원으로 전년 대비...
"반도체株, 우크라 긴장 완화에 강세…SK하이닉스 13만원 회복",2022.02.16 10:26,우크라이나를 둘러싼 러시아와 서방국가들의 갈등이 고조돼 반도체 재료 일부의 수급 불안 우려로 하락했던 반도체 기업들의 주가가 군사적 긴장이 소폭 완화된 영향으로 16일 장 초반 반...
"F&F, 작년 4분기 '어닝 서프라이즈'…대장주 입지 여전-신한",2022.02.16 08:23,신한금융투자는 16일 F&F에 대해 작년 4분기 영업이익이 시장 예상치를 크게 웃돌았다고 분석했다. 향후 섬유의복 업종의 대장주 입지도 변하지 않을 것이...
"엔씨소프트, 작년 영업익 3752억원…전년比 54.51%↓ [주목 e공시]",2022.02.15 15:52,엔씨소프트는 연결 기준 작년 영업이익이 전년 동기 대비 54.51% 떨어진 3752억1300만원을 기록했다고 15일 공시했다. 같은 기간 매출액은 4.4...
"글로벌 수소 ETF 2종, 상장 첫날 약세",2022.02.15 10:48,동시 상장한 글로벌 수소 관련 상장지수펀드(ETF) 2종이 첫날 장중 약세를 보이고 있다. 15일 한국거래소에 따르면 오전 10시38분 현재 한화자산운용...
"""DB하이텍, 반도체 공급난에 제품 경쟁력 재평가돼""-신한금투",2022.02.15 08:46,신한금융투자는 15일 DB하이텍에 대해 반도체 공급 차질 사태가 회사의 제품 경쟁력을 다시 평가받는 기회로 작용해 고부가가치 제품 비중을 늘리게 됐다고 ...
한전KPS 작년 영업이익 1천240억원…전년 대비 8.4%↓,2022.02.14 17:11,코스피 상장사 한전KPS는 연결 기준 작년 한 해 영업이익이 1천240억원으로 전년보다 8.4% 감소한 것으로 잠정 집계됐다고 14일 공시했다. 매출은 1조3천806억원으로 전년 ...
"초록뱀미디어, 탑툰 운영사 '탑코'와 MOU…""웹툰· NFT 사업서 협약""",2022.02.14 14:35,초록뱀미디어는 프리미엄 웹툰 플랫폼 탑툰을 운영 중인 탑코와 전략적 파트너십을 위한 업무협약(MOU)을 체결했다고 14일 밝혔다. 탑코는 글로벌 현지화 ...
"코스피, 시총 상위株 와르르…인플레에 우크라이나 침공 우려까지",2022.02.14 09:23,국내 증시가 요동치고 있다. 우크라이나를 둘러싼 러시아와 미국 간 갈등과 미국 중앙은행(Fed)의 공격적인 긴축 정책에 대한 우려가 투자심리를 짓누르고 ...
'엎친데 덮친 격' 美 긴축에 우크라이나 침공 우려까지…증시 어디로 가나 [주간전망],2022.02.13 07:01,국내 증시가 안정을 찾는 듯 했으나 미 소비자물가지수(CPI)가 1982년 후 사상 최대치를 기록하면서 변동성을 키우고 있다. 주식시장에선 신종 코로나바...
"코스피, 미 연준 긴축 부담에 하락…2,747.71 마감",2022.02.11 16:00,코스피가 기관의 매도세에 하락 마감했다. 코스닥은 외국인의 매도세까지 더해지며 2%대 하락 마감했다. 증권업계는 미국 연방준비제도(Fed)의 긴축 우려가...
"안랩, 작년 영업이익 229억원…전년 대비 14.8%↑",2022.02.11 10:18,코스닥 상장사 안랩은 연결 기준 작년 한 해 영업이익이 229억원으로 전년보다 14.8% 증가한 것으로 잠정 집계됐다고 11일 공시했다. 매출은 2천73억원으로 전년 대비 16.3...
"""이마트, 오프라인 실적 부진…목표가 15%↓""-NH",2022.02.11 08:48,NH투자증권은 11일 이마트에 대해 오프라인 사업의 수익성 악화와 SCK·G마켓글로벌 인수에 따른 PPA 상각 비용을 실적 추정치에 반영했다...
SK케미칼 작년 영업이익 5천552억원…전년 대비 257.4%↑,2022.02.10 17:24,코스피 상장사 SK케미칼은 연결 기준 작년 한 해 영업이익이 5천552억원으로 전년보다 257.4% 증가한 것으로 잠정 집계됐다고 10일 공시했다. 매출은 2조896억원으로 전년 ...
(마감)프로그램 6427억 매수 우위,2022.02.10 15:40,한경닷컴
SK네트웍스 작년 영업이익 1천219억원…전년 대비 1.7%↓,2022.02.10 14:28,코스피 상장사 SK네트웍스는 연결 기준 작년 한 해 영업이익이 1천219억원으로 전년보다 1.7% 감소한 것으로 잠정 집계됐다고 10일 공시했다. 매출은 11조181억원으로 전년 ...
"KT&G, 주당 4800원 현금 결산배당 결정[주목 e공시]",2022.02.10 11:02,KT&G는 보통주 1주당 4800원의 현금 결산배당을 결정했다고 10일 공시했다. 시가배당율은 5.7%이며 배당금 총액은 5759억363만원이다. 차은지...
" 한국파마, 에이피알지 코로나 치료제 인도 임상2상 착수 소식에 강세",2022.02.10 09:24,"에이피알지가 인도에서 경구용 코로나19 치료제 임상2상에 착수를 앞두고 있다는 소식에 공동 연구개발(R&D) 중인 한국파마의 주가가 강세다. 한국파마는 에이피알지, 제넨셀 등과 함..."
[코스피·코스닥 전 거래일(9일) 주요공시],2022.02.10 06:05,"▲ HDC현대산업개발 작년 영업이익 3천304억원…전년 대비 43.6%↓ ▲ HK이노엔 작년 영업이익 503억원…재작년보다 42.2% 감소 ▲ 만도, 자회사 만도차이나홀딩스 흡수합..."
"코스피, 기관·외국인 매수에 상승 마감…코스닥 910선 회복",2022.02.09 15:55,코스피가 기관과 외국인의 매수에 상승 마감했다. 미 국채금리 급등세가 진정될 수 있다는 기대 때문이다. 코스닥은 더 가파르게 상승해 910선을 회복했다....
"FSN-메타콩즈, PFP NFT 프로젝트 '선미야클럽' 선보여",2022.02.09 14:30,코스닥 상장사 FSN이 아티스트 선미의 지식재산권(IP) 기반 대체불가능토큰(NFT)를 통해 블록체인 사업 확장에 나선다. FSN과 자회사 핸드스튜디오는...
"환율, 0.2원 하락 출발…장 초반 1,196원대",2022.02.09 09:42,"9일 원/달러 환율이 하락세다. 이날 서울 외환시장에서 오전 9시 15분 현재 달러 대비 원화 환율은 전날 종가 대비 1.6원 내린 달러당 1,196.1원이다. 환율은 전날 종가보..."
"KB금융, 코로나로 축소됐던 배당성향 다시 확대…목표가 6%↑-신한",2022.02.09 08:33,신한금융투자는 9일 KB금융에 대해 자사주 소각 발표를 비롯해 추가적인 배당성향 확대가 기대된다며 투자의견을 '매수'로 유지하고 목표주가를...
"OCI, 영업이익 561% 급증한 2181억",2022.02.08 17:12,태양광용 폴리실리콘 판매가격이 상승하면서 OCI의 작년 4분기 영업이익이 561% 급증했다. 8일 OCI는 작년 4분기 영업이익이 전년 동기 대비 561...
롯데쇼핑 작년 영업이익 2천156억원…전년 대비 37.7%↓,2022.02.08 15:44,코스피 상장사 롯데쇼핑은 연결 기준 작년 한 해 영업이익이 2천156억원으로 전년보다 37.7% 감소한 것으로 잠정 집계됐다고 8일 공시했다. 매출은 15조5천812억원으로 전년 ...
SKC 작년 영업이익 4천645억원…전년 대비 130%↑,2022.02.08 10:51,코스피 상장사 SKC는 연결 기준 작년 한 해 영업이익이 4천645억원으로 전년보다 130% 증가한 것으로 잠정 집계됐다고 8일 공시했다. 매출은 3조3천961억원으로 전년 대비 ...
" 세종텔레콤, 유상감자 결정에 '12%대 급등'",2022.02.08 09:13,세종텔레콤이 유상감자 결정 소식에 장 초반 12%대의 급등세를 나타내고 있다. 8일 오전 9시8분 현재 세종텔레콤은 전 거래일보다 67원(12.67%) 오른 596원에 거래되고 있...
LG엔솔 지분가치 고작 10%?…바닥 찾는 LG화학,2022.02.07 17:47,LG에너지솔루션 상장 이후 LG화학 주가가 지지부진하다. 자회사인 LG에너지솔루션의 지분 가치를 10%밖에 인정받지 못하는 수준까지 하락했다. 7일 LG화학은 5.75% 하락한 6...
"통상임금 충격 유가가 막아…현대重지주, 지주전환 후 최대실적(종합)",2022.02.07 14:59,"작년 1조원 넘는 영업익으로 흑자전환…""불확실성 해소로 올해 전망 밝아"" 지난해 현대중공업그룹이 정유와 건설기계 부문의 선전에 힘입어 2018년 지주사 ..."
에코프로비엠 잇단 악재에 9%대 급락…그룹주도 휘청,2022.02.07 10:09,에코프로그룹의 주가가 7일 일제히 급락하고 있다. 이날 오전 10시7분 현재 에코프로비엠은 전일보다 3만900원(9.10%) 떨어진 30만8500원에 거...
"한국타이어앤테크놀로지, 올해 비용부담 지속…목표가 19% 하향",2022.02.07 08:24,하나금융투자는 7일 한국타이어앤테크놀로지에 대해 지난해 4분기 실적이 시장 기대치에 크게 못 미친 가운데 올해도 비용부담이 지속될 것으로 내다봤다. 이에...
"반토막난 '황제주' 엔씨, 목표가 줄하향",2022.02.04 17:26,코로나 시대 최대 수혜주로 떠올랐던 엔씨소프트가 끝없이 추락하고 있다. 주당 100만원이 넘는 ‘황제주’에 오른 지 1년 만에 주가...
"이뮤노믹, 메르켈 세포암 치료제 美 1상 승인",2022.02.04 13:59,HLB는 미국 자회사 이뮤노믹이 개발 중인 메르켈 세포암 치료제 ‘ITI-3000’이 미국 식품의약국(FDA)으로부터 임상 1상을 ...
" 이지트로닉스, 코스닥 상장 첫날 상승세",2022.02.04 09:21,"이지트로닉스가 상장 첫날, 장 초반 하락세를 보인 뒤 상승 반전에 성공했다. 오전 9시 14분 현재 이지트로닉스는 시초가보다 1,400원(5.97%) 오른 2만 4,850원에 거래..."
"'만년 저평가' 은행株, 점프하려면?…""배당성향 높이고 月배당 도입해야""",2022.02.03 17:48,은행주는 ‘만년 저평가주’로 불린다. 안정적인 실적에도 불구하고 낮은 밸류에이션(실적 대비 주가 수준)을 부여받기 때문이다. 전문가들은 은행주의 저평가 원인 ...
"코스모화학, 에코프로비엠과 341억원 공급계약에 강세",2022.02.03 14:27,코스모화학이 에코프로비엠과 341억원 규모 공급계약 체결 소식에 5% 넘게 오르고 있다. 3일 오후 2시25분 현재 코스모화학은 전 거래일 대비 700원...
"설 연휴 끝낸 코스피, 2% 가까이 급등… 2700선 회복",2022.02.03 09:20,코스피지수가 3일 장 초반 2% 가까이 오르고 있다. 기관 홀로 순매도 중이지만 개인과 외국인의 순매수세가 지수 상승을 견인하고 있다. 이날 오전 9시1...
Fed 긴축에…코인 투자 대기자금 석달 새 17% 줄었다,2022.02.02 17:40,암호화폐 투자 대기 자금으로 분류되는 암호화폐거래소 예치금이 작년 말 기준으로 9월 말 대비 17% 감소한 것으로 나타났다. 미국 중앙은행(Fed)의 금...
호텔신라 작년 영업이익 1천188억원…2년만에 흑자전환(종합),2022.01.28 18:17,호텔신라는 연결 기준 작년 한 해 영업이익이 1천188억원으로 전년(영업손실 1천853억원)과 비교해 흑자 전환된 것으로 잠정 집계됐다고 28일 공시했다...
호텔신라 작년 영업이익 1천188억원…2년만에 흑자전환(종합),2022.01.28 18:17,호텔신라는 연결 기준 작년 한 해 영업이익이 1천188억원으로 전년(영업손실 1천853억원)과 비교해 흑자 전환된 것으로 잠정 집계됐다고 28일 공시했다...
"경동제약, 지속형 바이오의약품 개발 벤처에 20억원 투자",2022.01.28 10:27,경동제약은 바이오벤처 아울바이오(AULBIO)에 20억원 규모의 지분 투자를 결정했다고 28일 밝혔다. 경동제약은 이번 투자를 통해 아울바이오가 연구개발...
" LG에너지솔루션, 상장 후 2거래일 연속 '하락'",2022.01.28 09:09,"LG에너지솔루션이 상장 후 2거래일 연속 하락세를 나타내고 있다. 28일 오전 9시1분 현재 LG에너지솔루션은 전 거래일보다 2만8,500원(5.64%) 내린 47만6,500원에 ..."
DL 작년 영업이익 2천241억원…전년 대비 88.3%↑(종합),2022.01.27 16:51,DL㈜은 연결 기준 지난해 영업이익이 2천241억원으로 전년보다 88.3% 증가한 것으로 잠정 집계됐다고 27일 공시했다. 매출은 2조3천829억원으로 ...
" LG전자 작년 매출 74조7천억원 역대 최대…생활가전, 월풀 제치고 1위",2022.01.27 15:29,LG전자가 지난해 생활가전과 TV 판매 호조에 힘입어 74조원 이상의 매출을 올리며 사상 최대 실적을 냈다. 특히 LG전자 생활가전 매출액은 경쟁사인 미...
삼성엔지니어링 작년 영업이익 5천33억원…9년만에 최대(종합),2022.01.27 12:11,전년 대비 39.3% 증가…올해 영업이익 목표치는 6천100억원 삼성엔지니어링의 지난해 영업이익이 9년 만에 최대치를 기록했다. 삼성엔지니어링은 연결 기...
" LG이노텍, 지난해 '사상최대' 실적에 2%대 강세",2022.01.27 09:38,"지난해 호실적을 보인 LG이노텍의 주가가 27일 강세를 보이고 있다. 이날 오전 9시 32분 현재 LG이노텍은 전 거래일보다 9,500원(2.87%) 오른 34만원에 거래되고 있다..."
"""LG유플러스, 올해도 외형 성장·수익성 개선세 지속할 것""-삼성",2022.01.27 08:32,"삼성증권은 LG유플러스에 대해 올해도 외형 성장과 수익성 개선세를 이어갈 것이라며 투자의견 '매수', 목표주가 1만9000원을 모두 유지했..."
삼성물산 작년 영업이익 1조1천960억원…전년 대비 39.5%↑,2022.01.26 16:45,코스피 상장사 삼성물산은 연결 기준 작년 한 해 영업이익이 1조1천960억원으로 전년보다 39.5% 증가한 것으로 잠정 집계됐다고 26일 공시했다. 매출은 34조4천552억원으로 ...
"코스피, 외국인·기관 매도세에 4거래일 연속 하락 마감",2022.01.26 15:38,코스피가 외국인과 기관의 순매도에 4거래일 연속 하락 마감했다. 26일 코스피지수는 전날보다 11.15포인트(0.41%) 하락한 2709.24에 거래를 ...
포스코케미칼 작년 영업이익 1천217억원…전년 대비 101.9%↑,2022.01.26 11:47,코스피 상장사 포스코케미칼은 연결 기준 작년 한 해 영업이익이 1천217억원으로 전년보다 101.9% 증가한 것으로 잠정 집계됐다고 26일 공시했다. 매출은 1조9천895억원으로 ...
"네이버, 美 기술주 흔들리자 52주 신저가…4거래일 연속 내려",2022.01.26 09:37,국내 대표 기술주인 네이버가 52주 신저가를 다시 썼다. 최근 미국 긴축 우려에 기술주들이 동반 약세를 보인 것이 네이버 주가에도 악영향을 주고 있다. ...
"""현대차, 물류 비용·원자재 가격 상승 부담 확대에 목표가↓""-메리츠",2022.01.26 07:24,메리츠증권은 현대차에 대해 물류 비용 및 원자재 가격 상승 부담이 점차 확대되고 있다며 투자의견은 '매수'를 유지했으나 목표주가는 25만원...
현대자동차 작년 영업이익 6조6789억원…전년 대비 178.9%↑,2022.01.25 14:10,코스피 상장사 현대자동차는 연결 기준 작년 한 해 영업이익이 6조6천789억원으로 전년보다 178.9% 증가한 것으로 잠정 집계됐다고 25일 공시했다. 매출은 117조6천106억원...
 '공장 화재' 에코프로비엠 반등,2022.01.25 09:34,"공장화재로 이틀간 12% 하락했던 에코프로비엠이 3거래일 만에 반등했다. 25일 오전 9시5분 현재 에코프로비엠은 전 거래일보다 1,000원(0.25%)오른 40만1,400원에 거..."
"상장 대박이요?...""5천만원 손실에 팔지도 못해요""",2022.01.25 06:56,게임 업체 크래프톤 주가가 공모가 대비 40% 가까이 떨어지면서 우리사주를 받은 이 회사 직원들의 손실이 눈덩이처럼 불어났다. 1인당 평균 손실 금액이 ...
(마감)프로그램 3488억 매도 우위,2022.01.24 15:41,한경닷컴
 코스피 장중 2800선 무너져,2022.01.24 09:40,코스피지수가 24일 장중 2800선 아래로 내려갔다. 이날 오전 9시35분 현재 코스피는 전일 대비 35.27포인트(1.24%) 내린 2799.02에 거...
"""나 떨고 있니""…상폐 기로에 선 오스템임플란트, 거래소 결정에 '촉각'",2022.01.24 07:48,2215억원 규모의 횡령 사태가 발생한 오스템임플란트가 증시 퇴출 위기에 몰렸다. 한국거래소의 결정에 따라 2만명에 달하는 오스템임플란트 소액주주들 운명...
2020년 말로 돌아간 코스피…반도체株 '와르르' 무너졌다,2022.01.21 15:54,코스피가 기관과 외국인의 매도 공세에 1% 가까운 하락세를 기록했다. 간밤 뉴욕증시에서 기술주 중심의 나스닥지수가 장 초반 기술적 반등으로 2% 넘게 상...
美 기술주 투매 현상에…삼성전자·SK하이닉스도 약세,2022.01.21 09:39,뉴욕증시에서 기술주 투매 현상이 나타난 영향으로 한국 증시에서 삼성전자와 SK하이닉스도 비교적 큰 폭으로 하락하고 있다. 21일 오전 9시26분 현재 삼...
"햄버거 매장수 1위 맘스터치 ""자진 상폐""…주가 17% 급등",2022.01.20 17:22,햄버거 프랜차이즈 업체 맘스터치가 자진 상장폐지를 선언했다. 회사 측이 소액주주 주식을 공개매수하기로 하자 주가가 급등했다. 맘스터치는 20일 17.88% 오른 6130원에 거래를...
