key_title,key_rdate,key_cont
"코스피, 외국인·기관 팔자에 0.47%↓…2,980선 후퇴",2021.11.25 15:41,"코스피가 외국인과 기관의 순매도세에 2,980선으로 후퇴했다. 25일 코스피 지수는 전 거래일 대비 14.02포인트(0.47%) 내린 2,980.27에 ..."
"""주가 5분의 1 토막, 제대로 물렸다""…16만 개미들 '절규'",2021.11.25 10:12,신풍제약 주가가 고점 대비 5분의1 토막 이하로 추락했다. 한 때 10조원을 넘기도 했던 시가총액은 2조원 아래로 쪼그라들었다. 주가를 끌어 올렸던 신종...
"""BGF리테일, 위드 코로나 수혜 가시화""-하나",2021.11.25 07:37,"하나금융투자는 BGF리테일에 대해 위드 코로나 수혜가 이미 가시화 중이라며 투자의견 '매수', 목표주가 21만원을 유지했다. 박종대 하나금..."
코로나 뚫고 13년 만에 최대 실적…PBR 0.6배 미만 '저평가',2021.11.24 15:35,동국제강은 국내 중후판 시장의 강자였다. 지금은 연 150만t으로 줄었지만 2011년까지 동국제강의 중후판 생산능력은 430만t에 달했다. 포스코에 이어...
"코스피, 장중 한때 3010선 회복…삼성전자 '상승'",2021.11.24 09:46,코스피지수가 24일 장 초반 개인과 외국인의 매수세에 힘입어 3000선을 회복했다. 이날 오전9시38분 현재 코스피지수는 전일 대비 5.12포인트(0.1...
"""SK가스, LNG·수소가 LPG 이상의 성장동력 될 것""-SK",2021.11.24 08:36,SK증권은 24일 SK가스에 대해 최근 투자를 확대해나가는 액화천연가스(LNG)와 수소 분야가 본업인 액화석유가스(LPG) 분야를 넘어서는 성장성을 보일...
"""증권사앱으로 하루 20만원 수입""",2021.11.23 15:40,증권사 가입 이벤트를 이용해 하루 만에 20만원 상당의 수익금을 챙기는 ‘짠돌이 재테크’가 유행하고 있다. 증권사들은 대부분 비대면...
" 지오엘리먼트, 개장 초 강세...공모가 3만원 재돌파",2021.11.23 09:51,"지난 11일 코스닥에 상장한 지오엘리먼트가 개장 초 급등하면서 다시 공모가를 돌파했다. 23일 오전 9시 30분 지오엘리먼트는 전일 대비 4,900원(1..."
"""LS, 실적에 비해서는 저평가 상태…목표가 10%↓""-삼성",2021.11.23 08:26,삼성증권은 23일 LS에 대해 경쟁사들과 비교해 연초 대비 주가 수익률이 크게 부진하다며 목표주가를 기존 10만원에서 9만원으로 내렸다. 다만 실적은 크...
"매직마이크로 ""대표 횡령·배임 혐의 고소장 전달받지 못해""[주목e공시]",2021.11.22 15:17,"매직마이크로는 '현 대표이사 등의 횡령·배임혐의설(재답변)' 관련 지난해 9월 21일 한국거래소의 조회공시 요구에 대해 ""최초..."
" 비덴트, 빗썸 사업자 신고 수리 소식에 강세",2021.11.22 09:14,비덴트가 대규모 투자를 유치한 가운데 금융위의 빗썸의 사업자 신고 수리 완료 소식까지 전해지면서 장 초반 급등세를 보이고 있다. 22일 오전 9시 10분...
엘살바도르 '노빠꾸'…이번엔 화산 옆에 비트코인 도시 세운다 [임현우의 비트코인 나우],2021.11.22 00:24,"▶11월 22일 한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 기사입니다. 주 5회, 매일 아침 발행하는 코알라를 받아보세요! 무..."
"디파인, 폴리곤(MATIC)으로부터 투자 유치...""NFT 생태계 확장""",2021.11.19 16:08,"대체불가토큰(NFT) 소셜 플랫폼 디파인(DeFine)이 레이어2 네트워크 폴리곤(Polygon, MATIC)으로부터 전략적 투자 유치를 성사시켰다고 1..."
'애플카' 출시 당겨졌다…국내 자율주행 관련株 '들썩',2021.11.19 10:20,애플이 2025년 자율주행차 출시를 목표로 한다는 소식에 국내 자율주행 관련주들이 들썩이고 있다. 19일 오전 10시16분 기준 LG전자는 전 거래일 대...
"""동국제약, 기다림 필요한 시점…목표가↓""-신한금투",2021.11.19 08:21,신한금융투자는 19일 동국제약에 대해 일반의약품(OTC) 부진이 계속되는 데다 자회사 공장이전으로 매출 성장이 둔화하고 있다며 목표주가를 2만3000원으...
"비츠로시스, 제3자배정 유상증자 결정",2021.11.18 16:11,코스닥 상장사 비츠로시스는 채무상환자금 등 약 2천300만원을 조달하고자 제3자배정 유상증자를 결정했다고 18일 공시했다. 주당 500원에 신주 4만6천255주(보통주)가 발행된다...
"한샘, 경영권 분쟁 조짐에도 주가 '무덤덤'…왜?",2021.11.18 10:41,한샘이 경영권 분쟁 조짐에도 좀처럼 힘을 쓰지 못하고 있다. 통상 경영권 분쟁이 발생한 종목은 경우에 따라 상한가에 이르기까지 할 정도로 상승하곤 한다....
"와이솔, 예상보다 주춤한 3분기 실적…차세대 필터 개발 주목-하나금투",2021.11.18 08:28,하나금융투자는 18일 모바일용 무선주파수(RF) 솔루션 전문업체 와이솔에 대해 3분기 실적이 예상을 밑돌았지만 내년 상반기까지 기다려 볼 수 있는 실적 ...
"인천세관 ""1만달러 넘는 외화 꼭 신고하세요""…적발시 과태료",2021.11.17 14:51,"인천본부세관은 미화 1만 달러를 초과해 외화를 들여오는 여행객들에게 반입 신고를 해달라고 17일 당부했다. 세관은 미신고 원인을 분석한 결과, 규정을 숙..."
 게임 축제 '지스타' 개막…카겜·크래프톤 '강세',2021.11.17 09:20,"국제게임전시회 '지스타 2021'의 개막과 함께 게임주들이 강세다. 오늘(17일) 오전 9시 11분 현재 카카오게임즈는 전 거래일보다 3,200원(2.94%) 오른 11만1,900..."
"""암호화폐 법제화로 투자자 보호 필요""",2021.11.16 16:56,혼탁한 암호화폐 시장의 기본 질서를 정립하는 이른바 ‘가상자산법’을 제정하기 위한 국회 논의가 첫발을 뗐다. 국회 정무위원회는 16일 가상자산법안 관련 공청회...
"롯데렌탈, 3분기 영업익 729억…""장기렌터카 수익성 확대 등 영향""",2021.11.16 10:27,"롯데렌탈은 올해 3분기 연결기준 매출 매출 6115억원, 영업이익 729억원, 순이익 385억원을 기록했다고 16일 밝혔다. 3분기 누적으로는 매출 1조..."
"“한전KPS, 해외 수주 기대돼…목표가 6.1%↑”-하나금투",2021.11.16 07:50,하나금융투자는 16일 한전KPS에 대해 원자재 가격 강세에 따른 신규 해외 수주 가능성을 반영했다며 목표주가를 기존 4만9000원에서 5만2000원으로 ...
"가상자산 시총, 테슬라보다 커졌는데…""정부는 개념도 지침도 없다""",2021.11.15 15:51,“자산의 일정 부분을 가상자산(암호화폐)으로 보유하는 것은 합리적이다.” 14억달러의 재산을 가진 팀 쿡 애플 최고경영자(CEO)가...
"가상자산 시총, 테슬라보다 커졌는데…""정부는 개념도 지침도 없다""",2021.11.15 15:51,“자산의 일정 부분을 가상자산(암호화폐)으로 보유하는 것은 합리적이다.” 14억달러의 재산을 가진 팀 쿡 애플 최고경영자(CEO)가...
"원/달러 환율 상승 출발…장 초반 1,181원 후반대",2021.11.15 09:33,"15일 원/달러 환율이 상승 출발했다. 이날 서울 외환시장에서 오전 9시 23분 현재 달러 대비 원화 환율은 전 거래일 종가 대비 2.1원 오른 달러당 1,181.7원이다. 환율은..."
"""코인 투자 사기당했는데…범인 계좌 정지 못한다니""",2021.11.14 17:48,"“초기 비용 300만원, 수익 2700만원 달성.” 김모씨(39)는 이달 초 인스타그램에서 이 같은 광고글을 봤다. “암..."
"코스피, 외인·기관 '사자' 1% 넘게 상승…시총상위株 대부분 올라",2021.11.12 15:50,코스피지수가 장중 상승폭을 키우며 1% 넘게 상승했다. 외국인과 기관이 총 1조원 넘게 주식을 사들인 것이 지수 상승에 긍정적인 영향을 미쳤다. 12일 ...
"넷온, 한국노인복지중앙회와 인공지능형 CCTV 개발 맞손",2021.11.12 10:33,인공지능(AI) 비전 인식 전문업체인 넷온이 어르신들의 초상권 침해방지 등 인권보호를 위해 AI형 CCTV 설치를 추진한다. 넷온은 12일 사단법인 한국...
"""서흥, 기대 이하인 3분기 실적이 바닥일듯…목표가 14%↓""-이베스트",2021.11.12 07:42,이베스트투자증권은 12일 서흥에 대해 지난 3분기 기대 이하의 실적을 기록했다며 목표주가를 기존 7만원에서 6만원으로 내렸다. 다만 4분기에는 회복이 가...
미래에셋증권 3분기 영업이익 3천972억원…35% 증가,2021.11.11 15:44,코스피 상장사 미래에셋증권은 연결 기준 올해 3분기 영업이익이 3천972억원으로 지난해 동기보다 35% 증가한 것으로 잠정 집계됐다고 11일 공시했다. 매출은 3조3천936억원으로...
"SK바이오팜, 3분기 매출 510% 증가해 240억원…적자 축소(종합)",2021.11.11 11:08,뇌전증 신약 '세노바메이트' 미국 매출 성장 덕분에 외형 확대 SK바이오팜은 자체 개발한 뇌전증 신약 '세노바메이트'의 성장에 힘입어 올해 3분기 매출이 전년 동기의 6배로 증가하...
삼성생명 3분기 영업이익 1천337억원…작년 동기 대비 64.3%↓,2021.11.11 08:47,코스피 상장사 삼성생명은 연결 기준 올해 3분기 영업이익이 1천337억원으로 지난해 동기보다 64.3% 감소한 것으로 잠정 집계됐다고 11일 공시했다. 매출은 9조977억원으로 작...
"셀트리온 3Q 영업익 1천640억원으로 33.2%↓…""저가품 비중↑""(종합)",2021.11.10 16:31,램시마·트룩시마·허쥬마 등 바이오시밀러 판매 확대 추세 셀트리온은 연결 기준 올해 3분기 영업이익이 1천640억원으로 지난해 동기보다 33.15% 감소한...
"JW중외제약, 3분기 매출 1481억원…사상 최대 기록",2021.11.10 14:54,"JW중외제약이 올 3분기에 분기 기준 사상 최대 매출을 기록했다. JW중외제약은 3분기 별도 재무제표 기준으로 매출 1481억원, 영업이익 86억원을 냈..."
"""내년 코스피 2650~3200선 예상…방어 후 공격하라""",2021.11.10 09:36,"내년 국내 주식시장은 상반기 조정 후 하반기 반등하는 경로를 보일 것이라는 전망이 나오고 있다. 이에 전문가들은 상반기에는 방어에, 하반기에는 공격에 집..."
"아미코젠, 3분기 영업손실 30억원…적자 전환",2021.11.09 17:51,코스닥 상장사 아미코젠은 연결 기준 올해 3분기 영업손실이 30억원으로 지난해 동기(영업이익 14억원)와 비교해 적자 전환한 것으로 잠정 집계됐다고 9일 공시했다. 매출은 242억...
(마감)코스피 기관 2723억 매수 우위,2021.11.09 15:37,한경닷컴
KT 3분기 영업이익 3천824억원…작년 동기 대비 30%↑,2021.11.09 11:12,코스피 상장사 KT는 연결 기준 올해 3분기 영업이익이 3천824억원으로 지난해 동기보다 30% 증가한 것으로 잠정 집계됐다고 9일 공시했다. 매출은 6조2천174억원으로 작년 동...
'헬스케어+빅데이터' 날개 펴는 일본 JMDC,2021.11.09 09:07,“석유 다음은 데이터입니다.” 손정의 소프트뱅크 회장은 이 한마디로 사우디아라비아 왕실에서 450억달러를 유치했다. 20세기에는 석...
"""숨은 메타버스株""…셀바스AI 급등",2021.11.08 17:38,메타버스 내 가상인물과 소통할 수 있는 창구로 인공지능(AI) 음성인식 기술이 떠오르면서 셀바스AI가 주목받고 있다. 4거래일 새 30% 넘게 급등했다....
"GS, 3분기 매출액 5조5140억원…전년 동기比 40.32%↑ [주목 e공시]",2021.11.08 14:31,GS는 3분기 연결 기준 매출액이 전년 동기 대비 40.32% 늘어난 5조5140억원을 기록했다고 밝혔다. 같은 기간 영업이익은 34.35% 증가한 63...
"카카오뱅크, 의무 보호예수 해제에 급락",2021.11.08 09:46,카카오뱅크가 의무 보호예수 물량 해제와 맞물려 8일 급락세를 나타내고 있다. 이날 오전9시46분 현재 유가증권시장에서 카카오뱅크는 전 거래일 대비 180...
큐렉소 “올해 의료로봇 공급 및 수주 목표 조기 달성”,2021.11.08 08:13,큐렉소는 올 들어 지난달까지 총 27대의 의료로봇을 공급 및 수주했다고 8일 밝혔다. 지난 7월 기준 14대에서 3개월 만에 두 배 가까운 공급계약을 성...
건강식품 다단계는 옛말…엄마들 이 수법에 꼼짝없이 당했다 [최예린의 사기꾼 피하기],2021.11.06 07:24,"사기공화국. 한국을 지칭하는 부끄러운 이름 중 하나입니다. 전세계적으로 가장 많이 일어나는 범죄는 절도지만, 한국은 다릅니다. 법무연수원의 범죄백서에 따..."
"원/달러 환율, 2.6원 상승…1,185.2원 마감",2021.11.05 15:52,"5일 원/달러 환율이 상승 마감했다. 이날 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 2.6원 오른 달러당 1,185.2원에 거래를 마쳤다...."
LX인터내셔널 3분기 영업익 500% 증가…사상 최대(종합),2021.11.05 13:52,매출도 사상 최대…누적 매출·영업익 이미 작년 연간 실적 넘어서 LX인터내셔널이 원자재 가격 상승 등에 힘입어 지난 3분기에 분기 사상 최대 매출과 영업...
"""카카오, 점진적 기업가치 회복 기대""",2021.11.05 09:05,"메리츠증권은 5일 카카오에 점진적 기업가치 회복이 기대된다며 투자의견 매수, 목표주가 19만원을 유지했다. 김동희 연구원은 보고서에서 ""주가는 9월 빅테..."
BGF리테일 3분기 영업이익 695억원…작년 동기 대비 9.1%↑(종합),2021.11.04 16:23,편의점 CU를 운영하는 BGF리테일은 연결 기준 올해 3분기 영업이익이 695억원으로 지난해 동기보다 9.1% 증가한 것으로 잠정 집계됐다고 4일 공시했...
" 원/달러 환율 1.0원 오른 1,182.6원(마감)",2021.11.04 15:31,/연합뉴스
"""호실적에 신사업까지""…카카오게임즈, 이틀째 강세",2021.11.04 09:32,지난 3분기 호실적을 기록한 카카오게임즈가 대체불가토큰(NFT) 등 신사업 진출에 대한 기대감까지 겹치며 이틀째 강세를 보이고 있다. 4일 오전 9시25...
"'코인시장 들썩' 비트코인 선물 ETF, 현물 투자와 차이점은?",2021.11.03 19:12,지난달 세계 최대 금융 시장인 미국에서 첫 비트코인(BTC) 선물 상장지수펀드(ETF) 상품이 승인을 받으면서 가상자산(암호화폐) 시장이 들썩이고 있다....
"플레이댑, 뉴욕 타임스퀘어에 등장…""P2E 게임 광고 캠페인 진행""",2021.11.03 15:13,"블록체인 게임 플랫폼 플레이댑(Playdapp, PLA)이 미국 뉴욕 타임스퀘어에 등장했다. 3일 플레이댑은 '원 타임스 스퀘어', ..."
은행에 비트코인 예금하러 갈 날이 머지 않은 이유 [한경 코알라],2021.11.03 09:41,"▶11월 3일 한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 기사입니다. 주 5회, 매일 아침 발행하는 코알라를 받아보세요! 무료..."
"'상장 빔'에 눈먼 코인거래소…영문백서 달랑 올리고 ""번역기 돌려라""",2021.11.02 17:23,암호화폐시장에서는 이따금씩 ‘상장 빔’이 쏘아올려진다. 대형 거래소가 새 코인을 상장하면 가격이 폭등하는 현상을 말한다. 업비트가 ...
하나금융투자 '누가 알고 하나' 해외선물 투자대회 개최,2021.11.02 14:03,하나금융투자는 다음달 10일까지 6주 동안 '누가 알고(Algo) 하나' 해외선물 실전투자대회를 개최한다고 2일 밝혔다. 이번 대회는 3주...
" SK바이오사이언스, 노바백스 코로나 백신 첫 승인에 강세",2021.11.02 09:28,"SK바이오사이언스가 노바백스 코로나 백신의 첫 승인 소식에 강세다. 2일 오전 9시10분 현재 SK바이오사이언스는 전 거래일 대비 1만3500원, 6% 오른 23만8500원에 거래..."
"한국타이어, 반도체 부족·물류대란에 3분기 영업익 19.5%↓(종합)",2021.11.01 16:41,고인치 승용차용 타이어 비중은 36%로 작년 대비 2.4%p 성장 한국타이어앤테크놀로지(이하 한국타이어)의 3분기 실적이 차량용 반도체 수급난에 따른 신...
"유진그룹, '위드 코로나' 채비 본격화…재택근무 비율 등 조절",2021.11.01 13:39,유진그룹은 신종 코로나바이러스 감염증(코로나19) 방역 체계가 '단계적 일상회복'(위드 코로나)으로 전환됨에 따라 재택근무 비율을 줄이는 ...
"인플레이션 우려에 강달러 전환…1,174원대서 등락",2021.11.01 09:31,"1일 원/달러 환율이 상승 출발했다. 이날 서울 외환시장에서 오전 9시 15분 현재 달러 대비 원화 환율은 전 거래일 종가 대비 5.3원 오른 달러당 1,173.9원이다. 환율은 ..."
글로벌 석유社도 수소·바이오에너지 투자 확대,2021.10.31 18:15,글로벌 석유업계에서 ‘슈퍼 메이저’라고 불리며 에너지 시장을 좌지우지해온 기업들조차 ESG(환경·사회·지배구조) 개선이라는 거대한 물...
효성티앤씨 3분기 영업이익 4천339억원…작년 대비 555.9%↑,2021.10.29 16:48,코스피 상장사 효성티앤씨는 연결 기준 올해 3분기 영업이익이 4천339억원으로 지난해 동기보다 555.9% 증가한 것으로 잠정 집계됐다고 29일 공시했다. 매출은 2조3천882억원...
"비상장 주식 시장, '영포티'들이 주목하는 이유",2021.10.29 15:26,"40대 B씨는 패션과 교육, 건강, 미용 등 스스로를 위한 지출을 아끼지 않는다. 스마트폰을 활용한 자산관리에 익숙하고 저축과 부동산을 벗어나 새로운 재..."
"코스피, 외국인·기관 매도에 개장 30분만에 하락전환",2021.10.29 09:47,코스피가 29일 개장 직후 강세를 보이다가 외국인과 기관이 매도 물량을 늘린 탓에 30분도 버티지 못하고 하락전환했다. 이날 오전 9시40분 현재 코스피...
다음 달부터 한국은행 외환심사도 온라인으로 받는다,2021.10.29 06:00,"상계·제3자지급 등 일부 외환거래, 온라인 심사·신고필증 출력 가능 다음 달부터 일부 외환거래의 경우 굳이 한국은행을 방문하지 않고 온라인에서 신고할 수..."
"코스피, 외국인·기관 '팔자' 소폭 하락…코스닥도 내림세",2021.10.28 15:36,코스피지수가 외국인과 기관의 '팔자'에 소폭 하락 마감했다. 28일 코스피지수는 전날보다 15.94포인트(0.53%) 내린 3009.55에...
현대중공업지주 3분기 영업이익 3천18억원…작년 대비 198.5%↑,2021.10.28 14:05,코스피 상장사 현대중공업지주는 연결 기준 올해 3분기 영업이익이 3천18억원으로 지난해 동기보다 198.5% 증가한 것으로 잠정 집계됐다고 28일 공시했다. 매출은 7조2천775억...
"현대모비스, 보통주 22만주 소각 결정[주목 e공시]",2021.10.28 11:21,현대모비스는 자기주식 22만주를 소각하기로 결정했다고 28일 공시했다. 1주당 가액은 5000원이며 소각 예정 금액은 540억8412만원이다. 현대모비스...
" 조선주, 수주 호황 기대에 '들썩'…이틀째 강세",2021.10.28 09:34,수주 호황 기대감에 조선 관련 업종 주가가 연일 강세다. 28일 오전 9시 20분 현재 코스피 시장에서 대우조선해양은 전 거래일과 비교해 1천원(3.94...
"셀트리온, 코로나19 항원 신속진단키트 디아트러스트 공급계약 체결[주목 e공시]",2021.10.28 08:39,셀트리온은 자회사 Celltrion USA와 신종 코로나바이러스 감염증(코로나19) 항원 신속진단키트 디아트러스트 공급계약을 체결했다고 28일 공시했다....
"조선株, 잇단 수주 낭보…턴어라운드 시작되나",2021.10.27 16:03,에너지 가격 상승과 잇따른 수주 낭보에 조선 업종이 반등하고 있다. 내년도 턴어라운드에 대한 기대감이 커지고 있기 때문이다. '피크 아웃'이 우려되는 해운 업종보다 ...
기아 3분기 영업이익 1조3천270억원…작년 동기 대비 579.7%↑,2021.10.27 14:02,코스피 상장사 기아는 연결 기준 올해 3분기 영업이익이 1조3천270억원으로 지난해 동기보다 579.7% 증가한 것으로 잠정 집계됐다고 27일 공시했다. 매출은 17조7천528억원...
"HMM, 해진공 CB 6000억 주식전환에 9%대 급락",2021.10.27 09:47,HMM이 한국해양진흥공사의 전환사채(CB) 주식 전환 소식에 급락 중이다. 27일 오전 9시43분 현재 유가증권시장에서 HMM은 2700원(9.18%) ...
"이오플로우, 66억원 규모 3자배정 유상증자",2021.10.26 17:57,코스닥 상장사 이오플로우는 약 66억원을 조달하고자 제3자배정 유상증자를 결정했다고 26일 공시했다. 주당 5만2천575원에 신주 17만5천312주(보통주)가 발행된다. 제3자배정...
(마감)프로그램 755억 매수 우위,2021.10.26 15:38,한경닷컴
"소프트캠프, '실드라이브'서 폴라리스 오피스 웹 한글 문서 지원",2021.10.26 11:00,정보보안 전문업체 소프트캠프는 클라우드 데이터 보안 서비스 '쉴드라이브'(SHIELDrive)에서 폴라리스 오피스 웹 한글(HWP) 문서 ...
"한국코러스, 러 코로나 백신 생산 GMP 승인…""내달 중순 출하 기대""",2021.10.26 08:36,한국코러스가 러시아 코로나19 백신의 생산을 위한 인증을 획득했다. 후속 출하 승인 등을 감안하면 내달 중순 공급을 기대 중이다. 26일 러시아 보건부 ...
"'돌아온 민감株' 코스피, 기관·외국인 매수에 상승마감",2021.10.25 15:52,"코스피가 기관과 외국인의 매수세에 상승 마감했다. 장 초반에는 하락하며 3000선이 무너지기도 했지만, 1시간여 만에 상승전환했다. 대장주인 포스코(PO..."
"코나아이, 부동산 가치평가 서비스 '자두, 여기 얼마' 선보여",2021.10.25 13:56,"지역화폐 플랫폼 운영업체 코나아이가 부동산 가치평가 금액을 포함한 다양한 부동산 정보를 한 눈에 볼 수 있는 부동산 가치평가서비스 '자두, 여기 ..."
" 휴마시스, 코로나 검사키트 美 긴급사용승인에 강세",2021.10.25 09:34,휴마시스가 이틀 연속 강세를 보이고 있다. 셀트리온과 함께 공동 개발한 코로나19 항원 신속자가검사키트가 미국 식품의약국(FDA) 긴급사용승인(EUA)을...
"""공매도 말고…"" 삼성전자·포스코 주가 추락한 '진짜 이유' [박의명의 불개미 구조대]",2021.10.23 07:13,"삼성전자와 포스코 주가가 급락하면서 개미들은 분노를 표출하고 있습니다. 대한민국 1등 기업이고 실적이 급증하고 있는데, 주가는 날개 없이 추락하고 있다는..."
"코스피, 간신히 3000선 사수…기관 순매수 덕분",2021.10.22 15:48,코스피지수가 개인과 외국인의 순매도에 등락을 거듭하다 간신히 3000선 위에서 마감했다. 이날 코스피지수는 전일 대비 1.17포인트(0.04%) 내린 3...
"미래에셋캐피탈, 미래에셋증권 보통주 500억원 규모 장내 매수키로",2021.10.22 10:49,미래에셋캐피탈은 지난 19일 이사회를 열고 22일부터 12월22일까지 회사가 최대주주로 있는 미래에셋증권의 보통주를 약 500억원 규모로 장내매수하기로 ...
ASML도 못피한 '공급망 병목'…메모리업계엔 호재 될 수도,2021.10.21 17:34,반도체 장비 회사인 ASML이 공급망 병목 현상에서 자유롭지 못한 것으로 나타났다. 장비업계까지 덮친 공급망 차질이 메모리 반도체 업황과 투자심리에 미치...
『화폐자산에 투자하라』…금· 달러· 비트코인 등 투자안내 신간,2021.10.21 15:02,"금, 달러, 비트코인 등의 화폐 자산에 대한 투자안내 신간이 나왔다. 최근 새로은 투자대상으로 급부상하고 있는 화폐자산은 환율ㆍ유가ㆍ금리가 동반 상승하는..."
