key_title,key_rdate,key_cont
"레고켐바이오, 항암제 기술이전 소식에 2%대 상승",2020.10.29 09:33,레고켐바이오가 상승하고 있다. 4000억원 규모의 기술이전 계약을 체결했다는 소식이 전해져서다. 29일 오전 9시25분 코스닥시장에서 레고켐바이오는 전날...
"""당장 5개월 남았는데""…늦어지는 특금법 시행령에 속 타는 업계",2020.10.28 16:53,가상자산(암호화폐) 사업 관련 규제를 담은 '특금법(특정금융거래정보의 보고 및 이용 등에 관한 법) 개정안' 시행이 5개월 앞으로 다가왔지...
"LG화학, 소폭 상승…국민연금, LG화학 분할 '반대'",2020.10.28 09:19,LG화학이 소폭 상승하고 있다. 국민연금공단이 LG화학 물적분할에 '반대' 입장을 밝혀서다. 28일 오전 9시16분 유가증권시장에서 LG화...
"""석탄발전 공백, 정부 '그린뉴딜'이 채울 것""",2020.10.27 15:05,정부가 추진 중인 그린뉴딜 정책이 석탄발전의 공백을 채우는 동시에 국내 재생에너지 확대에 긍정적인 영향을 미칠 수 있다는 분석이 나왔다. 유재선 하나금융...
(마감)코스피 기관 2446억 매수 우위,2020.10.26 15:35,한경닷컴
"""미세먼지 얼마만이냐""…공기청정기·마스크株, 증권가서 모처럼 관심",2020.10.25 16:56,"미세먼지 농도가 높아지는 ‘황사의 계절’을 앞두고 미세먼지 관련주에 대한 관심이 커지고 있다. 공기청정기, 마스크 등 미세먼지 관련주들은 11월부터 이듬해 3..."
" 원/달러 환율 2.1원 오른 1,135.0원(개장)",2020.10.23 09:00,/연합뉴스
"반등나선 은행株, 코로나19로 배당매력 사라지나[이슈+]",2020.10.22 10:54,지지부진했던 은행주(株)가 다시 꿈틀거리고 있다. 3분기 양호한 실적이 예상되는데다 연말이 다가오면서 배당 매력이 부각돼서다. 일각에서는 은행주의 유일한...
(마감)프로그램 1874억 매도 우위,2020.10.21 15:37,한경닷컴
기력 되찾은 공유오피스 업체…줄줄이 코스닥시장 상장 '노크',2020.10.20 17:33,공유 오피스 업체들이 잇달아 증시 상장을 추진하고 있다. 신종 코로나바이러스 감염증(코로나19) 확산이 오히려 공유 오피스와 거점 오피스 수요 증가로 이어지고 있기 때문이다. 공모...
"뷰노, 세계 134팀 참가한 녹내장 탐지 AI 대회서 1위",2020.10.20 11:19,"뷰노는 세계 녹내장 탐지 인공지능(AI) 대회(Retinal Fundus Glaucoma Challenge Edition, REFUGE)에서 1위에 올랐..."
(마감)프로그램 1097억 매도 우위,2020.10.19 15:36,한경닷컴
"변동성 커진 증시…""포트폴리오에 해외주식 70% 담아라""",2020.10.18 17:15,국내외 증시가 단기 조정 국면에 접어들었다. 하지만 주식 외에 마땅한 투자처를 찾기는 어렵다. 변동성이 큰 장에서는 포트폴리오 투자가 답이라는 걸 안다....
"바이젠셀, CFO에 김경묵 부사장 영입…""상장 업무 집중""",2020.10.16 11:07,"면역세포치료제 개발 전문기업 바이젠셀은 최고재무책임자(CFO)에 김경묵 부사장(사진)을영입했다고 16일 밝혔다. 김 부사장은 서울대 경영학과를 졸업하고,..."
"우정바이오, 데일리파트너스와 유망기업 투자 지원 협약",2020.10.15 16:04,우정바이오는 데일리파트너스와 유망 기술기업 발굴과 지원을 위한 업무협약을 맺었다고 15일 밝혔다. 양사는 우정바이오 신약클러스터에 입주하는 유망 기술기업에 대한 심사 및 투자 검토...
"코스피, 소폭 하락 출발…2,370선 등락",2020.10.15 09:06,"15일 코스피가 보합권에서 출발했다. 이날 오전 9시 2분 현재 코스피는 전날보다 7.20포인트(0.30%) 내린 2,373.28을 나타냈다. 지수는 전..."
홍콩달러 강세 이어지자 2015년 이후 최대규모 시장 개입,2020.10.14 14:32,홍콩 금융당국이 홍콩달러 강세가 이어지자 2015년 이후 최대 규모의 외환시장 개입에 나섰다. 로이터통신은 홍콩 중앙은행 역할을 하는 홍콩금융관리국(HK...
 (13일) 네오위즈 등,2020.10.14 00:48,▲네오위즈=네오위즈플레이스튜디오 흡수합병. ▲씨아이에스=30억원 상당 전환사채권 발행. ▲에스씨엠생명과학=줄기세포치료제 스템키말의 국내 독점 라이선스 도입 계약 체결. ▲코미팜=대...
"한국예탁결제원, 26번 시도 끝에 일산센터 매각",2020.10.13 13:35,한국예탁결제원은 디에스네트웍스(주)와 일산센터 매각계약을 체결했다고 13일 밝혔다. 매각가격은 597억원으로 이는 매각예정가인 약 547억원보다 50억원...
 (12일) 대양제지 등,2020.10.13 00:54,▲대양제지=안산공장 화재로 1424억원 규모 생산 중단. ▲디에이치피코리아=221억원 규모 신규 시설투자. ▲한국가구=주당 25원 현금배당. ▲탑엔지니어링=자회사 탑중앙연구소 흡수...
"바이브컴퍼니 ""인사이트 발굴 '썸트렌드' 확대…삼성전자도 15년 장기고객""",2020.10.12 14:16,"""공모금액은 구독형 서비스인 썸트렌드를 기존 B2B(기업간거래)에서 B2C 시장으로 확대하는 데 사용할 예정입니다."" 송성환 바이브컴퍼니 대표는 12일 ..."
"LG화학, 12일 잠정 실적 첫 발표…배터리 분할 앞두고 '주주 달래기'",2020.10.11 16:42,LG화학이 12일 올 3분기 잠정실적을 발표한다. LG화학이 분기 잠정실적을 공시하는 것은 처음이다. 회사 관계자는 11일 “주주와 투자자들의...
" 원/달러 환율 4.9원 내린 1,153.3원(마감)",2020.10.08 15:31,/연합뉴스
(마감)프로그램 523억 매도 우위,2020.10.07 15:35,한경닷컴
"삼성 블록체인 월렛, 웁살라시큐리티 가상자산 AML솔루션 탑재",2020.10.06 22:43,삼성전자가 개발한 가상자산(암호화폐) 지갑인 ‘삼성 블록체인 월렛’에 글로벌 블록체인 보안 전문 기업 웁살라시큐리티의 자금세탁방지(...
"삼성 블록체인 월렛, 웁살라시큐리티 가상자산 AML솔루션 탑재",2020.10.06 22:43,삼성전자가 개발한 가상자산(암호화폐) 지갑인 ‘삼성 블록체인 월렛’에 글로벌 블록체인 보안 전문 기업 웁살라시큐리티의 자금세탁방지(...
"카카오게임즈, 3%대 '하락'…시총 6위로 밀려",2020.10.05 10:33,카카오게임즈가 3%대 하락하면서 시가총액 6위로 다시 밀려났다. 5일 오전 10시25분 현재 카카오게임즈는 전날보다 1900원(3.38%) 하락한 5만4...
내년 공모주 시장 더 뜨겁다… 매머드급 기업 상장 대기,2020.10.01 14:52,"SK바이오팜, 카카오게임즈, 빅히트엔터테인먼트로 달궈진 공모주시장이 내년에 더 뜨거워질 전망이다. 예상 기업가치가 수조원을 넘는 기업들이 내년 증시 입성..."
"코스피, 美 증시 훈풍에 1%대 '상승'…개인·기관 '사자'",2020.09.29 09:23,코스피지수가 사흘째 상승하고 있다. 간밤 뉴욕증시 훈풍에 개인과 기관의 매수세가 더해지면서다. 29일 오전 9시17분 현재 코스피지수는 전날보다 19.6...
" 카카오, 카카오페이 상장 추진에 5% 상승",2020.09.28 16:04,"카카오게임즈, 11거래일 만에 상승 마감 카카오가 28일 유가증권시장에서 자회사 카카오페이 기업공개(IPO) 추진 소식에 5% 가까이 상승 마감했다. 이..."
" 코스피, 숨고르기 전망…""2200선 저가매수 대응""",2020.09.27 08:00,이번주 국내 증시는 숨고르기 장세를 이어갈 것으로 예상된다. 전문가들은 저가 매수로 대응하면서 호실적이 예상되거나 그간 낙폭이 깊었던 대형주에 주목하라고...
"한화솔루션, 5%대 급락…니콜라, 목표주가 하향",2020.09.25 09:36,한화솔루션이 급락하고 있다. 미국 수소차 업체 니콜라의 주가가 지속 하락해서다. 25일 오전 9시30분 현재 유가증권시장에서 한화솔루션은 전날보다 190...
"미래에셋대우, ESG 투자상품 늘리고…친환경 프로젝트에 투자",2020.09.24 15:13,미래에셋대우는 단순하게 수익률뿐 아니라 사회적으로 긍정적인 영향을 줄 수 있는 투자에도 적극 나서고 있다. 글로벌 시장에서 사회적책임투자(SRI)와 환경·사회적 책임&...
"해시드, 美 디파이 파생상품 거래소 '인젝티브 프로토콜' 투자",2020.09.23 16:14,블록체인 전문 투자사 해시드가 미국의 탈중앙화(DeFi) 파생상품 거래소 ‘인젝티브 프로토콜(Injective Protocol)에 투자했다고 ...
 (23일) 신규상장=비나텍(126340) 등,2020.09.23 01:01,◇신규상장=비나텍(126340) ◇변경상장=플리트엔터테인먼트→스튜디오산타클로스(상호변경)
" 상장 철회에 급락한 안지오랩…""내년 재추진""",2020.09.22 15:07,혈관신생 억제제를 개발 중인 안지오랩이 코스닥 시장 상장을 자진철회하면서 이틀째 주가가 급락하고 있다. 회사 측은 임상 2상과 기술이전 등 가시적인 성과...
 (21일) 대화제약 등,2020.09.21 21:21,▲대화제약=420억원 규모 공장 신설 투자 결정. ▲맥스로텍=11월 5일 임시주주총회를 위한 주주명부 폐쇄. ▲삼표시멘트=삼척공장 시멘트 생산설비 일부 생산 재개. ▲솔트웍스=파트...
(마감)코스피 외국인 724억 순매도,2020.09.21 15:34,한경닷컴
삼성SDS·포스코ICT…'포스트 코로나株' 찾아라,2020.09.20 15:45,증권업계가 ‘포스트 코로나주’ 찾기에 분주하다. 실물경제보다 선행하는 주식시장 특성상 차기 주도주를 선점하려는 움직임이 나타나고 있...
"시너지이노베이션, 8%대 급등…코로나 키트 美 FDA 승인",2020.09.18 10:23,시너지이노베이션이 급등하고 있다. 신종 코로나바이러스 감염증(코로나190 검체 채취키트가 미국 식품의약국(FDA)에서 승인을 받아서다. 18일 오전 10...
기관·외인 매도에 코스피 1.2% 하락 마감(종합),2020.09.17 16:04,"기관 3천300억원·외국인 1천200억원 순매도 17일 코스피가 1% 이상 하락 마감했다. 이날 코스피는 전날보다 29.75포인트(1.22%) 내린 2,..."
"코스피, 이틀째 '하락'…美 FOMC 영향 제한적",2020.09.17 09:16,코스피지수가 하락하고 있다. 차익실현을 위한 기관의 매도세가 계속되고 있어서다. 미국 중앙은행(Fed)이 2023년까지 제로금리를 유지하겠다는 방침을 밝...
'지속 가능 먹거리'를 찾아라…'그린 테마' 올라탄 식품주,2020.09.16 15:52,최근 전세계적으로 ESG(환경 사회 지배구조)에 대한 관심이 높아지는 가운데 식품주에도 친환경 바람이 불고 있다. 대체육부터 패키징까지 친환경 소비를 중시하는 소비자들이 늘어나면서...
" 원/달러 환율 1.5원 오른 1,180.5원(개장)",2020.09.16 09:00,/연합뉴스
(마감)코스피 기관 1992억 매도 우위,2020.09.15 15:34,한경닷컴
 (14일) 대림건설 등,2020.09.15 00:41,▲대림건설=한국도로공사로부터 1143억원 규모 새만금~전주 간 고속도로 건설공사(제5공구) 수주. ▲씨에스윈드=베스타스윈드테크놀러지베트남LLC와 116억원 규모 윈드타워 공급계약 ...
"아시아나항공, 매각 무산에 2%대 하락…HDC현산, 상승",2020.09.14 09:41,아시아나항공이 하락하고 있다. 인수합병(M&A)이 무산돼서다. 14일 오전 9시34분 유가증권시장에서 아시아나항공은 전날보다 85원(2.09%) 내린 3...
"""美 증시보다 코스피 매력 부각""…FOMC '주목'",2020.09.13 08:00,독주하던 미국 증시가 주춤하는 등 글로벌 증시가 전반적으로 부진하다. 상대적으로 국내 증시의 매력이 부각될 수 있다는 관측이 나온다. 한국형 뉴딜 등 정...
"'분할·지주사 전환' 대림산업, 주가는 '급락'",2020.09.11 10:43,"기업 분할과 지주회사 전환을 발표한 대림산업의 주가가 급격히 하락하고 있다. 증권사들은 대체로 긍정적인 전망을 내놨지만, 이미 시장에 나와있던 재료다보니..."
한화만 '니콜라 대박'?…SK텔레콤 투자기업도 잘나간다,2020.09.10 16:02,최근 한화그룹이 미국 수소트럭 업체 니콜라에 투자한 사실이 알려지면서 화제가 됐다. 이 투자로 1년6개월 만에 10배가 넘는 수익을 올리면서 그룹주들이 ...
"원/달러 환율 하락세…장중 1,183원까지 내려",2020.09.10 09:22,"10일 오전 원/달러 환율이 하락하고 있다. 이날 오전 9시 5분 현재 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 4.3원 내린 달러당 1,..."
"'라임' 홍역치렀던 수원여객, PEF에 팔렸다",2020.09.09 17:32,라임자산운용 환매 중단 사태에 연루돼 홍역을 치렀던 수원여객운수가 토종 사모펀드(PEF) 운용사에 매각됐다. 9일 투자은행(IB)업계에 따르면 중견 PEF인 웨일인베스트먼트는 최근...
"와이지엔터테인먼트, 장중 6만원 돌파…빅히트 상장 낙수효과",2020.09.09 10:18,와이지엔터테인먼트(이하 YG)가 장중 6만원을 돌파하면서 또 신고가를 경신했다. 9일 오전 10시14분 현재 YG는 전날보다 1600원(2.78%) 오른...
"""3분기 판매 양호""…반등하는 하이트진로",2020.09.08 17:09,지난달 이후 큰 폭의 조정을 받아온 하이트진로가 최근 반등하고 있다. 하이트진로는 8일 3.68% 오른 3만8050원에 장을 마쳤다. 하이트진로는 지난 3월 중순 이후 가파르게 상...
"코스피 상승 출발…장중 2,400선 회복(종합)",2020.09.08 09:28,ECB 회의 앞두고 유럽증시 강세…미중갈등 확대는 경계 요인 코스피가 8일 상승 출발했다. 이날 오전 9시 14분 현재 코스피는 전 거래일보다 16.12...
"코스피 0.67% 상승 마감…2,380대로",2020.09.07 15:34,"코스피가 7일 상승 마감했다. 이날 코스피는 전 거래일보다 15.97포인트(0.67%) 오른 2,384.22에 거래를 마쳤다. 지수는 전장보다 1.60포..."
 9월 7일(월) ~ 9월 11일(금),2020.09.07 01:05,[9월 7일(월)] - [9월 8일(화)] ◇보통주추가상장 = 세종공업 알루코 제이준코 스메틱(이상 전환) [9월 9일(수)] - [9월 10일(목)] - [9월 11일(금)] -
"中, 휴젤 톡신 판매허가 검토 완료…""승인 가능성 높다""",2020.09.04 15:19,중국 보건당국이 휴젤의 보툴리눔톡신 제제 레티보의 판매허가 검토를 완료했다. 최종 허가 여부 결정만 남은 상황이다. 4일 중국 국가약품관리감독국(NMPA...
넷마블 시총 17위 '우뚝'…급등 때마다 주주들 불안한 이유,2020.09.03 17:53,"게임업체 넷마블이 증시 시가총액 17위에 올랐다. 카카오게임즈와 빅히트엔터테인먼트, 엔씨소프트 등 보유한 타회사 지분가치가 부각되면서 기업가치가 급증했다..."
"코스피, 사흘째 상승…외국인 엿새 만에 '사자'",2020.09.03 09:22,코스피 지수가 사흘째 상승하고 있다. 외국인이 6거래일 만에 사자로 돌아섰기 때문이다. 개인투자자들은 7거래일 만에 매도 우위를 기록 중이다. 3일 오전...
"카카오게임즈 놓쳤다면 BTS 어때요?…빅히트, 코스피 상장 '초읽기'",2020.09.02 16:14,올 하반기 기업공개(IPO) 시장에서 카카오게임즈가 대박을 친 가운데 그룹 BTS(방탄소년단)의 소속사인 빅히트 엔터테인먼트(이하 빅히트)가 기업공개(I...
 (1일) 쌍용양회공업 등,2020.09.02 00:31,▲쌍용양회공업=자본구조 효율화를 위해 10 대 1 감자 결정. ▲다스코=200억원 규모 전환사채 발행. ▲참엔지니어링=11억원 규모 디스플레이 장비 공급 계약. ▲인지컨트롤스=제너...
"코스피, 1%대 상승…동학개미들 닷새째 '매수'",2020.09.01 09:38,코스피지수가 하루 만에 상승하고 있다. 동학개미가 닷새째 매수세를 이어가면서 지수를 끌어올리고 있다. 전날 역대 최대 규모의 매도세를 보인 외국인은 이날...
"라인파이낸셜, 계열사 주식 4천284억 추가취득",2020.08.31 17:00,코스피 상장사 네이버는 종속회사 라인파이낸셜이 소프트웨어 개발 및 판매업 계열사 라인파이낸셜플러스의 주식 3천910만2천560주를 약 4천284억원에 추가 취득한다고 31일 공시했...
"투자의견 '보유'였던 카카오, 목표가 49만원까지 '껑충'",2020.08.31 10:53,"카카오를 바라보는 증권가의 시선이 달라졌다. 그간 과도한 주가 상승에 보유 의견까지 나왔지만, 목표가는 49만원으로 높아졌다. 자회사 카카오게임즈가 수요..."
"SK머티리얼즈, 넉달새 주가 두배로 뛴 비결",2020.08.28 21:44,SK그룹 계열사인 SK머티리얼즈가 반도체 소재 부문에서 연이은 국산화 소식으로 시장의 주목을 받고 있다. SK그룹에 합류한 지 5년이 채 지나지 않았지만...
"수지 출연작 배가본드, 셀트리온 작품인 것 아셨나요?",2020.08.28 09:22,증권가에서는 셀트리온은 소액주주들이 장기투자하는 대표종목으로 꼽힌다. 올해만 주가가 68% 오르며 '셀트리온 파워'를 입증했기 때문만은 아...
외국인 돌아오면 '액티브'하게 돌아온다? 성장주 강세 이어질까,2020.08.27 16:06,글로벌 펀드 시장의 흐름이 패시브에서 액티브 투자로 변화하는 기류를 보이고 있다. 신종 코로나바이러스 감염증(코로나19) 이후 테마나 섹터와 관계없이 급...
 (27일) 보통주추가상장=YG PLUS(스톡옵션 행사),2020.08.27 03:37,◇보통주추가상장=YG PLUS(스톡옵션 행사) 알루코 인스코비 키움증권(이상 전환)
"코스피, 보합권 등락…""코로나19 확산에 투자심리 부담""",2020.08.26 09:20,코스피지수가 보합권에서 오르내리고 있다. 신종 코로나바이러스 감염증(코로나19)이 수도권을 중심으로 빠르게 확산하면서 투자심리에 부정적인 영향을 주고 있...
"코스피, 사흘째 1%대 상승…외국인 이틀째 '사자'(종합)",2020.08.25 16:07,코로나19 확진자 급증세 진정·미중 관계개선 등 기대 25일 코스피가 외국인 매수에 힘입어 사흘 연속 1%대의 오름세를 이어갔다. 이날 코스피는 전날보다...
"라텍스 장갑 수요 폭발에…금호석유, 2년 만에 최고가",2020.08.24 17:22,금호석유화학 주가가 고공행진을 이어가고 있다. 2010년 금호아시아나그룹에서 계열 분리한 이후 올해 가장 좋은 실적을 낼 것이란 기대에 매수세가 몰리고 ...
"“백광산업, 영업익 감소에도 목표가 상향…매출확대 기대”-KB증권",2020.08.24 08:05,KB증권은 24일 화학 제품 제조 기업인 백광산업에 대해 가성소다 판매량 축소로 2분기 영업이익이 감소했다면서 투자의견 ‘보유’를 ...
"코스피, 외국인 매수에 2% '상승'…동학개미는 '매도'",2020.08.21 13:26,코스피지수가 개인의 매도세에도 불구하고 외국인 매수 확대에 상승 폭을 확대하고 있다. 21일 오후 1시18분 현재 코스피지수는 전날보다 48.80포인트(...
(마감)코스피 외국인 2837억 순매도,2020.08.20 15:34,한경닷컴
[코스피·코스닥 전 거래일(19일) 주요공시],2020.08.20 06:05,▲ 제주항공 유상증자에 1조3천억원 몰리며 흥행 성공 /연합뉴스
" 원/달러 환율 2.5원 내린 1,181.2원(마감)",2020.08.19 15:31,/연합뉴스
코로나 재확산 우려에 온라인 교육株↑…YBM넷 '상한가',2020.08.18 15:53,신종 코로나바이러스 감염증(코로나19) 재확산 우려에 언택트(비대면) 관련 교육주가 강세를 보였다. 18일 YBM넷은 전날보다 2450원(29.52%) ...
" 원/달러 환율 1.0원 내린 1,183.6원(개장)",2020.08.18 09:00,/연합뉴스
삼성전자 상반기 연구개발 10조6천억원…투자·고용 또 신기록,2020.08.14 16:54,"5대 매출처에 화웨이·테크트로닉스 새로 진입 권오현, 퇴직금 포함 113억원 '최고'…이재용은 무보수 삼성전자가 올해 상반기 또다시 연구·개발(R&D) ..."
"너무 올랐나…코스피, 장중 2400선 '붕괴'…코스닥 2%↓",2020.08.14 10:12,코스피가 외국인과 기관의 동반 매도에 장중 2400선을 밑돌았다. 코스닥도 낙폭을 키우면서 2% 가까이 하락세를 보이고 있다. 14일 오전 10시7분 코...
"코스피, 9일 연속 상승 마감…2,430대(종합)",2020.08.13 16:00,美증시 강세에 투자심리 유지…삼성생명 21% 급등 코스피가 9거래일 연속 상승 마감했다. 13일 코스피는 전 거래일보다 5.18포인트(0.21%) 오른 ...
" 원/달러 환율 2.3원 내린 1,183.0원(개장)",2020.08.13 09:00,/연합뉴스
"업비트, 태국 진출 잰걸음…디지털 산업 예비 허가 획득",2020.08.12 16:31,가상자산(암호화폐) 거래소 업비트를 운영하는 두나무가 태국 증권거래위원회(SEC)로부터 디지털 산업 4개 분야에 대한 예비 허가를 획득했다고 12일 밝혔...
러시아 코로나 백신 등록 발표에 여행株↑…노랑풍선 '上',2020.08.12 10:02,러시아가 세계 최초로 신종 코로나바이러스 감염증(코로나19) 백신을 등록했다는 발표에 여행주가 상승세다. 백신 개발에 따라 코로나19로 제한됐던 여행이 ...
"코스피 1%대 상승 마감…2,400선 돌파",2020.08.11 15:35,"11일 코스피가 2,400선을 넘어서면서 6거래일 연속 연고점을 경신했다. 이날 코스피는 전 거래일보다 32.29포인트(1.35%) 오른 2,418.67..."
"광림 ""쌍방울 주식 47억원어치 추가취득…지분율 13.2%""",2020.08.10 17:26,코스닥 상장사 광림은 관계회사인 내의류 제조·유통업체 쌍방울의 주식 837만6천536주를 약 47억원에 추가 취득한다고 10일 공시했다. 주식 취득 뒤 광림의 쌍방울 지분율은 13...
(마감)코스피 외국인 1347억 순매도,2020.08.10 15:34,한경닷컴
