,장중_긍정비율,장중_부정비율,장중_긍부정비율,장외_긍정비율,장외_부정비율,장외_긍부정비율,등락률,등락여부
2021-03-08,0.5,0.5,-0.5,0.7777777777777778,0.2222222222222222,0.3333333333333333,-1.0,0.0
2021-03-09,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.7916666666666666,0.20833333333333334,0.375,-0.67,0.0
2021-03-10,0.5909090909090909,0.4090909090909091,-0.22727272727272727,0.6666666666666666,0.3333333333333333,0.0,-0.6,0.0
2021-03-11,0.8548387096774194,0.14516129032258066,0.5645161290322581,0.8285714285714286,0.17142857142857143,0.4857142857142857,1.88,1.0
2021-03-12,1.0,0.0,1.0,0.8,0.2,0.4,1.35,1.0
2021-03-15,1.0,0.0,1.0,0.7692307692307693,0.23076923076923078,0.3076923076923077,-0.28,0.0
2021-03-16,0.7818181818181819,0.21818181818181817,0.34545454545454546,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.7,1.0
2021-03-17,0.9032258064516129,0.0967741935483871,0.7096774193548387,0.8461538461538461,0.15384615384615385,0.5384615384615384,-0.64,0.0
2021-03-18,0.7868852459016393,0.21311475409836064,0.36065573770491804,0.84375,0.15625,0.53125,0.61,1.0
2021-03-19,0.9523809523809523,0.047619047619047616,0.8571428571428571,0.8,0.2,0.4,-0.86,0.0
2021-03-22,0.6666666666666666,0.3333333333333333,0.0,0.7647058823529411,0.23529411764705882,0.29411764705882354,-0.13,0.0
2021-03-23,0.775,0.225,0.325,0.7674418604651163,0.23255813953488372,0.3023255813953488,-1.01,0.0
2021-03-24,0.7111111111111111,0.28888888888888886,0.13333333333333333,0.7307692307692307,0.2692307692307692,0.19230769230769232,-0.28,0.0
2021-03-25,0.6428571428571429,0.35714285714285715,-0.07142857142857142,0.8378378378378378,0.16216216216216217,0.5135135135135135,0.4,1.0
2021-03-26,0.8936170212765957,0.10638297872340426,0.6808510638297872,0.9444444444444444,0.05555555555555555,0.8333333333333334,1.09,1.0
2021-03-29,0.625,0.375,-0.125,0.5555555555555556,0.4444444444444444,-0.3333333333333333,-0.16,0.0
2021-03-30,0.7931034482758621,0.20689655172413793,0.3793103448275862,0.8378378378378378,0.16216216216216217,0.5135135135135135,1.12,1.0
2021-03-31,0.9591836734693877,0.04081632653061224,0.8775510204081632,0.7954545454545454,0.20454545454545456,0.38636363636363635,-0.28,0.0
2021-04-01,0.8823529411764706,0.11764705882352941,0.6470588235294118,0.9428571428571428,0.05714285714285714,0.8285714285714286,0.85,1.0
2021-04-02,0.9365079365079365,0.06349206349206349,0.8095238095238095,0.9285714285714286,0.07142857142857142,0.7857142857142857,0.82,1.0
2021-04-05,0.8,0.2,0.4,0.8148148148148148,0.18518518518518517,0.4444444444444444,0.26,1.0
2021-04-06,0.8846153846153846,0.11538461538461539,0.6538461538461539,0.9032258064516129,0.0967741935483871,0.7096774193548387,0.2,1.0
2021-04-07,0.9107142857142857,0.08928571428571429,0.7321428571428571,0.9056603773584906,0.09433962264150944,0.7169811320754716,0.33,1.0
2021-04-08,0.9375,0.0625,0.8125,0.9210526315789473,0.07894736842105263,0.7631578947368421,0.19,1.0
2021-04-09,0.8541666666666666,0.14583333333333334,0.5625,0.8709677419354839,0.12903225806451613,0.6129032258064516,-0.36,0.0
2021-04-12,0.6,0.4,-0.2,0.9615384615384616,0.038461538461538464,0.8846153846153846,0.12,1.0
2021-04-13,0.896551724137931,0.10344827586206896,0.6896551724137931,0.8974358974358975,0.10256410256410256,0.6923076923076923,1.07,1.0
2021-04-14,0.9591836734693877,0.04081632653061224,0.8775510204081632,0.8958333333333334,0.10416666666666667,0.6875,0.42,1.0
2021-04-15,0.7931034482758621,0.20689655172413793,0.3793103448275862,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.38,1.0
2021-04-16,0.78,0.22,0.34,0.9411764705882353,0.058823529411764705,0.8235294117647058,0.13,1.0
2021-04-19,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.8,0.2,0.4,0.01,1.0
2021-04-20,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.875,0.125,0.625,0.68,1.0
2021-04-21,0.9111111111111111,0.08888888888888889,0.7333333333333333,0.7441860465116279,0.2558139534883721,0.23255813953488372,-1.52,0.0
2021-04-22,0.7375,0.2625,0.2125,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.18,1.0
2021-04-23,0.863013698630137,0.136986301369863,0.589041095890411,0.9,0.1,0.7,0.27,1.0
2021-04-26,0.625,0.375,-0.125,0.9655172413793104,0.034482758620689655,0.896551724137931,0.99,1.0
2021-04-27,0.9666666666666667,0.03333333333333333,0.9,0.7391304347826086,0.2608695652173913,0.21739130434782608,-0.07,0.0
2021-04-28,0.7450980392156863,0.2549019607843137,0.23529411764705882,0.7333333333333333,0.26666666666666666,0.2,-1.06,0.0
2021-04-29,0.7,0.3,0.1,0.7719298245614035,0.22807017543859648,0.3157894736842105,-0.23,0.0
2021-04-30,0.7652173913043478,0.23478260869565218,0.2956521739130435,0.782608695652174,0.21739130434782608,0.34782608695652173,-0.83,0.0
2021-05-03,0.6363636363636364,0.36363636363636365,-0.09090909090909091,0.6818181818181818,0.3181818181818182,0.045454545454545456,-0.66,0.0
2021-05-04,0.7,0.3,0.1,0.8536585365853658,0.14634146341463414,0.5609756097560976,0.64,1.0
2021-05-06,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-05-07,0.875,0.125,0.625,0.9655172413793104,0.034482758620689655,0.896551724137931,0.58,1.0
2021-05-10,0.5454545454545454,0.45454545454545453,-0.36363636363636365,0.9666666666666667,0.03333333333333333,0.9,1.63,1.0
2021-05-11,0.96,0.04,0.88,0.7924528301886793,0.20754716981132076,0.37735849056603776,-1.23,0.0
2021-05-12,0.5846153846153846,0.4153846153846154,-0.24615384615384617,0.6785714285714286,0.32142857142857145,0.03571428571428571,-1.49,0.0
2021-05-13,0.6710526315789473,0.32894736842105265,0.013157894736842105,0.7083333333333334,0.2916666666666667,0.125,-1.25,0.0
2021-05-14,0.6875,0.3125,0.0625,0.7954545454545454,0.20454545454545456,0.38636363636363635,1.0,1.0
2021-05-17,0.6363636363636364,0.36363636363636365,-0.09090909090909091,0.6896551724137931,0.3103448275862069,0.06896551724137931,-0.6,0.0
2021-05-18,0.7166666666666667,0.2833333333333333,0.15,0.8225806451612904,0.1774193548387097,0.46774193548387094,1.23,1.0
2021-05-20,0.6666666666666666,0.3333333333333333,0.0,0.78125,0.21875,0.34375,-0.34,0.0
2021-05-21,0.6865671641791045,0.31343283582089554,0.05970149253731343,0.75,0.25,0.25,-0.19,0.0
2021-05-24,0.9,0.1,0.7,0.7241379310344828,0.27586206896551724,0.1724137931034483,-0.38,0.0
2021-05-25,0.6842105263157895,0.3157894736842105,0.05263157894736842,0.8378378378378378,0.16216216216216217,0.5135135135135135,0.86,1.0
2021-05-26,0.9107142857142857,0.08928571428571429,0.7321428571428571,0.8888888888888888,0.1111111111111111,0.6666666666666666,-0.09,0.0
2021-05-27,0.8448275862068966,0.15517241379310345,0.5344827586206896,0.8108108108108109,0.1891891891891892,0.43243243243243246,-0.09,0.0
2021-05-28,0.6829268292682927,0.3170731707317073,0.04878048780487805,0.8333333333333334,0.16666666666666666,0.5,0.73,1.0
2021-05-31,0.4,0.6,-0.8,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.48,1.0
2021-06-01,0.8627450980392157,0.13725490196078433,0.5882352941176471,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.56,1.0
2021-06-02,0.8,0.2,0.4,0.8809523809523809,0.11904761904761904,0.6428571428571429,0.07,1.0
2021-06-03,0.9361702127659575,0.06382978723404255,0.8085106382978723,0.8333333333333334,0.16666666666666666,0.5,0.72,1.0
2021-06-04,0.9344262295081968,0.06557377049180328,0.8032786885245902,0.6956521739130435,0.30434782608695654,0.08695652173913043,-0.23,0.0
2021-06-07,0.6666666666666666,0.3333333333333333,0.0,0.8,0.2,0.4,0.37,1.0
2021-06-08,0.8367346938775511,0.16326530612244897,0.5102040816326531,0.8863636363636364,0.11363636363636363,0.6590909090909091,-0.13,0.0
2021-06-09,0.825,0.175,0.475,0.7333333333333333,0.26666666666666666,0.2,-0.97,0.0
2021-06-10,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.8974358974358975,0.10256410256410256,0.6923076923076923,0.26,1.0
2021-06-11,0.8,0.2,0.4,0.9117647058823529,0.08823529411764706,0.7352941176470589,0.77,1.0
2021-06-14,0.45454545454545453,0.5454545454545454,-0.6363636363636364,0.9615384615384616,0.038461538461538464,0.8846153846153846,0.09,1.0
2021-06-15,0.7804878048780488,0.21951219512195122,0.34146341463414637,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.2,1.0
2021-06-16,0.9,0.1,0.7,0.926829268292683,0.07317073170731707,0.7804878048780488,0.62,1.0
2021-06-17,0.9433962264150944,0.05660377358490566,0.8301886792452831,0.8297872340425532,0.1702127659574468,0.48936170212765956,-0.42,0.0
2021-06-18,0.7049180327868853,0.29508196721311475,0.11475409836065574,0.8484848484848485,0.15151515151515152,0.5454545454545454,0.09,1.0
2021-06-21,0.6666666666666666,0.3333333333333333,0.0,0.7058823529411765,0.29411764705882354,0.11764705882352941,-0.83,0.0
2021-06-22,0.6527777777777778,0.3472222222222222,-0.041666666666666664,0.9459459459459459,0.05405405405405406,0.8378378378378378,0.71,1.0
2021-06-23,0.9032258064516129,0.0967741935483871,0.7096774193548387,0.926829268292683,0.07317073170731707,0.7804878048780488,0.38,1.0
2021-06-24,0.9107142857142857,0.08928571428571429,0.7321428571428571,0.9069767441860465,0.09302325581395349,0.7209302325581395,0.3,1.0
2021-06-25,0.9491525423728814,0.05084745762711865,0.847457627118644,0.8863636363636364,0.11363636363636363,0.6590909090909091,0.51,1.0
2021-06-28,1.0,0.0,1.0,0.75,0.25,0.25,-0.03,0.0
2021-06-29,0.8947368421052632,0.10526315789473684,0.6842105263157895,0.782608695652174,0.21739130434782608,0.34782608695652173,-0.46,0.0
2021-06-30,0.711864406779661,0.288135593220339,0.13559322033898305,0.8611111111111112,0.1388888888888889,0.5833333333333334,0.3,1.0
2021-07-01,0.921875,0.078125,0.765625,0.8333333333333334,0.16666666666666666,0.5,-0.44,0.0
2021-07-02,0.782608695652174,0.21739130434782608,0.34782608695652173,0.75,0.25,0.25,-0.01,0.0
2021-07-05,0.5714285714285714,0.42857142857142855,-0.2857142857142857,0.9642857142857143,0.03571428571428571,0.8928571428571429,0.35,1.0
2021-07-06,1.0,0.0,1.0,0.9428571428571428,0.05714285714285714,0.8285714285714286,0.36,1.0
2021-07-07,0.9552238805970149,0.04477611940298507,0.8656716417910447,0.813953488372093,0.18604651162790697,0.4418604651162791,-0.6,0.0
2021-07-08,0.7790697674418605,0.22093023255813954,0.3372093023255814,0.6976744186046512,0.3023255813953488,0.09302325581395349,-0.99,0.0
2021-07-09,0.8153846153846154,0.18461538461538463,0.4461538461538462,0.5957446808510638,0.40425531914893614,-0.2127659574468085,-1.07,0.0
2021-07-12,0.5714285714285714,0.42857142857142855,-0.2857142857142857,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.89,1.0
2021-07-13,0.925,0.075,0.775,0.86,0.14,0.58,0.77,1.0
2021-07-14,0.9090909090909091,0.09090909090909091,0.7272727272727273,0.7111111111111111,0.28888888888888886,0.13333333333333333,-0.2,0.0
2021-07-15,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.9166666666666666,0.08333333333333333,0.75,0.66,1.0
2021-07-16,0.9428571428571428,0.05714285714285714,0.8285714285714286,0.7916666666666666,0.20833333333333334,0.375,-0.28,0.0
2021-07-19,0.8333333333333334,0.16666666666666666,0.5,0.7692307692307693,0.23076923076923078,0.3076923076923077,-1.0,0.0
2021-07-20,0.7288135593220338,0.2711864406779661,0.1864406779661017,0.6285714285714286,0.37142857142857144,-0.11428571428571428,-0.35,0.0
2021-07-21,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.5526315789473685,0.4473684210526316,-0.34210526315789475,-0.52,0.0
2021-07-22,0.746031746031746,0.25396825396825395,0.23809523809523808,0.9047619047619048,0.09523809523809523,0.7142857142857143,1.07,1.0
2021-07-23,0.9519230769230769,0.04807692307692308,0.8557692307692307,0.9387755102040817,0.061224489795918366,0.8163265306122449,0.13,1.0
2021-07-26,0.75,0.25,0.25,0.7419354838709677,0.25806451612903225,0.22580645161290322,-0.91,0.0
2021-07-27,0.765625,0.234375,0.296875,0.7894736842105263,0.21052631578947367,0.3684210526315789,0.24,1.0
2021-07-28,0.935064935064935,0.06493506493506493,0.8051948051948052,0.825,0.175,0.475,0.13,1.0
2021-07-29,0.7213114754098361,0.2786885245901639,0.16393442622950818,0.8666666666666667,0.13333333333333333,0.6,0.18,1.0
2021-07-30,0.8981481481481481,0.10185185185185185,0.6944444444444444,0.746268656716418,0.2537313432835821,0.23880597014925373,-1.24,0.0
2021-08-02,0.5,0.5,-0.5,0.9130434782608695,0.08695652173913043,0.7391304347826086,0.65,1.0
2021-08-03,0.8823529411764706,0.11764705882352941,0.6470588235294118,0.8536585365853658,0.14634146341463414,0.5609756097560976,0.44,1.0
2021-08-04,0.88,0.12,0.64,0.9347826086956522,0.06521739130434782,0.8043478260869565,1.34,1.0
2021-08-05,0.9295774647887324,0.07042253521126761,0.7887323943661971,0.813953488372093,0.18604651162790697,0.4418604651162791,-0.13,0.0
2021-08-06,0.8852459016393442,0.11475409836065574,0.6557377049180327,0.7368421052631579,0.2631578947368421,0.21052631578947367,-0.18,0.0
2021-08-09,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.7037037037037037,0.2962962962962963,0.1111111111111111,-0.3,0.0
2021-08-10,0.9027777777777778,0.09722222222222222,0.7083333333333334,0.7894736842105263,0.21052631578947367,0.3684210526315789,-0.53,0.0
2021-08-11,0.6666666666666666,0.3333333333333333,0.0,0.5777777777777777,0.4222222222222222,-0.26666666666666666,-0.7,0.0
2021-08-12,0.6615384615384615,0.3384615384615385,-0.015384615384615385,0.6571428571428571,0.34285714285714286,-0.02857142857142857,-0.38,0.0
2021-08-13,0.631578947368421,0.3684210526315789,-0.10526315789473684,0.5714285714285714,0.42857142857142855,-0.2857142857142857,-1.16,0.0
2021-08-17,0.42857142857142855,0.5714285714285714,-0.7142857142857143,0.574468085106383,0.425531914893617,-0.2765957446808511,-0.89,0.0
2021-08-18,0.7288135593220338,0.2711864406779661,0.1864406779661017,0.8035714285714286,0.19642857142857142,0.4107142857142857,0.5,1.0
2021-08-19,0.7209302325581395,0.27906976744186046,0.16279069767441862,0.6428571428571429,0.35714285714285715,-0.07142857142857142,-1.93,0.0
2021-08-20,0.6111111111111112,0.3888888888888889,-0.16666666666666666,0.475,0.525,-0.575,-1.2,0.0
2021-08-23,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.7567567567567568,0.24324324324324326,0.2702702702702703,0.97,1.0
2021-08-24,0.8813559322033898,0.11864406779661017,0.6440677966101694,0.8888888888888888,0.1111111111111111,0.6666666666666666,1.56,1.0
2021-08-25,0.9722222222222222,0.027777777777777776,0.9166666666666666,0.9473684210526315,0.05263157894736842,0.8421052631578947,0.27,1.0
2021-08-26,0.8113207547169812,0.18867924528301888,0.4339622641509434,0.8205128205128205,0.1794871794871795,0.46153846153846156,-0.58,0.0
2021-08-27,0.75,0.25,0.25,0.6756756756756757,0.32432432432432434,0.02702702702702703,0.17,1.0
2021-08-30,0.5,0.5,-0.5,0.8076923076923077,0.19230769230769232,0.4230769230769231,0.33,1.0
2021-08-31,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.9111111111111111,0.08888888888888889,0.7333333333333333,1.75,1.0
2021-09-01,0.9454545454545454,0.05454545454545454,0.8363636363636363,0.8809523809523809,0.11904761904761904,0.6428571428571429,0.24,1.0
2021-09-02,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.8823529411764706,0.11764705882352941,0.6470588235294118,-0.97,0.0
2021-09-03,0.65,0.35,-0.05,0.8461538461538461,0.15384615384615385,0.5384615384615384,0.79,1.0
2021-09-06,1.0,0.0,1.0,0.85,0.15,0.55,0.07,1.0
2021-09-07,0.8125,0.1875,0.4375,0.8611111111111112,0.1388888888888889,0.5833333333333334,-0.5,0.0
2021-09-08,0.5833333333333334,0.4166666666666667,-0.25,0.6666666666666666,0.3333333333333333,0.0,-0.77,0.0
2021-09-09,0.6341463414634146,0.36585365853658536,-0.0975609756097561,0.6857142857142857,0.3142857142857143,0.05714285714285714,-1.53,0.0
2021-09-10,0.5476190476190477,0.4523809523809524,-0.35714285714285715,0.8444444444444444,0.15555555555555556,0.5333333333333333,0.36,1.0
2021-09-13,0.25,0.75,-1.0,0.7391304347826086,0.2608695652173913,0.21739130434782608,0.07,1.0
2021-09-14,0.62,0.38,-0.14,0.8529411764705882,0.14705882352941177,0.5588235294117647,0.67,1.0
2021-09-15,0.9,0.1,0.7,0.8918918918918919,0.10810810810810811,0.6756756756756757,0.15,1.0
2021-09-16,0.9117647058823529,0.08823529411764706,0.7352941176470589,0.7083333333333334,0.2916666666666667,0.125,-0.74,0.0
2021-09-17,0.8536585365853658,0.14634146341463414,0.5609756097560976,0.7857142857142857,0.21428571428571427,0.35714285714285715,0.33,1.0
2021-09-23,0.6,0.4,-0.2,0.6410256410256411,0.358974358974359,-0.07692307692307693,-0.41,0.0
2021-09-24,0.6511627906976745,0.3488372093023256,-0.046511627906976744,0.6923076923076923,0.3076923076923077,0.07692307692307693,-0.07,0.0
2021-09-27,0.75,0.25,0.25,0.8717948717948718,0.1282051282051282,0.6153846153846154,0.27,1.0
2021-09-28,0.7073170731707317,0.2926829268292683,0.12195121951219512,0.6590909090909091,0.3409090909090909,-0.022727272727272728,-1.14,0.0
2021-09-29,0.7,0.3,0.1,0.673469387755102,0.32653061224489793,0.02040816326530612,-1.22,0.0
2021-09-30,0.5,0.5,-0.5,0.6666666666666666,0.3333333333333333,0.0,0.28,1.0
2021-10-01,0.8333333333333334,0.16666666666666666,0.5,0.6470588235294118,0.35294117647058826,-0.058823529411764705,-1.62,0.0
2021-10-05,0.625,0.375,-0.125,0.5588235294117647,0.4411764705882353,-0.3235294117647059,-1.89,0.0
2021-10-06,0.4716981132075472,0.5283018867924528,-0.5849056603773585,0.5263157894736842,0.47368421052631576,-0.42105263157894735,-1.82,0.0
2021-10-07,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.0,1.76,1.0
2021-10-08,0.9545454545454546,0.045454545454545456,0.8636363636363636,0.7045454545454546,0.29545454545454547,0.11363636363636363,-0.11,0.0
2021-10-12,0.36363636363636365,0.6363636363636364,-0.9090909090909091,0.631578947368421,0.3684210526315789,-0.10526315789473684,-1.35,0.0
2021-10-13,0.5375,0.4625,-0.3875,0.525,0.475,-0.425,0.96,1.0
2021-10-14,0.8088235294117647,0.19117647058823528,0.4264705882352941,0.625,0.375,-0.125,1.5,1.0
2021-10-15,0.9150943396226415,0.08490566037735849,0.7452830188679245,0.8611111111111112,0.1388888888888889,0.5833333333333334,0.88,1.0
2021-10-18,0.6666666666666666,0.3333333333333333,0.0,0.8,0.2,0.4,-0.28,0.0
2021-10-19,0.810126582278481,0.189873417721519,0.43037974683544306,0.8205128205128205,0.1794871794871795,0.46153846153846156,0.74,1.0
2021-10-20,0.9620253164556962,0.0379746835443038,0.8860759493670886,0.8,0.2,0.4,-0.53,0.0
2021-10-21,0.8163265306122449,0.1836734693877551,0.4489795918367347,0.6875,0.3125,0.0625,-0.19,0.0
2021-10-22,0.7972972972972973,0.20270270270270271,0.3918918918918919,0.64,0.36,-0.08,-0.04,0.0
2021-10-25,0.8333333333333334,0.16666666666666666,0.5,0.8076923076923077,0.19230769230769232,0.4230769230769231,0.48,1.0
2021-10-26,0.8135593220338984,0.1864406779661017,0.4406779661016949,0.8113207547169812,0.18867924528301888,0.4339622641509434,0.94,1.0
2021-10-27,0.9487179487179487,0.05128205128205128,0.8461538461538461,0.7083333333333334,0.2916666666666667,0.125,-0.77,0.0
2021-10-28,0.7037037037037037,0.2962962962962963,0.1111111111111111,0.7169811320754716,0.2830188679245283,0.1509433962264151,-0.53,0.0
2021-10-29,0.9078014184397163,0.09219858156028368,0.723404255319149,0.5964912280701754,0.40350877192982454,-0.21052631578947367,-1.29,0.0
2021-11-01,0.6666666666666666,0.3333333333333333,0.0,0.9545454545454546,0.045454545454545456,0.8636363636363636,0.28,1.0
2021-11-02,0.8936170212765957,0.10638297872340426,0.6808510638297872,0.9210526315789473,0.07894736842105263,0.7631578947368421,1.16,1.0
2021-11-03,0.96,0.04,0.88,0.8285714285714286,0.17142857142857143,0.4857142857142857,-1.25,0.0
2021-11-04,0.75,0.25,0.25,0.7894736842105263,0.21052631578947367,0.3684210526315789,0.25,1.0
2021-11-05,0.918918918918919,0.08108108108108109,0.7567567567567568,0.8387096774193549,0.16129032258064516,0.5161290322580645,-0.47,0.0
2021-11-08,1.0,0.0,1.0,0.8235294117647058,0.17647058823529413,0.47058823529411764,-0.31,0.0
2021-11-09,0.6521739130434783,0.34782608695652173,-0.043478260869565216,0.7419354838709677,0.25806451612903225,0.22580645161290322,0.08,1.0
2021-11-10,0.8108108108108109,0.1891891891891892,0.43243243243243246,0.6451612903225806,0.3548387096774194,-0.06451612903225806,-1.09,0.0
2021-11-11,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.631578947368421,0.3684210526315789,-0.10526315789473684,-0.18,0.0
2021-11-12,0.7346938775510204,0.2653061224489796,0.20408163265306123,0.8723404255319149,0.1276595744680851,0.6170212765957447,1.5,1.0
2021-11-15,0.6666666666666666,0.3333333333333333,0.0,0.8695652173913043,0.13043478260869565,0.6086956521739131,1.03,1.0
2021-11-16,0.9848484848484849,0.015151515151515152,0.9545454545454546,0.78,0.22,0.34,-0.08,0.0
2021-11-17,0.7708333333333334,0.22916666666666666,0.3125,0.8545454545454545,0.14545454545454545,0.5636363636363636,-1.16,0.0
2021-11-18,0.7755102040816326,0.22448979591836735,0.32653061224489793,0.7857142857142857,0.21428571428571427,0.35714285714285715,-0.51,0.0
2021-11-19,0.6949152542372882,0.3050847457627119,0.0847457627118644,0.859375,0.140625,0.578125,0.8,1.0
2021-11-22,1.0,0.0,1.0,0.9210526315789473,0.07894736842105263,0.7631578947368421,1.42,1.0
