key_title,key_rdate,key_cont
 (20일) 보통주추가상장=에이프로젠KIC(전환),2020.02.20 00:43,◇보통주추가상장=에이프로젠KIC(전환) 대양금속(주식의 종류 변경) 넷마블(스톡옵션 행사)
"반도체·디스플레이 덮친 '코로나19', 생산 차질 어쩌나",2020.02.19 10:43,신종 코로나바이러스 감염증(코로나19) 사태 장기화로 반도체·디스플레이가 생산 차질을 빚을 가능성이 커지고 있다. 김양재 KTB투자증권은 연...
"코스닥 상장 앞둔 레몬, 수요예측 경쟁률 426대 1",2020.02.18 17:21,코스닥시장 상장을 앞둔 레몬이 수요예측(기관투자가 대상 사전청약)에서 400 대 1이 넘는 경쟁률을 기록했다. 18일 첨단 나노소재기업 레몬은 지난 12~13일 실시한 수요예측에서...
"씨젠, 코로나19 진단시약 전세계 공급 개시",2020.02.18 09:58,씨젠은 18일부터 신종 코로나바이러스 감염증(코로나19) 진단시약의 국내 출시를 시작으로 세계 공급에 나선다고 밝혔다. 최근 개발한 코로나19 진단시약(...
(마감)프로그램 374억 매도 우위,2020.02.17 15:37,한경닷컴
 방탄소년단 컴백 기대감에 관련주 강세,2020.02.17 10:05,그룹 방탄소년단(BTS)의 컴백에 대한 기대감에 17일 장중 관련주가 강세를 보였다. 이날 오전 9시 56분 현재 주식시장에서 디피씨는 전 거래일보다 1...
"코스피, '코로나19' 불안 털고 반등…2240대 회복(종합)",2020.02.14 16:11,"14일 코스피가 전날 하락세를 딛고 반등해 2,240선을 넘어섰다. 이날 코스피는 전 거래일보다 10.63포인트(0.48%) 오른 2,243.59에 거래..."
"한진칼, 장 초반 상승…'반격' 나선 조현아",2020.02.14 09:39,한진칼이 장 초반 상승하고 있다. 조현아 전 대한항공 부사장이 사모펀드 KCGI와 반도건설 등과 손을 잡고 한진칼에 주주제안서를 보내서다. 14일 오전 ...
LG화학 회사채 9천억원 발행…수요예측에 2조원 넘게 몰려,2020.02.13 17:11,투자 재원 석유화학 부문 사업 구조 고도화에 사용 LG화학은 9천억원 규모로 회사채를 발행한다고 13일 밝혔다. 앞서 LG화학이 5천억원 규모의 회사채에...
"스타벅스, 작년 매출 1조8천700억원…사상 최대 실적",2020.02.13 14:48,영업이익 1천751억원으로 전년 대비 22.6%↑ 스타벅스커피 코리아가 지난해 매출액 1조8천억원을 넘기며 사상 최대 실적을 기록했다. 13일 이마트 실...
 (13일) 유상증자권리락=KR모터스 등,2020.02.13 00:37,◇유상증자권리락=KR모터스 ◇보통주추가상장=명문제약(전환) 넥스트사이언스(스톡옵션행사)
위험자산 투자심리 개선…원/달러 환율 강보합,2020.02.12 09:45,12일 오전 원/달러 환율이 강보합권에서 움직이고 있다. 서울 외환시장에서 원/달러 환율은 이날 오전 9시 20분 현재 전일 종가보다 1.4원 오른 달러...
"KT&G, 역대 최대 배당한다지만…일부 주주들 ""배당 더 늘려달라""",2020.02.11 17:23,13일 지난해 4분기 실적과 함께 결산 배당 규모를 발표하는 KT&G에 주주들의 관심이 쏠리고 있다. 전년보다 주당배당금이 증가할 것으로 예상되지만 기대...
"JW중외제약, 살균소독제 '릴라이온 버콘' 다중이용시설로 확대 공급",2020.02.11 10:06,코로나 바이러스에 대해 살균 효력을 입증받은 '릴라이온 버콘'이 다중이용시설 방역에도 사용된다. JW중외제약은 병원과 보건소 등 의료기관을...
"한샘 실적호전에도…""사지말라""는 KB證",2020.02.10 17:28,KB증권이 한샘 주식을 사지 말라는 의견을 제시해 관심을 끌고 있다. 기대를 웃돈 지난해 4분기 실적에 다른 증권사들의 호평이 이어진 것과 차별화된 모습...
봉준호 '기생충' 아카데미 4관왕 쾌거…제작사 바른손·바른손이앤에이 '급등',2020.02.10 14:31,봉준호 감독의 영화 '기생충'이 오스카 4관왕에 올랐다는 소식이 전해지면서 제작사인 바른손이앤에이와 바른손이 급등중이다. 10일 오후 2시...
"도이치모터스, 작년 순익 548억원…전년비 58.2% 증가",2020.02.08 10:11,자동차 종합 플랫폼 전문 도이치모터스는 지난해 연결 기준 당기순이익(잠정)은 548억5779만원으로 지난해 같은 기간보다 58.2% 증가했다고 8일 밝혔다. 같은 기간 매출액은 1...
"대신증권, 오는 13일 후순위채 발행…자본 확충 나서",2020.02.07 10:37,대신증권이 1050억원 규모의 후순위채 발행에 나선다. 재무건전성을 강화해 투자은행(IB) 사업을 더욱 강화하기 위해서다. 7일 금융투자업계에 따르면 대...
중국 관세인하·치료제 기대에 원/달러 환율 12원 급락 마감,2020.02.06 15:48,"6일 원/달러 환율이 10원 넘게 급락했다. 이날 서울 외환시장에서 원/달러 환율은 전날 종가보다 11.7원 떨어진 달러당 1,179.8원에 거래를 마쳤..."
"코스피, 8거래일 만에 장중 2200선 회복…""감염증 대응 기대""",2020.02.06 10:55,코스피지수가 장중 2200선에 다시 올라섰다. 6일 오전 10시45분 현재 코스피 지수는 전날보다 36.52포인트(1.69%) 상승한 2202.15에 거...
(마감)프로그램 2210억 매수 우위,2020.02.05 15:37,한경닷컴
" 원/달러 환율 3.4원 내린 1,184.0원(개장)",2020.02.05 09:00,/연합뉴스
" 원/달러 환율 7.6원 내린 1,187.4원(마감)",2020.02.04 15:31,/연합뉴스
"춘제 후 개장한 중국 증시, 7.7% 폭락…3199개 종목 '하한가' 비명",2020.02.03 16:44,춘제(설) 연휴를 마치고 돌아온 중국 증시가 신종 코로나바이러스 감염증(우한 폐렴) 우려에 폭락했다. 3일 상하이증권거래소에 따르면 중국 상하이종합지수는...
"중국증시, 신종 코로나 우려에 8%대 폭락 출발",2020.02.03 10:30,3일 오전 9시31분(현지시간) 중국 상하이종합지수는 전 거래일보다 256.89포인트(8.53%) 하락한 2723.31에 거래되고 있다. 이날 상하이종합...
HDC현대산업개발 작년 영업이익 5천515억원…전년 대비 73.5%↑,2020.01.31 16:33,HDC현대산업개발은 연결 기준 작년 한 해 영업이익이 5천515억원으로 전년보다 73.5% 증가한 것으로 잠정 집계됐다고 31일 공시했다. 매출은 4조2천165억원으로 전년 대비 ...
포스코인터내셔널 작년 영업이익 6천53억원…전년보다 28.1%↑,2020.01.31 10:55,포스코인터내셔널은 연결 기준 작년 한 해 영업이익이 6천53억원으로 전년보다 28.1% 증가한 것으로 잠정 집계됐다고 31일 공시했다. 매출은 24조4천226억원으로 전년 대비 3...
 (31일) 보통주추가상장=금호에이치티(BW행사),2020.01.31 01:03,◇보통주추가상장=금호에이치티(BW행사) 금호에이치티 제이준코스메틱(이상 전환) 대한해운 삼부토건(이상 제3자배정)
" 삼성전자, 작년 실적·배당 발표 이후 약세",2020.01.30 11:01,작년 연간 실적 및 결산 배당을 발표한 삼성전자가 30일 장중 약세를 보였다. 이날 오전 10시47분 현재 주식시장에서 삼성전자는 전날보다 1.02% 내...
(마감)코스피 외국인 995억 순매수,2020.01.29 15:35,한경닷컴
"코스피, 신종코로나 충격에 3%대 급락…2180선 붕괴(종합)",2020.01.28 16:16,코스피 낙폭은 1년 3개월여만에 최대 유가증권시장서 외국인 5천232억원·기관 1천924억원 순매도 신종코로나바이러스 감염증인 '우한...
"코스피, 신종코로나 공포에 급락…장중 2190선 붕괴",2020.01.28 09:42,"신종코로나바이러스 감염증인 '우한 폐렴' 공포가 확산하는 가운데 코스피가 28일 개장 직후 2.5%가량 떨어져 2,190선이 무너지는 급락..."
 (23일) 디자인 등,2020.01.24 00:33,▲디자인=매트로텍과 9억4000만원 규모 단말기 및 부대장치 공급 계약 체결. ▲제일바이오=보통주 73만 주를 약 65억원에 처분.
"KB증권 ""삼성바이오로직스 4분기 호실적…목표주가↑""",2020.01.23 08:31,KB증권은 23일 삼성바이오로직스의 작년 4분기 실적이 예상치를 크게 웃돌았다며 향후 영업이익 추정치를 상향 조정하고 목표주가를 종전 50만원에서 52만...
(마감)코스피 기관 2867억 매수 우위,2020.01.22 15:35,한경닷컴
"美 의원들, 가상화폐 결제 면세 법안 발의",2020.01.22 08:15,미국 하원 의원들이 가상화폐(암호화폐) 결제 활성화를 위해 200달러(약23만원) 이하 거래에 대해 세금을 면제해주는 법안을 추진한다. 20일(현지시간)...
"코나아이, 충남 천안시 지역화폐 운영 우선협상자 선정",2020.01.21 14:57,핀테크 기업 코나아이는 충청남도 천안시의 지역화폐 운영사업자 입찰에서 우선협상대상자로 선정됐다고 21일 밝혔다. 코나아이는 2년간 260억원 규모로 발행 예정인 천안사랑상품권 운영...
지누스 10만원 돌파에 '대박'난 NH투자증권,2020.01.20 17:34,침대 매트리스 등 가구 제조기업인 지누스가 작년 10월 재상장 후 약 3개월 만에 10만원대를 돌파하면서 이 회사 전환사채(CB)에 일찌감치 투자한 NH...
코빗 '2020년 가상화폐 전망' 인사이트토크 밋업 개최,2020.01.20 15:03,가상화폐(암호화폐) 거래소 코빗이 올해 암호화폐 전망을 다루는 '인사이트 토크' 밋업을 개최한다. 다음달 5일 서울 강남N타워에 위치한 라...
[코스피·코스닥 전 거래일(17일) 주요공시],2020.01.20 06:05,"▲ 롯데칠성음료 ""필리핀 음료업체 주식 450억원에 취득"" ▲ LS전선아시아, 작년 역대 최대 실적 달성…영업익 44% 증가 ▲ 셀트리온 ""3사 합병, 내부 검토 중…결정된 사항은..."
"CS ""상장사 4분기 영업익 12% 감소…올해 기술주 중심 반등""",2020.01.17 14:52,크레디트스위스(CS)는 17일 유가증권시장(코스피) 상장사들의 작년 4분기 실적이 부진하겠지만 올해 기술(Tech)주를 중심으로 실적 반등이 기대된다고 ...
원/달러 환율 상승 마감…1160원대 재진입,2020.01.16 15:54,"16일 원/달러 환율이 상승 마감하며 4거래일 만에 1,160원대로 올라섰다. 이날 서울 외환시장에서 원/달러 환율은 전날 종가에서 4.1원 오른 달러당..."
"제천시, 올해 1차분 지역화폐 300억원 내일부터 발행",2020.01.16 09:31,충북 제천시는 모바일형 45억원을 포함해 300억원 규모의 올해 1차분 지역화폐(제천화폐 모아)를 발행해 오는 17일부터 금융기관을 통해 판매한다고 16...
(마감)코스피 외국인 879억 순매도,2020.01.15 15:35,한경닷컴
 (14일) 디아이동일 등,2020.01.15 03:02,▲디아이동일=아성산업에 청주공장 토지 및 건물 157억원에 매각. ▲현대건설=카타르에서 6093억원 규모 지상 70층 오피스빌딩 건설 공사 수주. ▲LS산전=정부의 부정당업자 제재...
"일신바이오, 12억 규모 동결건조기 공급계약",2020.01.14 14:38,일신바이오는 에스지머티리얼즈와 12억9000만원 규모 동결건조기 공급계약을 체결했다고 14일 공시했다. 이번 계약금액은 2018년도 말 연결 기준 매출액의 8.39%에 해당한다. ...
 (14일) 변경상장=보령메디앙스→메디앙스 등,2020.01.14 03:12,◇변경상장=보령메디앙스→메디앙스(상호 변경) ◇구주주 청약=지엘팜텍
미중 무역 1단계 합의 앞두고 원/달러 환율 하락세,2020.01.13 09:22,"13일 오전 원/달러 환율이 소폭 하락하고 있다. 서울 외환시장에서 이날 오전 9시 10분 현재 원/달러 환율은 전 거래일보다 3.9원 내린 달러당 1,..."
"상상인그룹, 홈페이지 패밀리룩으로 리뉴얼",2020.01.10 14:30,상상인그룹은 그룹사 공식 홈페이지를 새롭게 단장했다고 10일 밝혔다. 상상인그룹은 앞서 2019년 '상상을 불어넣어 더 이로운 세상을 만드는 시작...
 돼지열병 확진 소식에 동물백신·닭고기株 상승(종합),2020.01.09 16:17,강원 화천군에서 처음으로 아프리카돼지열병(ASF) 확진 판정이 나왔다는 소식에 9일 동물의약품과 축산물 관련 종목 주가가 상승했다. 이날 코스닥시장에서 ...
"NH투자 ""네이버, 올해 국내외 성과 기대…'매수'""",2020.01.09 08:47,NH투자증권은 9일 네이버가 올해 국내에서 양호한 사업 성과를 내고 일본 자회사와 야후재팬의 통합 효과도 기대된다며 투자의견 '매수'와 목표주가 24만원...
군산사랑상품권 할인율 8%로 하향조정…구매 한도는 70만원,2020.01.08 14:48,전북 군산시가 지역화폐인 군산사랑상품권의 할인율을 올해부터 8%로 하향 조정하고 8일부터 판매를 재개했다. 군산사랑상품권의 할인율은 2018년 9월 도입...
"""호텔신라, 4분기 실적 '양호'…투자의견·목표가↑""-현대차",2020.01.08 08:14,"현대차증권은 8일 호텔신라에 대해 4분기 양호한 실적을 기록할 것이라고 밝혔다. 투자의견은 기존 시장수익률(M PERFORM)에서 매수(BUY)로, 목표주가는 8만6000원에서 1..."
(마감)코스피 기관 446억 매도 우위,2020.01.07 15:41,한경닷컴
"""현대차, 평균판매단가 높은 선진국서 판매량 증가""-이베스트",2020.01.07 08:17,"이베스트투자증권은 7일 현대자동차에 대해 ""지난해 4분기 평균 판매단가가 높은 선진국에서 판매량이 증가했다""며 목표주가 16만원과 투자의견 '매수..."
(마감)프로그램 1313억 매수 우위,2020.01.06 15:39,한경닷컴
 미국-이란 갈등에 석유화학 종목 이틀째 급등,2020.01.06 09:34,미국과 이란의 갈등 고조로 국제유가가 출렁이면서 6일 장 초반 석유화학 관련 종목 주가가 이틀째 급등하고 있다. 이날 오전 9시 25분 현재 유가증권시장에서 석유화학 제품 제조업체...
 CES에 삼성전자 실적까지…'IT·기술주' 상승 기대,2020.01.05 08:00,이번주(6~10일) 국내 증시에서는 투자자들의 관심이 국제전자제품박람회(CES)와 삼성전자의 4분기 잠정실적 발표에 집중될 전망이다. 5일 금융투자업계에...
원/달러 환율 보합권 등락…원화자산 투자심리 횡보,2020.01.03 09:25,"3일 오전 원/달러 환율이 보합권에서 등락하고 있다. 서울 외환시장에서 원/달러 환율은 이날 오전 9시 15분 현재 전일보다 0.5원 내린 달러당 1,1..."
 (3일) 보통주추가상장=제이준코스메틱(전환),2020.01.03 00:57,◇보통주추가상장=제이준코스메틱(전환)
"""줌인터넷, 올해도 광고 매출액 성장 전망""",2020.01.02 07:58,"미래에셋대우는 2일 줌인터넷에 대해 올해 광고 매출액의 성장이 예상된다고 전망했다. 투자의견과 목표주가는 따로 제시하지 않았다. 김창권 연구원은 ""줌인터넷은 네이버 구글 다음에 이..."
현대모비스 '현대車그룹 대장주' 넘본다,2019.12.31 15:11,현대모비스가 상승세를 타며 그룹 내 맏형인 현대자동차의 시가총액을 턱밑까지 쫓아왔다. 현대차그룹 미래차 전략과 그룹 지배구조 개편의 핵으로 떠오르며 기관투자가의 ‘러브콜...
"현대약품, 자폐범주성장애 치료제 국내 권리 획득",2019.12.30 15:08,현대약품은 프랑스 뉴로클로어와 자폐범주성장애 치료제의 한국 개발 및 독점 판매 권리에 대한 계약을 체결했다고 30일 밝혔다. 이번 계약에 따라 현대약품은...
 12월 30일(월) ~ 1월 3일(금),2019.12.30 02:40,[12월 30일(월)] ◇변경상장 = 케이비제11호스팩→소프트캠프(상호변경) 엔브이에이치코리아(주식소각) [12월 31일(화)] - [1월 1일(수)] ◇변경상장 = 웰크...
"코스피, 배당락에도 올라 사흘만에 2200선 회복",2019.12.27 15:34,"개인·외국인 순매수…코스닥은 1.4% 상승 코스피가 27일 배당락이라는 악재를 딛고 상승 마감하면서 2,200선을 회복했다. 이..."
 (27일) 신규상장=한화플러스제1호스팩(340440),2019.12.27 01:01,◇신규상장=한화플러스제1호스팩(340440)
"신한금투 ""고영 내년 실적개선 전망…목표가↑""",2019.12.26 09:15,신한금융투자는 26일 고영의 내년 실적이 미중 무역분쟁 완화 등에 힘입어 개선될 것으로 전망하며 목표주가를 종전 10만5천원에서 12만원으로 높이고 투자...
(마감)코스피 기관 2327억 매수 우위,2019.12.24 15:41,한경닷컴
"""아프리카TV, 장기 성장성 여전히 견조""-한투",2019.12.24 07:09,"한국투자증권은 24일 아프리카TV에 대해 장기 성장성은 여전히 견조하다며 투자의견 '매수', 목표주가 9만1000원을 유지했다. 정호윤 한국투자증권 연구원은 ""아프리..."
"쌍용차, 장중 급등…대주주 지원 가능성",2019.12.23 09:17,쌍용차 주가가 급등 중이다. 대주주인 마힌드라의 자금 지원 방안이 검토되고 있다는 소식이 전해져서다. 23일 오전 9시 16분 현재 유가증권시장에서 쌍용차는 전 거래일보다 200원...
"한진, 한진칼에 자사주 17만주 시간외대량매매로 처분",2019.12.20 17:56,한진은 투자재원 확보와 재무구조 개선을 위해 자사주 17만1천208주를 시간외 대량매매를 통해 처분하기로 했다고 20일 공시했다. 처분예정액은 52억500만원이며 처분 예정일은 오...
"나이키, 기대 넘는 실적 발표…조던 브랜드 첫 10억달러 매출",2019.12.20 09:13,세계 최대 스포츠용품업체 나이키가 월가 예상을 뛰어넘는 호실적을 발표했다. 19일(현지시간) 미 경제매체 CNBC에 따르면 나이키는 미 회계연도 2019...
 (19일) SK디스커버리 등,2019.12.19 22:50,▲SK디스커버리=박찬중 전 SK건설 전략기획실장을 대표이사로 신규 선임. ▲대한해운=4386억원 규모 신규 시설투자. ▲현대로템=6386억원 규모 전동차 공급계약 체결. ▲대한전선...
 삼성전자·SK하이닉스 5일째 장중 신고가,2019.12.19 09:22,국내 증시 시가총액 1·2위인 삼성전자와 SK하이닉스가 19일 닷새째 장중 52주 신고가를 기록했다. 이날 오전 9시 15분 현재 유가증권시장에서 삼성전...
"""반도체株 '폭풍 드리블' 연말까지 간다""",2019.12.18 17:23,증시에서 ‘반도체주 단독 플레이’ 현상이 갈수록 강해지고 있다. 코스피지수가 7개월여 만의 2200선 탈환을 앞두고 숨 고르기에 들...
"코스피, 장중 2200선 회복…올 5월 이후 7개월여만",2019.12.18 09:19,코스피 지수가 18일 오전 9시 17분 현재 전 거래일보다 5.63포인트(0.26%) 상승한 2201.31에 거래되고 있다. 지수가 2200선을 넘어선 ...
"잘나갈 때 무리했나…여천NCC, 부메랑 된 설비투자",2019.12.17 17:44,한화케미칼과 대림산업의 합작 자회사인 여천NCC가 호황기 때 결정한 대규모 설비투자로 어려움을 겪고 있다. 미·중 무역전쟁 여파로 화학제품 ...
"펩트론, JP모건 헬스케어 컨퍼런스 초청받아…빅파마와 미팅",2019.12.17 07:59,펩트론은 다음달 미국 샌프란시스코에서 열리는 'JP모건 헬스케어 컨퍼런스 2020'에 공식 초청을 받아 참가한다고 17일 밝혔다. 이번 행...
"위안·달러 환율 떨어지면…""외국인 매수 신호""",2019.12.16 15:47,미국과 중국의 1차 무역협상이 타결됨에 따라 내년 초까지 위안·달러 환율을 눈여겨봐야 한다는 분석이 나왔다. 올해 미국의 관세율 인상을 위안화 평가절하로 방어했던 중국...
"""제한된 미중 '1단계' 무역합의…글로벌 경기 회복 지연 경계""",2019.12.16 07:16,미국과 중국이 지난 13일(현지시각) 무역전쟁을 해결할 1단계 합의에 도달한 것과 관련해 제한적인 무역 합의가 글로벌 성장 회복 시점을 지연시킬 개연성을 경계해야 한다는 신중론이 ...
(마감)코스피 기관 4775억 매수 우위,2019.12.13 15:34,한경닷컴
