key_title,key_rdate,key_cont
"SK텔레콤, 주식 액면분할 결정…액면가액 500원→100원[주목 e공시]",2021.06.10 08:57,SK텔레콤은 주당 가액을 1주 당 500원서 100원으로 분할하는 결정을 했다고 10일 공시했다. 신주권상장예정일은 오는 11월 29일이다. 따라서 10...
"퓨전, 감사의견 거절 전 100억 유출…'고의 상폐' 의혹도",2021.06.09 16:02,퓨전데이타(퓨전)가 상장폐지 절차인 정리매매를 끝냈다. 한때 2만원을 웃돌던 주가는 300원대까지 쪼그라들면서 사실상 휴지조각이 됐다. 금융투자업계 일각...
"원전株, 조정 하루만에 반등…두산중공업 5.33%↑",2021.06.09 09:38,원자력 발전 관련 기업들의 주가가 지난 8일 조정을 받은 뒤 하루만에 반등세를 보이고 있다. 9일 오전 9시30분 현재 두산중공업은 전일 대비 1350원...
(마감)코스피 기관 2617억 매수 우위,2021.06.08 15:41,한경닷컴
"하나금투 ""해성디에스, 2분기 실적 추정치 상향…목표가 10.6% 올려""",2021.06.08 08:16,"하나금융투자는 8일 해성디에스에 대해 올 2분기 실적이 기존 추정치보다 상향할 것으로 전망된다며 투자의견 '매수' 유지, 목표주가는 기존 ..."
(마감)코스피 외국인 1876억 순매도,2021.06.07 15:35,한경닷컴
" 원/달러 환율 5.3원 내린 1,111.2원(개장)",2021.06.07 09:00,/연합뉴스
"답답했던 5G 장비株, 5G 이젠 잘 터질까",2021.06.04 16:26,지난 1년간 5세대(5G) 이동통신 부품·장비주는 ‘개미’마저 포기한 주식으로 불렸다. 주가가 오를 것이란 기대가 여러...
“LG화학 투자 포인트 중 변한 것 없어…목표가 유지”-키움,2021.06.04 07:47,"키움증권은 4일 LG화학에 대해 전기차 배터리 성장성과 LG에너지솔루션의 경쟁력에 변한 게 없다며 투자의견 ‘매수’, 목표주가 13..."
증권사 1분기 순이익 3조원 육박…증시 활황 수혜,2021.06.03 12:00,증시 활황에 힘입어 올해 1분기 국내 증권사들의 순이익이 크게 증가한 것으로 나타났다. 이는 수수료수익과 자기매매손익이 늘어난 영향으로 풀이된다. 금융감...
"'피의 5월' 지난 비트코인…JP모간 ""아직 바닥 아니다""",2021.06.02 16:17,JP모간이 비트코인 가격의 하락세가 계속 이어질 것이라는 전망을 내놓았다. 기술적으로 봤을 때 3만 달러 밑으로 더 떨어질 수 있다는 것이다. 1일(현지시간) 야후파이낸스에 따르면...
"""아기상어가 이겼다""…머스크 트윗에 주가 치솟은 삼성출판사",2021.06.02 09:49,일론 머스크 테슬라 최고경영자(CEO)가 '아기상어'를 언급했다는 소식에 삼성출판사가 강세를 보이고 있다. 2일 오전 9시47분 현재 삼성...
(마감)코스피 기관 6532억 매수 우위,2021.06.01 15:45,한경닷컴
"씨앤투스성진, 중간배당 권리주주 확정 위해 주주명부 폐쇄[주목 e공시]",2021.06.01 09:58,"씨앤투스성진은 올해 중간배당을 받을 권리주주를 확정하기 위해 다음달 1일부터 2일까지 주주명부를 폐쇄한다고 공시했다. 회사 측은 ""배당금액을 비롯해 방향..."
"해시드, 이더리움 기반 자산 관리 플랫폼 '세트 랩스' 후속 투자",2021.05.31 20:17,블록체인 투자사 해시드가 이더리움(ETH) 스마트컨트랙트 기반 자산 관리 플랫폼 토큰 세트(TokenSets)의 개발사 세트 랩스(Set Labs)에 시...
"백신 맞고 쉬세요…KB證, 코로나19 백신휴가 도입",2021.05.31 14:59,KB증권은 신종 코로나바이러스 감염증(코로나19) 예방접종 후 직원들의 충분한 휴식 보장을 위해 코로나19 예방접종 휴가를 도입한다고 31일 밝혔다. 이...
"""첫 'KRAS' 억제제 FDA 승인…국내 개발업체는 나이벡""",2021.05.31 08:22,약물로 개발하기 어렵다고 간주돼온 'KRAS' 표적 항암제가 예상보다 일찍 미국 식품의약국(FDA)으로부터 신약허가를 받았다. 오랜 만에 ...
"""악몽의 5월""…비트코인, 월간 기준 10년 만에 '최대 낙폭'",2021.05.29 08:13,대표적인 가상화폐 비트코인 가격이 올해 5월 월간 기준 10년 만에 최대 낙폭을 기록할 것이란 분석이 나왔다. 28일(이하 현지시간) 로이터통신 등 외신...
"코스피, 외인·기관 '사자'에 1% 가까이 상승…현대차 4%대↑",2021.05.28 14:21,코스피 지수가 기관과 외국인의 '사자'에 힘입어 1% 가까이 상승하고 있다. 28일 오후 2시17분 현재 코스피지수는 전일 대비 31.22...
 (28일) 재상장=에코프로에이치엔,2021.05.28 03:42,◇재상장=에코프로에이치엔(383310)
"판타지오, 미래아이앤지·엔케이물산과 영상콘텐츠 개발",2021.05.27 10:43,"종합 엔터테인먼트 업체인 판타지오가 미래아이앤지, 엔케이물산과 영상콘텐츠 개발·제작과 관련한 업무협약을 체결했다고 27일 밝혔다. 이번 협약..."
박삼구에 발목 잡힌 아시아나항공·금호건설…주식 매매 정지,2021.05.26 16:53,계열사 부당지원 혐의를 받는 박삼구 전 금호아시아나그룹 회장이 구속기소되면서 아시아나항공과 금호건설의 주식 매매 거래가 정지됐다. 26일 한국거래소에 따...
"한국블록체인협회, 업권법 TFT 발족…""업계 목소리 낸다""",2021.05.26 10:48,한국블록체인협회가 가상자산업권법(이하 업권법) 제정 과정에서 업계 의견을 효율적으로 수렴하고 전달하고자 관련 분야 전문가들로 구성된 태스크포스팀(TFT)을 발족했다고 26일 밝혔다...
 (25일) DL건설 등,2021.05.26 03:22,▲DL건설=1040억원 규모 천안 지식산업센터 공사 수주. ▲신성이엔지=LG디스플레이와 101억원 규모 냄새제거장치 공급계약. ▲케이비아이동국실업=최대주주를 상대로 160억원 규모...
" 원/달러 환율 5.1원 내린 1,122.0원(마감)",2021.05.25 15:31,/연합뉴스
 (24일) 코위버 등,2021.05.25 00:36,▲코위버=LG유플러스에 90억원 규모 PTN 메트로 장비 공급계약 수주. ▲지트리비앤티=조달청과 56억원 규모 인플루엔자 백신 납품계약 체결. ▲젬백스링크=자회사 크리스에프앤씨 주...
반도체 부족에…현대차·현대모비스 아산공장 24~26일 생산중단 [주목 e공시],2021.05.24 14:46,현대자동차는 24일 차량용 반도체 부품 수급 차질로 인해 아산공장의 생산을 중단한다고 공시했다. 생산재개 예정일자는 오는 27일이다. 사흘동안 생산이 중...
"9조 넘게 던진 외국인, '호텔신라'는 챙기는 이유",2021.05.24 09:03,외국인투자자가 이달 들어 9조원 가까이 주식을 던지면서도 산 종목이 있다. 신종 코로나바이러스 감염증(코로나19) 사태로 직격탄을 맞았던 '호텔신...
암호화폐는 '검은돈'?…작년 불법용도 0.3% 불과,2021.05.23 17:08,랜섬웨어 공격에 걸려들어 가동을 멈췄던 미국 최대 송유관 운영회사가 해커들의 요구에 굴복해 비트코인을 건넨 것으로 드러났다. 월스트리트저널에 따르면 조지프 블런트 콜로니얼파이프라인...
반도체 패권전쟁…글로벌 장비株들 웃는다,2021.05.21 17:22,코로나19를 계기로 지난 20년간 유지된 ‘글로벌 공급망’이 변곡점을 맞았다. 각 국가가 잘하는 것에 집중하는 ‘세계화&...
잘못 송금한 암호화폐…24시간 안에 찾아주는 수수료가 100만원?,2021.05.21 11:33,"업비트, 빗썸, 코빗과 함께 국내 4대 암호화폐거래소 중 하나인 코인원이 암호화폐를 잘못 송금한 가입자들에게 복구 서비스를 제공하면서 100만원의 ..."
'중후장대' 부활…삼성전자 빼고도 깜짝실적,2021.05.20 18:18,역대 1분기 중 상장사들이 최대 실적을 달성한 때는 2018년 1분기였다. 유가증권시장 상장 기업들의 영업이익은 44조원에 달했다. 당시 메모리 반도체는...
비트코인 급락 소식에 암호화폐 관련주 하락…비덴트 10%↓,2021.05.20 09:57,비트코인 등 암호화폐 급락 소식에 국내 암호화폐 관련주가 하락세를 보이고 있다. 20일 오전 9시54분 기준 비덴트는 전 거래일 대비 1200원(10.71%) 하락한 1만원에 거래...
'코로나의 역설'이 지배하는 증시,2021.05.19 17:50,포스코는 지난해 2분기 영업적자(개별 기준)를 냈다. 1968년 창사 이후 처음이었다. 글로벌 부품 공급망이 무너지면서 자동차 공장은 셧다운(가동 중단)에 들어갔다. 물동량이 줄어...
비트코인 시세 '출렁'…與 김병욱 '가상자산법' 발의,2021.05.18 17:04,비트코인 등 암호화폐 시장이 출렁이는 가운데 국회 정무위원회 여당 간사인 김병욱 더불어민주당이 암호화폐 투자자를 보호하는 내용의 '가상자산업 발전...
"코스피, 美·EU 경기 회복 기대감에 상승 출발…삼바 90만원 재차 돌파",2021.05.18 09:22,코스피가 미국과 유럽의 경기 회복 기대감에 18일 장 초반 상승세를 보이며 3150선을 회복했다. 이날 오전 9시 17분 현재 코스피는 전일 대비 25....
갑자기 배당 축소나선 메리츠…메리츠 둘러싼 說說說,2021.05.17 17:40,메리츠금융그룹이 배당성향을 줄이겠다고 발표하면서 메리츠 주가가 급락했다. 메리츠가 현금을 확보하고 자기자본을 늘리기 위해 배당을 줄이는 대신 자사주를 매...
실적장세 '포트폴리오' 어떻게 짜야할까 [허란의 경제한끼],2021.05.17 13:27,'허란의 경제한끼'는 내 자산을 지키는 든든한 한 끼 같은 인터뷰 콘텐츠입니다. 한국경제 유튜브 채널에서 먼저 만날 수 있습니다. 주식투자...
 5월 17일(월) ~ 5월 21일(금),2021.05.17 03:25,[5월 17일(월)] ◇ 보통주추가상장 = 대유에이텍(전환) 기업은행(제3자배정) [5월 18일(화)] ◇ 보통주추가상장 = 셀트리온 에쓰씨엔지니어링(이상 스톡옵션행사) [5월 1...
두산건설 1분기 영업이익 169억원…작년보다 55%↑,2021.05.14 17:37,두산건설은 올해 1분기 영업이익이 169억원으로 지난해 같은 기간과 비교해 55.1% 증가했다고 14일 공시했다. 매출액은 2천896억원으로 24.8% ...
"코스피, 개인 매수세에 장중 1% 넘게 상승…삼바 6%↑",2021.05.14 14:20,코스피지수가 개인의 매수세에 힘입어 1% 넘게 상승하고 있다. 14일 오후 2시14분 코스피는 전 거래일보다 36.27포인트(1.16%) 오른 3158....
"에이치피오, 코스닥 상장 첫날 하락세…시초가 대비 9%↓",2021.05.14 09:40,에이치피오가 코스닥 상장 첫날 하락세를 보이고 있다. 14일 오전 9시39분 현재 에이치피오는 시초가 대비 1850원(9.25%) 내린 1만8150원에 ...
 (14일) 신규상장 = 에이치피오(357230) 등,2021.05.14 03:13,◇신규상장 = 에이치피오(357230) ◇변경상장 = 디지털옵틱(무상감자)
(마감)코스피 외국인 14323억 순매도,2021.05.13 15:40,한경닷컴
시총 상위주 대부분 '파란불'…셀트리온 3형제만 '고개',2021.05.13 09:37,인플레이션 공포 확산으로 시가총액 상위주 대부분이 하락하고 있는 가운데 셀트리온 3형제만 상승세를 보이고 있다. 13일 오전 9시26분 현재 시가총액 1...
'두나무 나스닥 상장 준비' 소식에 마로 40%대 급등 [코인 시세],2021.05.12 19:31,가상자산(암호화폐) 거래소 업비트를 운영하는 두나무가 자사의 우선주 투자기관에 보통주 전환을 요청하는 등 나스닥 상장 준비에 돌입했다. 이에 두나무가 보유하고 있는 가상자산 마로(...
(마감)코스피 기관 2483억 매도 우위,2021.05.12 15:34,한경닷컴
KT&G 1분기 영업이익 3천177억원…작년 동기보다 1.2%↑,2021.05.12 10:26,코스피 상장사 KT&G는 연결 기준 올해 1분기 영업이익이 3천177억원으로 지난해 동기보다 1.2% 증가한 것으로 잠정 집계됐다고 12일 공시했다. 매출은 1조2천639억원으로 ...
 (11일) 금호타이어 등,2021.05.12 02:23,▲금호타이어=전대진 대표에서 정일택 대표로 변경. ▲동아에스티=만성 판상 건선 치료제의 에스토니아 제3상 임상시험 계획 승인. ▲인지컨트롤스=2021년도 제1차 에너지기술개발사업 ...
"한화에어로, 1분기 영업이익 659억원…1천959% 증가(종합)",2021.05.11 15:16,"시장 전망치 72.9% 상회…""올해 방산·민수 모두 큰 성장 기대"" 한화에어로스페이스는 연결 기준 올해 1분기 영업이익이 659억원으로 지난해 동기보다 ..."
"한국투자증권, 뱅키스 고객 대상 IRP 수수료 전액 면제",2021.05.11 10:39,한국투자증권은 뱅키스 고객을 대상으로 개인형퇴직연금(IRP) 수수료를 면제할 예정이라고 11일 밝혔다. 한국투자증권은 현재 0.20%~0.25% 수준의 ...
"SKIET, 오늘 증시 입성…'따상'하면 1주당 버는 돈이",2021.05.11 05:30,역대 최대 청약 증거금을 끌어모은 SK아이이테크놀로지(SKIET)가 오늘(11일) 코스피 시장에 상장한다. SKIET가 이른바 '따상(시초가가 공...
(마감)프로그램 2689억 매수 우위,2021.05.10 15:37,한경닷컴
코웰패션 1분기 영업이익 203억원…작년 동기 대비 12.1%↑,2021.05.10 10:02,코스닥 상장사 코웰패션은 연결 기준 올해 1분기 영업이익이 203억원으로 지난해 동기보다 12.1% 증가한 것으로 잠정 집계됐다고 10일 공시했다. 매출은 1천62억원으로 작년 동...
"암호화폐 채굴자 과세, 전기료는 '필요 경비'로 빼줘",2021.05.09 16:36,정부는 내년부터 암호화폐로 번 돈에 세금을 매긴다. 그런데 코인을 거래소에서 사고판 게 아니라 직접 ‘채굴’해 보유하는 사람은 세금을 어떻게 내야 할까. 기획...
콜마비앤에이치 1분기 영업이익 284억원…작년 대비 17.9%↑,2021.05.07 16:30,코스닥 상장사 콜마비앤에이치는 연결 기준 올해 1분기 영업이익이 284억원으로 지난해 동기보다 17.92% 증가한 것으로 잠정 집계됐다고 7일 공시했다. 매출은 1천738억원으로 ...
"CJ대한통운, 1분기 영업익 481억원…전년비 17%↓",2021.05.07 10:41,CJ대한통운은 올해 1분기 연결 기준 영업이익이 481억2000만원으로 전년 동기 대비 17.3% 감소했다고 7일 공시했다. 같은 기간 매출은 2조5926억원으로 7% 늘었으며 순...
'도지·비트코인캐시' 주춤…이더리움클래식은 상승세 [코인 시세],2021.05.06 19:16,알트코인 강세 랠리를 이끌어 온 도지코인(DOGE)과 비트코인캐시(BCH)가 주춤하는 모습이다. 6일 오후 6시 30분 기준 가상자산(암호화폐) 거래소 ...
현대백화점 1분기 영업이익 650억원…작년 동기보다 336.3%↑,2021.05.06 15:33,코스피 상장사 현대백화점은 연결 기준 올해 1분기 영업이익이 650억원으로 지난해 동기보다 336.3% 증가한 것으로 잠정 집계됐다고 6일 공시했다. 매출은 6천832억원으로 작년...
美 금리 인상 기대감에 은행주 강세…'52주 신고가' 잇따라,2021.05.06 10:47,국내 은행주가 동반 강세를 보이고 있다. 재닛 옐런 미국 재무부 장관이 금리를 올릴 수 있다고 발언하면서다. 6일 오전 10시38분 현재 유가증권시장에서 BNK금융지주는 전 거래일...
"엎친데 덮친 파라다이스, 실적 부진에 공매도 재개 '휘청'[분석+]",2021.05.05 06:30,신종 코로나바이러스 감염증(코로나19) 여파로 실적 부진을 겪고 있는 파라다이스가 이번에는 공매도 재개로 흔들리고 있다. 상대적으로 기초체력(펀더멘털)이...
" 원/달러 환율 1.4원 내린 1,122.6원(마감)",2021.05.04 15:31,/연합뉴스
"초록뱀미디어 ""최대주주 등 임원들, 181억 유상증자 참여""",2021.05.04 09:42,초록뱀미디어는 최대주주인 초록뱀컴퍼니와 그룹사 임원들이 유상증자에 참여한다고 4일 밝혔다. 초록뱀미디어는 이날 개장에 앞서 181억원 규모로 제3자 배정...
외국인 1조 '공매도 폭탄'…개미 많이 산 종목에 집중 포화,2021.05.03 17:38,"작년 코로나19 이후 상승장에서 개인과 외국인이 맞붙었다. 외국인은 팔고, 개인은 샀다. 주가는 급등했다. 개인의 승리라고들 했다. 외국인과 개인이 1년..."
비트코인 '7000만원 회복'…은성수發 하락 벗어났다,2021.05.03 12:01,은성수 금융위원장의 폭탄 발언으로 급락했던 비트코인(BTC) 가격이 7000만원대를 회복했다. 3일 국내 가상자산(암호화폐) 거래소 업비트에 따르면 비트...
부인 반대에도…8년 전 비트코인 투자한 '천재 남편' [임현우의 비트코인 나우],2021.05.02 21:13,"미국 할리우드 스타 애쉬튼 커쳐 는 본업인 배우로도 유명하지만 '성공한 투자자'로도 명성이 높다. 우버, 에어비앤비, 스포티파이, 스카이프..."
파트론 1분기 영업이익 158억원…작년 동기 대비 32.7%↑,2021.04.30 16:57,코스닥 상장사 파트론은 연결 기준 올해 1분기 영업이익이 158억원으로 지난해 동기보다 32.7% 증가한 것으로 잠정 집계됐다고 30일 공시했다. 매출은 3천327억원으로 작년 동...
"지방금융지주, 깜짝 실적에 '신고가'…""배당 확대 기대""[이슈+]",2021.04.30 10:46,지방금융지주가 1분기 깜짝 실적을 기록했다. 올해 호실적으로 배당성향이 높아질 것으로 예상되는 만큼 주가도 더 오를 것이라는 관측이 나온다. 30일 오전...
롯데칠성음료 1분기 영업이익 416%↑…주류 흑자전환(종합),2021.04.29 18:00,롯데칠성음료는 연결 기준 올해 1분기 영업이익이 323억원으로 지난해 동기보다 416.2% 증가한 것으로 잠정 집계됐다고 29일 공시했다. 매출은 5천3...
"위험선호 심리 회복…원/달러 환율 1,108.2원 마감",2021.04.29 15:42,"29일 원/달러 환율이 하락해 1,108대에서 마감했다. 이날 서울 외환시장에서 원/달러 환율은 전날 종가보다 4.8원 내린 달러당 1,108.2원에 거..."
현대중공업 1분기 영업이익 284억원…작년 동기 대비 9%↓,2021.04.29 14:05,코스피 상장사 한국조선해양은 자회사 현대중공업이 연결 기준 올해 1분기 영업이익 284억원으로 지난해 동기보다 9% 감소한 것으로 잠정 집계됐다고 29일 공시했다. 매출은 1조9천...
"코스피, 소폭 상승…""전날 급락에 반발 매수 나타나""",2021.04.29 09:10,코스피지수가 29일 오르고 있다. 전날 하락에 따른 반발 매수세가 유입되고 있다는 설명이다. 이날 오전 9시 6분 현재 코스피지수는 전날보다 15.43포...
"넥슨, 비트코인 투자…1억달러어치 사들여",2021.04.28 17:32,게임회사 넥슨이 1억달러(약 1130억원)가량의 비트코인을 사들였다. 일본에 상장한 넥슨은 비트코인 1717개를 평균 단가 5만8226달러(약 6580만...
" 원/달러 환율 2.6원 오른 1,113.0원(마감)",2021.04.28 15:31,/연합뉴스
엘비세미콘 1분기 영업이익 106억원…작년 동기 대비 23.3%↑,2021.04.28 12:56,코스닥 상장사 엘비세미콘은 연결 기준 올해 1분기 영업이익이 106억원으로 지난해 동기보다 23.3% 증가한 것으로 잠정 집계됐다고 28일 공시했다. 매출은 1천139억원으로 작년...
" (28일) 공모주청약=SKIE테크놀로지(미래, 한국) 등",2021.04.28 00:36,"◇공모주청약=SKIE테크놀로지(미래, 한국) ◇보통주추가상장=코스모신소재(전환) 신성이엔지(BW행사)"
외국환시세(4월27일·마감가),2021.04.27 15:36,(15:30) ┌───────────┬─────┬───────────┬─────┐ │ 통 화 │매매기준율│ 통 화 │매매기준율│ ├───────────┼─────┼─────────...
"유진그룹 계열사 동양, 572억 기숙학원 신축공사 수주",2021.04.27 10:04,유진그룹 계열사인 동양이 572억원 규모의 메가스터디교육의 기숙학원 신축공사를 수주했다고 27일 밝혔다. 이번에 동양이 수주한 메가스터디 기숙학원 공사는...
"""화폐로 인정 안하면서 과세하나"" vs ""소득 있는곳에 세금 부과는 당연""",2021.04.26 17:41,암호화폐 과세를 놓고 정치권에 뒷북 논란이 확산하고 있다. 지난해 12월 소득세법 개정에 따라 암호화폐 투자자는 내년부터 거래로 얻은 차익의 20%를 세...
기업은행 1분기 영업이익 7천803억원…작년 동기 대비 18%↑,2021.04.26 15:43,시장 전망치 19.9% 상회 코스피 상장사 기업은행은 연결 기준 올해 1분기 영업이익이 7천803억원으로 지난해 동기보다 18% 증가한 것으로 잠정 집계됐다고 26일 공시했다. 이...
포스코 1분기 영업이익 1조5천524억원…작년 동기 대비 120%↑,2021.04.26 10:25,시장 전망치 11.6% 상회 코스피 상장사 포스코는 연결 기준 올해 1분기 영업이익이 1조5천524억원으로 지난해 동기보다 120.1% 증가한 것으로 잠정 집계됐다고 26일 공시했...
