key_title,key_rdate,key_cont
"대신증권 ""풀무원, 1분기 영업이익 200% '급증' 전망""",2021.04.02 11:34,대신증권은 2일 풀무원에 대해 식품 부문의 실적 개선세가 올해도 지속될 것으로 봤다. 투자의견 매수와 목표주가 2만5000원을 유지했다. 대신증권은 풀무...
친환경주 화려한 부활…'바이든 인프라 투자안' 50% 친환경,2021.04.01 15:55,미국 10년물 국채 금리 상승으로 조정을 받아온 친환경주가 반등에 성공했다. 조 바이든 미국 대통령이 인프라 투자 계획을 발표한 가운데 그 중 약 절반이...
"엔시스, 코스닥 상장 첫날 급등…4만원 '돌파'",2021.04.01 09:24,2차전지 검사장비업체 엔시스가 코스닥 상장 첫날 급등하고 있다. 1일 오전 9시16분 현재 엔시스는 시초가 대비 3450원(9.08%) 오른 4만1450...
중개형 ISA로 '머니 무브'…주식 투자는 물론 세제 혜택도 쏠쏠,2021.03.31 15:12,주식에 직접 투자할 수 있는 중개형 개인종합자산관리계좌(ISA)로 ‘머니 무브’가 가속화하고 있다. 31일 금융투자업계에 따르면 N...
"증권사 MZ세대 직원들, '이 교육' 받고 싶어 안달났다는데",2021.03.31 09:48,신한금융투자는 리서치센터 교육프로그램이 MZ세대(밀레니얼+Z세대) 직원들에게 호평을 받고 있다고 31일 밝혔다. 지난해 9월부터 진행한 리서치 교육 프로...
세상에 없던 '쌍방향 미디어 플랫폼' 시동…31개 기업과 협업,2021.03.30 17:55,한국경제신문이 이사회 멤버 격인 거버넌스카운슬(GC)로 전격 합류한 클레이튼(Klaytn)은 국내 대표 정보기술(IT) 기업인 카카오가 주도하는 블록체인...
"감마누, '더에이치큐' 사명 변경…관광 플랫폼 구축",2021.03.30 14:09,감마누가 '더에이치큐'로 사명을 변경하고 중국 하이난 면세점 사업 등을 중심으로 관광 플랫폼 구축에 나섰다. 감마누는 30일 정기주주총회를...
전선업 진출하는 호반…2천518억원에 대한전선 인수(종합),2021.03.29 18:24,호반그룹은 사업 다각화를 위해 대한전선의 경영권을 인수했다고 29일 밝혔다. 호반그룹의 건설 계열사인 호반산업은 약 2천518억원에 대한전선의 발행 주식...
"신한금융투자, 이스트스프링 미국 자문형랩 출시",2021.03.29 10:49,신한금융투자는 '이스트스프링 미국 자문형랩' 서비스를 출시했다고 29일 밝혔다. '이스트스프링 미국 자문형랩'은 실적 변동성이 낮은 미국기업에 주로 투...
"신한금융투자, 이스트스프링 미국 자문형랩 출시",2021.03.29 10:49,신한금융투자는 '이스트스프링 미국 자문형랩' 서비스를 출시했다고 29일 밝혔다. '이스트스프링 미국 자문형랩'은 실적 변동성이 낮은 미국기업에 주로 투...
"쌍용차 주식 휴지조각 되나…""1000억 날릴 판"" 주주들 패닉 [분석+]",2021.03.26 14:04,쌍용차가 작년 회계연도 감사보고서에서 감사의견 거절을 받으면서 상장폐지 위기에 몰렸다. 쌍용차가 상장폐지 될 경우 4만8000명이 넘는 소액주주의 피해규...
"트윗 한줄 33억원, NBA 장면이 2억원…NFT 뭐길래?",2021.03.25 16:23,미국프로농구(NBA) 경기의 명장면은 누구나 무료로 감상할 수 있다. 당장 유튜브에만 검색해도 원하는 만큼 반복해서 영상을 볼 수 있다. 하지만 굳이 돈...
"효성티앤씨, 1분기 '어닝 서프라이즈' 기대감에 강세",2021.03.25 09:25,효성티앤씨가 올 1분기 '어닝 서프라이즈'를 거둘 것이라는 기대감에 장 초반 강세를 보이고 있다. 25일 오전 9시23분 기준 효성티앤씨는...
"""전기차 배터리 가격 18% 오른다""…골드만삭스의 전망",2021.03.24 15:43,글로벌 투자은행인 골드만삭스는 세계 전기차 수요 증가로 핵심 배터리 소재의 가격이 올라 전기차용 배터리 가격이 약 18% 오를 것이라고 전망했다. 23일...
"포스코건설, 1천400억원 규모 ESG 채권 발행",2021.03.24 09:53,포스코건설이 국내 건설사 최초로 1천400억원 규모의 'ESG 채권'을 발행한다고 24일 밝혔다. ESG 채권은 환경(E)·사회(S)·지배구조개선(G) ...
"코스피, 美금리 하락에도 1% 넘게 내려…LG화학 3.7%↓",2021.03.23 15:55,코스피지수가 미국 국채금리 하락에도 불구하고 1% 넘게 내렸다. 23일 코스피지수는 전날보다 30.72포인트(1.01%) 내린 3004.74에 장을 마쳤...
"차바이오텍, 에스씨엠생명과학 세포치료제 위탁생산 계약",2021.03.23 09:30,차바이오텍은 세포치료제 개발 기업인 에스씨엠생명과학과 골수유래 세포치료제 완제품의 위탁생산(CMO) 계약을 체결했다고 23일 밝혔다. 차바이오텍은 자회사...
"자율주행 장착한 만도…""재평가 이제 시동""",2021.03.22 17:24,만도가 자율주행차 시대를 맞아 전장부품회사로 재평가받고 있다. 자율주행 시스템인 첨단운전자보조시스템(ADAS) 부문에서 선두업체로 꼽힌다. 이 영향으로 ...
"""SK바사, 따상상 간다길래 300주 샀는데…계좌 증발할 판"" [이슈+]",2021.03.22 10:37,"SK바이오사이언스가 15만원대까지 주저앉았다. 외국인과 기관을 중심으로 차익실현 매물이 쏟아진 영향으로, 매수세로 나선 개미들의 손실이 우려된다. 22일..."
월가도 비트코인 열풍…코인 르네상스 주도할까,2021.03.21 17:52,미국은 세계 암호화폐 시장을 주도하고 있다. 투자 자산 규모가 워낙 큰 데다 블록체인 기술 개발을 선도하고 있어서다. 작년 하반기부터 비트코인 가격이 급...
"신한금융투자, 신한 중국본토 중소형주 펀드 판매",2021.03.19 11:03,신한금융투자는 중국본토 중소형주에 집중 투자하는 '신한 중국본토 중소형주 펀드'를 판매한다고 19일 밝혔다. 신한자산운용이 운용하는 신한 중국본토 중소형주 펀드는 사...
"신성이엔지-탑솔라-하나은행, 그린뉴딜사업 업무협약",2021.03.18 16:22,"신성이엔지가 탑솔라, 하나은행과 그린뉴딜 확대와 태양광 발전소 보급을 위한 업무협약을 18일 체결했다. 행사에는 이완근 신성이엔지 회장, 오형석 탑솔라 ..."
모건스탠리 비트코인 펀드 출시 소식에 가상화폐 관련주 '강세',2021.03.18 10:32,가상화폐 관련주가 장 초반 강세다. 글로벌 투자은행 모건스탠리가 월가에서 처음으로 가상화폐에 투자하는 펀드를 출시한다는 소식에 영향 받은 것으로 풀이된다...
(마감)코스피 기관 5338억 매도 우위,2021.03.17 15:37,한경닷컴
[코스피·코스닥 전 거래일(16일) 주요공시],2021.03.17 07:25,"▲ 정몽구, 퇴직금 포함 567억원 받아…정의선 연봉은 60억원 ▲ 브이티지엠피 ""큐브엔터테인먼트 주식 90억원에 추가취득"" ▲ LG 전장사업 본격 성장가도…생산능력 3년 만에 2..."
"비보존 헬스케어, 화장품 사업 본격 시작…비건 브랜드 출시",2021.03.16 15:39,비보존 헬스케어는 비건 코스메틱 브랜드 '티나자나' 제품 2종과 기능성 화장품 브랜드 '오!겟' 제품 8종을 출시하며 화장품...
비트코인의 진격…국내 가상화폐 시총 3년 새 10배로,2021.03.16 07:36,국내 거래소에 상장된 암호화폐(가상화폐)의 시가총액이 최근 3년 사이에 10배 가까이 증가한 것으로 집계됐다. 16일 가상화폐 거래소 업계에 따르면 거래...
죽다 살아난 글로벌 자동차 업계 [해외주식 길라잡이],2021.03.15 10:18,"글로벌 자동차 회사들의 지난해 성적표 제출이 대부분 마감됐다. 코로나19 초기만 해도 자동차 판매가 급감하면서 공포가 시장을 지배했다. 당시 우리는 ‘코로나 19, 누가..."
"기아, 코로나에 작년 글로벌 공장 가동률 75%…2011년 이후 최저(종합)",2021.03.12 17:31,직원 1인 평균 급여액 9천100만원으로 500만원 늘어 송호성 사장 11억4천만원 받아…정의선 회장은 무보수 기아가 작년 신종 코로나바이러스 감염증(코...
쿠팡 상장에 국내 관련주 '껑충'…한국전자홀딩스 '上',2021.03.12 09:29,전자상거래(e커머스) 기업 쿠팡이 미국 증시에 상장하면서 국내 쿠팡 관련주도 급등하고 있다. 12일 오전 9시23분 한국전자홀딩스는 전날보다 가격제한폭(...
"기업은행, 원화 ESG 신종자본증권 5천억 발행…최저 가산금리",2021.03.11 14:10,IBK기업은행은 5천억원 규모의 조건부 원화 ESG(환경·사회·지배구조) 신종자본증권을 사회적 채권 형태로 발행했다고 11일 밝혔다. 이번에 발행한 신종...
"노무라 ""삼성전자·하이닉스 아직 30% 상승 여력 있다""",2021.03.10 17:19,삼성전자 SK하이닉스 등 국내 반도체 대표 종목의 목표주가를 현재가 대비 30% 이상 높게 설정한 일본 노무라증권의 보고서가 나왔다. 최근 시장금리가 급등하면서 반도체주도 조정받고...
"미 국채금리 진정에 원/달러 환율 하락 출발…1,140원 아래로",2021.03.10 09:22,"이틀간 급등했던 원/달러 환율이 10일 하락 출발했다. 이날 서울 외환시장에서 원/달러 환율은 오전 9시 11분 현재 전날보다 3.2원 내린 달러당 1,..."
(마감)코스피 기관 2926억 매수 우위,2021.03.09 15:34,한경닷컴
[코스피·코스닥 전 거래일(8일) 주요공시],2021.03.09 06:05,"▲ 한국조선해양, 컨테이너선 2척 2천832억원에 수주 ▲ SKC ""최신원 배임·횡령 혐의액 1천335억원…적법 조치할 것"" ▲ 쏘나타 판매 부진에 현대차 아산공장 또 생산중단 ▲..."
"금융투자협회, 조직개편 단행…사모펀드 지원업무 '강화'",2021.03.08 10:55,금융투자협회는 변화하는 업계 환경 속에서 회원사의 업무 수요에 능동적으로 대처하고 회원서비스 기능을 강화하기 위해 조직개편을 실시했다고 8일 밝혔다. 우...
(마감)프로그램 3390억 매도 우위,2021.03.05 15:53,한경닷컴
" 뉴욕증시, ""인플레 인내"" 파월 발언에 하락…나스닥 2%↓",2021.03.05 06:09,간밤 뉴욕증시가 급락했다. 제롬 파월 미국 중앙은행(Fed) 의장이 인플레이션 상승 압력을 인내해야 한다는 취지로 발언하면서 시장 불안이 커진 탓이다. ...
"尹 ""오늘 총장 사직하려 한다"" 한마디에 '상한가' 직행한 종목",2021.03.04 14:28,"윤석열 검찰총장이 사의를 표명하며 정치에 본격 입문하겠다는 뜻을 밝히면서, 관련주들이 급등하고 있다. 4일 오후 2시20분 현재 서연탑메탈은 전날보다 2..."
"""음료업계 TSMC""…재평가 받는 삼양패키징",2021.03.03 17:26,과거 삼양패키징은 단순한 페트병 생산업체였다. 하지만 최근에는 평가가 달라졌다. ‘음료업계의 TSMC’라는 평가까지 받고 있다. 2...
"코스피, 소폭 상승…""업종별 순환매 전망""",2021.03.03 09:24,코스피지수가 소폭 상승하고 있다. 3일 오전 9시14분 현재 코스피지수는 전날보다 3.3포인트(0.13%) 상승한 3047.84에 거래되고 있다. 간밤 ...
대규모 조직 개편나선 코스콤…3대 중장기 전략 박차,2021.03.02 11:38,코스콤이 대규모 조직개편과 인사를 단행했다. 대내외 경쟁력 강화·신규사업 성장촉진·기업 체질 개선 등 3대 중장기 전략에 박차를...
"42일 연속 순매도한 국민연금…""24조 더 팔 수도""",2021.03.01 17:00,연기금이 42일 연속 순매도를 이어갔지만 아직도 팔아야 할 주식이 24조원어치 남은 것으로 분석됐다. 1일 금융투자업계에 따르면 국민연금의 전체 금융자산 가운데 국내 주식 목표 비...
"'금리 발작'에 코스피 롤러코스터…""2970선 수성 여부가 고비""",2021.02.26 16:18,코스피지수가 다시 3000선까지 밀렸다. 2월 말에 이어 3월 증시도 미국과 중국의 영향을 받으며 하루 100포인트 가까이 오르내리는 높은 변동성을 나타...
 (25일) 세방 등,2021.02.26 02:55,▲세방=보통주 1주당 190원 현금배당 결정. ▲셀트리온=코로나19 바이러스 감염환자 치료제 유럽CHMP 롤링리뷰 개시. ▲KSS해운=833억원 규모 장기 대선계약 체결. ▲한국내...
"'美中' 훈풍에 코스피 급등, 3090선 돌파…SK하이닉스 8%↑",2021.02.25 14:07,코스피지수가 큰 폭으로 상승하고 있다. 미중발(發) 긍정적인 소식이 증시를 밀어올리는 것으로 풀이된다. 25일 오후 1시54분 현재 코스피지수는 전날보다...
"코오롱글로벌, 작년 영업이익 1천764억원…전년비 40.5%↑",2021.02.24 16:47,"코오롱글로벌은 지난해 연결기준 영업이익이 1천764억원으로 전년 대비 40.5% 증가했다고 24일 밝혔다. 같은 기간 매출액은 3조9천283억원, 순이익..."
"지난해 상장사 배당총액 47%↑…삼성전자, 20조원 배당 영향",2021.02.24 07:43,국내 주요 상장사의 배당 규모가 전년 대비 40% 이상 증가한 것으로 나타났다. 그러나 공격적인 주주환원정책을 펼친 삼성전자의 배당 증가액을 제외하면 나...
(마감)코스피 기관 3004억 매수 우위,2021.02.23 15:37,한경닷컴
 (23일) 공모주청약=하나머스트7호기업인수목적(하나),2021.02.23 01:09,◇공모주청약=하나머스트7호기업인수목적(하나)
"메디톡스, 美 소송 합의에 상한가 직행…목표가 줄상향",2021.02.22 10:30,메디톡스가 개장 직후 상한가로 직행했다. 대웅제약 보툴리눔 톡신 제제 '나보타'(수출명 주보)의 미국 수입 금지 조처를 두고 3자 간 합의...
"""뉴욕 맨해튼 술집, 25비트코인에 거래""…이색 매물 화제",2021.02.21 16:20,미국의 한 암호화폐(가상화폐) 투자자가 내놓은 부동산 매물이 화제를 모으고 있다. 미국 뉴욕주 맨해튼의 바 두 곳을 25비트코인에 팔겠다는 이색적인 거래조건 때문이다. 야후파이낸스...
"바이오리더스, 폴리감마글루탐산 아토피 개선 日 특허 등록",2021.02.19 15:02,바이오리더스는 플랫폼 기술 휴마맥스의 핵심 물질인 폴리감마글루탐산의 아토피성 피부 증상 치료 관련 일본 특허를 취득했다고 19일 밝혔다. 폴리감마글루탐산...
 (18일)  한미반도체 등,2021.02.19 02:50,▲ 한미반도체=대만 업체에 14억원 규모 반도체 제조 장비 공급계약 수주. ▲삼성중공업=오세아니아 지역 선사로부터 4587억원 규모 초대형 원유운반선 4척 공사 수주. ▲삼영전자공...
"'9600조원' 굴리는 블랙록도 비트코인 투자…""조금 해봤다""",2021.02.18 09:28,세계 최대 자산운용사인 블랙록이 대표적 암호화폐(가상화폐)인 비트코인 시장 진입을 공식화했다. 블랙록의 글로벌채권 최고투자책임자(CIO)인 릭 리더는 17일(현지시간) CNBC방송...
" 원/달러 환율 7.4원 오른 1,107.5원(마감)",2021.02.17 15:31,/연합뉴스
(마감)프로그램 736억 매도 우위,2021.02.16 15:38,한경닷컴
(마감)프로그램 736억 매도 우위,2021.02.16 15:38,한경닷컴
(마감)코스피 외국인 7261억 순매수,2021.02.15 15:33,한경닷컴
[코스피·코스닥 전 거래일(10일) 주요공시],2021.02.15 06:05,▲ 넷마블 작년 영업이익 2천720억원…전년 대비 34.2%↑ ▲ DB손해보험 작년 영업이익 7천329억…전년 대비 43.2%↑ ▲ 미투젠 작년 역대 최대 실적…매출 1천129억원...
(마감)코스피 기관 9184억 매도 우위,2021.02.10 15:35,한경닷컴
BNK금융 작년 당기순이익 5천193억원…전년 대비 7.63%↓(종합),2021.02.09 16:13,주당 320원 현금 배당 BNK금융지주는 2020년 연간 당기순이익(지배지분)이 5천193억원으로 전년보다 7.63% 감소했다고 9일 공시했다. 순이자 ...
" 원/달러 환율 0.5원 내린 1,119.1원(개장)",2021.02.09 09:00,/연합뉴스
