/가맹점주소광역시도(SIDO)/가맹점주소시군구(SGG)/업종대분류(UPJONG_CLASS1)/카드이용금액계(AMT_CORR)/카드이용건수계(USECT_CORR)
29/서울/가평군/유통/29677/10
65/서울/노원구/가정생활/20120/5
432/서울/서대문구/유통/237919/50
477/서울/강남구/식품/125800/5
126/서울/양천구/의료/251500/5
72/서울/은평구/식품/5149865/5
303/서울/서대문구/식품/324883/10
309/서울/강남구/교통/26156/80
345/서울/강서구/문화/227356/5
256/서울/송파구/전자상거래/962340/5
497/서울/강남구/유통/2052240/5
208/서울/서초구/식품/180074/5
439/서울/종로구/의료/407430/5
492/서울/중구/의료/201200/5
227/서울/용산구/유통/931556/10
427/서울/성남시/식품/545619/5
13/서울/강남구/전자상거래/251500/20
414/서울/송파구/식품/14084/10
421/서울/안양시/전자상거래/415579/25
219/서울/중구/유통/31488/5
52/서울/중구/식품/105630/15
38/서울/마포구/식품/50300/5
147/서울/고양시/유통/140840/15
458/서울/양평군/전자상거래/18108/5
205/서울/의정부시/유통/1825085/15
287/서울/부천시/식품/85510/5
274/서울/부천시/식품/35713/5
377/서울/동작구/전자상거래/37725/25
109/서울/시흥시/식품/22635/5
107/서울/영등포구/전자상거래/20623/5
117/서울/성북구/문화/80480/10
297/서울/송파구/문화/12575/15
382/서울/관악구/문화/201200/136
445/서울/성남시/전자상거래/41749/5
393/서울/부천시/문화/492940/10
288/서울/의정부시/유통/18108/5
285/서울/마포구/식품/64384/5
498/서울/서초구/문화/22635/5
446/서울/화성시/식품/72935/10
142/서울/용산구/유통/112924/5
339/서울/중구/식품/191140/20
230/서울/용산구/식품/129875/50
12/서울/중구/식품/175044/5
353/서울/성동구/식품/422520/10
399/서울/시흥시/문화/75450/15
193/서울/서대문구/가정생활/128265/10
296/서울/성동구/식품/136313/5
364/서울/마포구/유통/291740/5
425/서울/서초구/유통/92150/5
368/서울/서초구/유통/26156/96
144/서울/동작구/교통/35210/5
187/서울/마포구/유통/299788/55
461/서울/강동구/식품/216290/10
235/서울/성동구/유통/15090/10
384/서울/성남시/식품/128265/5
465/서울/동작구/식품/302705/5
251/서울/마포구/전자상거래/128265/55
123/서울/중구/유통/173535/5
27/서울/남양주시/전자상거래/25150/25
302/서울/영등포구/의료/34204/5
41/서울/양천구/식품/125750/10
23/서울/용인시/식품/455718/5
424/서울/성동구/교통/10060/5
69/서울/서대문구/전자상거래/726835/10
2/서울/마포구/교통/8048/15
319/서울/양천구/유통/50300/5
450/서울/광진구/유통/14587/35
19/서울/서초구/식품/18611/25
407/서울/파주시/식품/799770/15
374/서울/화성시/식품/160960/15
437/서울/부천시/유통/65390/15
192/서울/고양시/식품/343549/5
150/서울/마포구/가정생활/21629/20
148/서울/마포구/식품/43761/15
1/서울/관악구/식품/158445/20
401/서울/서초구/패션/21126/35
98/서울/수원시/가정생활/40240/5
240/서울/광진구/교통/45270/5
422/서울/평택시/패션/289175/5
101/서울/성남시/식품/22132/15
